code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25334_date,25334_score,25335_date,25335_score,25336_date,25336_score,25337_date,25337_score,25338_date,25338_score,25339_date,25339_score,25340_date,25340_score,25341_date,25341_score,25342_date,25342_score,25343_date,25343_score,25344_date,25344_score,25345_date,25345_score,25346_date,25346_score,25347_date,25347_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_resource,clicks_subpage,clicks_url
DDD,2013B,541228,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-82.0,NA,31.0,77.0,53.0,43.0,81.0,60.0,116.0,49.0,151.0,23.0,200.0,45.0,230.0,33.0,25.0,63.0,54.0,78.0,81.0,56.0,117.0,58.0,152.0,80.0,173.0,72.0,209.0,52.0,17.0,128.0,0.0,250.0,186.0,2.0,68.0,0.0,43.0,99.0,14.0
DDD,2013B,541260,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,6.0,4.0
DDD,2013B,541887,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-55.0,74.0,20.0,74.0,51.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,63.0,54.0,69.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,207.0,10.0,152.0,32.0,4.0,29.0,1.0,25.0,71.0,40.0
DDD,2013B,541977,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-53.0,NA,30.0,32.0,57.0,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0,56.0,81.0,36.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,98.0,0.0,85.0,104.0,2.0,23.0,0.0,20.0,39.0,9.0
DDD,2013B,542036,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-73.0,NA,21.0,87.0,51.0,75.0,80.0,95.0,113.0,79.0,NA,NA,199.0,65.0,231.0,64.0,25.0,90.0,54.0,97.0,81.0,97.0,117.0,85.0,152.0,69.0,173.0,83.0,209.0,79.0,15.0,436.0,0.0,171.0,55.0,11.0,90.0,1.0,53.0,159.0,51.0
DDD,2013B,542049,M,London Region,HE Qualification,20-30%,0-35,0,120,N,Pass,-89.0,NA,42.0,81.0,76.0,61.0,98.0,77.0,117.0,72.0,151.0,83.0,199.0,70.0,229.0,51.0,25.0,67.0,61.0,69.0,88.0,39.0,117.0,73.0,152.0,72.0,173.0,69.0,209.0,72.0,69.0,222.0,14.0,566.0,142.0,3.0,115.0,1.0,122.0,467.0,54.0
DDD,2013B,542054,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-64.0,NA,24.0,58.0,53.0,63.0,80.0,79.0,116.0,54.0,151.0,71.0,201.0,76.0,230.0,69.0,25.0,70.0,54.0,81.0,81.0,69.0,117.0,52.0,152.0,81.0,173.0,50.0,209.0,65.0,56.0,873.0,0.0,612.0,185.0,2.0,165.0,0.0,186.0,684.0,91.0
DDD,2013B,542205,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-90.0,NA,24.0,81.0,NA,NA,81.0,96.0,116.0,91.0,152.0,82.0,200.0,80.0,230.0,78.0,25.0,93.0,54.0,100.0,81.0,86.0,117.0,98.0,152.0,93.0,173.0,97.0,209.0,83.0,48.0,309.0,9.0,294.0,331.0,37.0,119.0,0.0,59.0,275.0,27.0
DDD,2013B,542293,M,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-42.0,NA,38.0,82.0,51.0,85.0,80.0,72.0,115.0,55.0,149.0,76.0,197.0,72.0,230.0,67.0,25.0,73.0,54.0,83.0,81.0,58.0,117.0,38.0,152.0,85.0,173.0,50.0,209.0,53.0,16.0,1568.0,0.0,736.0,103.0,47.0,133.0,0.0,89.0,299.0,68.0
DDD,2013B,542372,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-60.0,NA,23.0,60.0,51.0,42.0,79.0,59.0,108.0,52.0,146.0,42.0,195.0,25.0,231.0,24.0,25.0,50.0,54.0,58.0,81.0,64.0,117.0,65.0,152.0,67.0,173.0,47.0,209.0,51.0,9.0,717.0,0.0,257.0,136.0,13.0,51.0,3.0,79.0,76.0,51.0
DDD,2013B,542394,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-44.0,111.0,24.0,52.0,52.0,43.0,80.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,40.0,54.0,83.0,81.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,8.0,0.0,75.0,89.0,1.0,10.0,1.0,15.0,64.0,38.0
DDD,2013B,542476,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-68.0,179.0,25.0,24.0,53.0,34.0,81.0,14.0,116.0,13.0,151.0,21.0,NA,NA,NA,NA,25.0,57.0,54.0,64.0,81.0,42.0,117.0,55.0,152.0,59.0,173.0,11.0,NA,NA,25.0,31.0,0.0,122.0,169.0,0.0,26.0,2.0,43.0,141.0,54.0
DDD,2013B,543060,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-82.0,NA,20.0,64.0,51.0,76.0,79.0,63.0,113.0,76.0,150.0,76.0,NA,NA,231.0,36.0,25.0,33.0,54.0,78.0,81.0,58.0,117.0,77.0,152.0,81.0,173.0,56.0,209.0,36.0,111.0,982.0,0.0,1785.0,295.0,69.0,305.0,4.0,164.0,595.0,108.0
DDD,2013B,543202,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Pass,-85.0,NA,25.0,73.0,49.0,86.0,56.0,97.0,116.0,85.0,159.0,80.0,197.0,81.0,230.0,71.0,25.0,80.0,54.0,100.0,81.0,86.0,117.0,88.0,152.0,93.0,173.0,83.0,209.0,88.0,36.0,604.0,12.0,571.0,72.0,37.0,239.0,0.0,193.0,768.0,75.0
DDD,2013B,543231,M,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-68.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,21.0,0.0,67.0,19.0,0.0,0.0,0.0,28.0,73.0,26.0
DDD,2013B,543340,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-86.0,NA,24.0,85.0,52.0,93.0,79.0,93.0,115.0,90.0,150.0,86.0,199.0,88.0,230.0,73.0,25.0,83.0,54.0,100.0,81.0,94.0,117.0,97.0,152.0,85.0,173.0,81.0,209.0,85.0,33.0,1317.0,27.0,1290.0,313.0,39.0,190.0,4.0,105.0,209.0,83.0
DDD,2013B,543383,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-78.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,14.0,4.0,0.0,0.0,1.0,2.0,5.0,5.0
DDD,2013B,543386,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-89.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,178.0,0.0,204.0,20.0,7.0,35.0,2.0,45.0,104.0,52.0
DDD,2013B,543421,F,North Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-48.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.0,0.0,20.0,6.0,0.0,0.0,1.0,5.0,9.0,9.0
DDD,2013B,543446,M,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Fail,-74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,2.0,4.0,1.0
DDD,2013B,543459,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-82.0,NA,24.0,62.0,59.0,67.0,81.0,76.0,117.0,80.0,152.0,77.0,201.0,77.0,230.0,71.0,25.0,60.0,54.0,83.0,81.0,78.0,117.0,82.0,152.0,89.0,173.0,75.0,209.0,53.0,8.0,98.0,0.0,285.0,335.0,2.0,69.0,2.0,67.0,94.0,48.0
DDD,2013B,543482,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-55.0,37.0,23.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0,77.0,0.0,99.0,77.0,3.0,2.0,4.0,35.0,233.0,34.0
DDD,2013B,543510,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,75,N,Pass,-46.0,NA,24.0,78.0,53.0,69.0,81.0,68.0,116.0,78.0,151.0,48.0,200.0,39.0,231.0,67.0,25.0,77.0,54.0,83.0,81.0,89.0,117.0,97.0,152.0,94.0,NA,NA,209.0,61.0,8.0,74.0,0.0,91.0,228.0,6.0,50.0,0.0,25.0,79.0,13.0
DDD,2013B,543573,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-22.0,NA,16.0,80.0,47.0,83.0,74.0,87.0,114.0,83.0,148.0,92.0,199.0,85.0,229.0,60.0,25.0,67.0,54.0,81.0,81.0,86.0,117.0,82.0,152.0,76.0,173.0,78.0,NA,NA,10.0,292.0,0.0,597.0,334.0,11.0,329.0,0.0,98.0,180.0,75.0
DDD,2013B,543663,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-55.0,40.0,25.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,63.0,0.0,69.0,16.0,4.0,2.0,0.0,20.0,51.0,23.0
DDD,2013B,543683,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-16.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,1.0,0.0,22.0,14.0,0.0,0.0,0.0,5.0,25.0,5.0
DDD,2013B,543749,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,-34.0,NA,27.0,21.0,53.0,29.0,88.0,16.0,123.0,30.0,NA,NA,NA,NA,NA,NA,25.0,40.0,54.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,126.0,0.0,91.0,69.0,7.0,15.0,2.0,17.0,62.0,32.0
DDD,2013B,543756,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,-89.0,NA,22.0,69.0,51.0,81.0,78.0,88.0,113.0,92.0,149.0,78.0,195.0,73.0,230.0,69.0,25.0,67.0,54.0,86.0,81.0,75.0,117.0,70.0,152.0,72.0,173.0,69.0,209.0,72.0,31.0,806.0,0.0,1023.0,116.0,28.0,397.0,0.0,96.0,264.0,56.0
DDD,2013B,543845,M,Scotland,A Level or Equivalent,10-20,35-55,0,180,N,Withdrawn,-76.0,-67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,543860,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,180,N,Pass,-36.0,NA,22.0,72.0,52.0,76.0,80.0,88.0,115.0,78.0,147.0,25.0,196.0,42.0,231.0,38.0,25.0,100.0,54.0,81.0,81.0,78.0,117.0,95.0,152.0,67.0,173.0,83.0,209.0,23.0,119.0,723.0,6.0,1219.0,218.0,15.0,296.0,1.0,132.0,545.0,116.0
DDD,2013B,543919,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-100.0,NA,24.0,73.0,53.0,58.0,86.0,75.0,115.0,76.0,152.0,69.0,205.0,0.0,229.0,56.0,25.0,87.0,54.0,83.0,81.0,69.0,117.0,88.0,152.0,91.0,173.0,58.0,209.0,77.0,22.0,21.0,0.0,131.0,161.0,0.0,26.0,2.0,74.0,101.0,20.0
DDD,2013B,544053,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-55.0,NA,24.0,70.0,53.0,78.0,80.0,71.0,116.0,76.0,NA,NA,200.0,75.0,229.0,76.0,25.0,80.0,54.0,86.0,81.0,81.0,117.0,90.0,152.0,91.0,173.0,78.0,209.0,71.0,33.0,172.0,0.0,215.0,377.0,0.0,38.0,0.0,61.0,160.0,16.0
DDD,2013B,544063,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,57.0,54.0,44.0,81.0,33.0,117.0,57.0,NA,NA,NA,NA,NA,NA,8.0,18.0,0.0,60.0,28.0,3.0,4.0,0.0,10.0,29.0,11.0
DDD,2013B,544091,M,Scotland,HE Qualification,90-100%,0-35,0,120,N,Pass,-46.0,NA,18.0,89.0,53.0,90.0,79.0,91.0,108.0,77.0,149.0,78.0,200.0,75.0,230.0,60.0,25.0,70.0,54.0,92.0,81.0,83.0,117.0,88.0,152.0,72.0,173.0,78.0,209.0,76.0,9.0,1455.0,11.0,624.0,336.0,13.0,131.0,2.0,71.0,331.0,71.0
DDD,2013B,544226,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-92.0,NA,22.0,85.0,52.0,79.0,87.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,67.0,54.0,89.0,81.0,64.0,117.0,67.0,NA,NA,NA,NA,NA,NA,21.0,262.0,0.0,160.0,100.0,0.0,34.0,0.0,42.0,66.0,26.0
DDD,2013B,544284,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-77.0,NA,25.0,78.0,53.0,88.0,80.0,92.0,123.0,84.0,158.0,84.0,NA,NA,230.0,36.0,25.0,77.0,54.0,97.0,81.0,89.0,117.0,52.0,152.0,91.0,NA,NA,NA,NA,5.0,382.0,0.0,259.0,61.0,1.0,63.0,3.0,90.0,227.0,52.0
DDD,2013B,544296,F,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-34.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,9.0,0.0,36.0,68.0,0.0,0.0,0.0,10.0,17.0,6.0
DDD,2013B,544307,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-46.0,NA,18.0,71.0,47.0,78.0,75.0,85.0,110.0,78.0,144.0,83.0,191.0,66.0,231.0,58.0,25.0,63.0,54.0,89.0,81.0,97.0,117.0,87.0,152.0,91.0,173.0,92.0,209.0,85.0,20.0,635.0,5.0,749.0,192.0,33.0,120.0,2.0,89.0,307.0,159.0
DDD,2013B,544352,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-85.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,30.0,0.0,13.0,0.0,0.0,7.0,2.0,1.0,11.0,6.0
DDD,2013B,544356,M,Ireland,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,-46.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,46.0,0.0,83.0,12.0,0.0,0.0,1.0,8.0,25.0,19.0
DDD,2013B,544367,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0
DDD,2013B,544467,M,Yorkshire Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-87.0,NA,25.0,74.0,51.0,73.0,79.0,93.0,116.0,78.0,157.0,71.0,188.0,34.0,230.0,49.0,25.0,70.0,54.0,97.0,81.0,61.0,117.0,85.0,152.0,80.0,173.0,86.0,209.0,25.0,20.0,513.0,0.0,332.0,68.0,23.0,70.0,1.0,60.0,296.0,34.0
DDD,2013B,544556,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,-53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,544603,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-74.0,NA,22.0,89.0,48.0,67.0,75.0,75.0,119.0,54.0,NA,NA,NA,NA,230.0,44.0,25.0,53.0,54.0,72.0,81.0,58.0,117.0,67.0,152.0,39.0,179.0,11.0,216.0,0.0,27.0,527.0,0.0,333.0,144.0,8.0,47.0,1.0,52.0,248.0,47.0
DDD,2013B,544649,M,North Region,Lower Than A Level,NA,35-55,0,60,N,Withdrawn,-95.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,33.0,0.0,104.0,7.0,0.0,20.0,2.0,9.0,54.0,22.0
DDD,2013B,544839,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-90.0,NA,22.0,92.0,51.0,94.0,80.0,98.0,114.0,100.0,150.0,93.0,199.0,87.0,231.0,82.0,25.0,100.0,54.0,100.0,81.0,92.0,117.0,95.0,152.0,93.0,173.0,100.0,209.0,93.0,42.0,467.0,11.0,1380.0,646.0,40.0,520.0,1.0,227.0,1302.0,537.0
DDD,2013B,544907,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-85.0,NA,24.0,83.0,NA,NA,80.0,72.0,122.0,81.0,NA,NA,NA,NA,NA,NA,25.0,63.0,NA,NA,81.0,64.0,117.0,48.0,NA,NA,NA,NA,NA,NA,4.0,566.0,0.0,390.0,170.0,5.0,82.0,5.0,29.0,120.0,49.0
DDD,2013B,544942,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-79.0,44.0,38.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,36.0,0.0,92.0,18.0,3.0,2.0,2.0,22.0,58.0,29.0
DDD,2013B,544943,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-58.0,NA,24.0,70.0,52.0,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,50.0,54.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,7.0,0.0,85.0,27.0,0.0,0.0,0.0,16.0,33.0,23.0
DDD,2013B,545083,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-42.0,NA,21.0,81.0,52.0,75.0,81.0,73.0,115.0,75.0,150.0,41.0,NA,NA,230.0,36.0,25.0,70.0,54.0,94.0,81.0,69.0,117.0,68.0,152.0,69.0,NA,NA,NA,NA,13.0,64.0,0.0,163.0,195.0,2.0,65.0,1.0,35.0,42.0,13.0
DDD,2013B,545115,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Fail,-23.0,NA,18.0,17.0,48.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,50.0,54.0,64.0,81.0,17.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,178.0,0.0,252.0,133.0,23.0,32.0,2.0,56.0,109.0,30.0
DDD,2013B,545118,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-86.0,NA,15.0,49.0,62.0,44.0,79.0,35.0,112.0,44.0,148.0,58.0,197.0,27.0,231.0,49.0,25.0,50.0,54.0,31.0,81.0,47.0,117.0,57.0,152.0,50.0,173.0,28.0,209.0,47.0,10.0,162.0,0.0,190.0,184.0,0.0,72.0,0.0,21.0,81.0,14.0
DDD,2013B,545201,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,-49.0,-11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0
DDD,2013B,545245,M,South Region,Lower Than A Level,80-90%,0-35,0,120,Y,Fail,-86.0,NA,24.0,67.0,53.0,69.0,81.0,58.0,115.0,45.0,151.0,51.0,206.0,23.0,230.0,33.0,25.0,47.0,54.0,83.0,81.0,42.0,117.0,37.0,152.0,52.0,173.0,58.0,209.0,45.0,14.0,333.0,0.0,487.0,325.0,4.0,82.0,0.0,89.0,610.0,102.0
DDD,2013B,545387,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,10.0,NA,32.0,85.0,53.0,59.0,87.0,67.0,116.0,13.0,158.0,15.0,NA,NA,NA,NA,25.0,47.0,54.0,67.0,81.0,50.0,117.0,42.0,152.0,35.0,173.0,3.0,NA,NA,9.0,40.0,0.0,304.0,372.0,4.0,47.0,0.0,43.0,128.0,83.0
DDD,2013B,545704,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass,-59.0,NA,25.0,75.0,67.0,55.0,82.0,84.0,NA,NA,NA,NA,200.0,66.0,231.0,56.0,25.0,47.0,54.0,56.0,81.0,64.0,117.0,23.0,152.0,28.0,173.0,56.0,209.0,60.0,21.0,119.0,0.0,185.0,96.0,42.0,0.0,0.0,33.0,67.0,26.0
DDD,2013B,545770,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-98.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,545993,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-36.0,NA,25.0,66.0,53.0,65.0,81.0,63.0,116.0,25.0,151.0,7.0,200.0,16.0,230.0,24.0,25.0,53.0,54.0,56.0,81.0,61.0,117.0,57.0,152.0,56.0,173.0,28.0,209.0,69.0,27.0,48.0,0.0,158.0,284.0,0.0,44.0,0.0,28.0,86.0,18.0
DDD,2013B,546000,M,London Region,HE Qualification,10-20,35-55,0,60,N,Fail,-95.0,NA,25.0,55.0,53.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,30.0,54.0,50.0,81.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,122.0,0.0,313.0,238.0,6.0,84.0,0.0,90.0,151.0,73.0
DDD,2013B,546054,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-30.0,NA,23.0,69.0,51.0,83.0,81.0,91.0,115.0,67.0,149.0,73.0,191.0,76.0,229.0,64.0,25.0,60.0,54.0,97.0,81.0,97.0,117.0,78.0,152.0,94.0,173.0,75.0,209.0,77.0,23.0,139.0,0.0,150.0,119.0,0.0,35.0,0.0,82.0,120.0,35.0
DDD,2013B,546074,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-15.0,NA,24.0,76.0,52.0,88.0,80.0,88.0,115.0,80.0,157.0,82.0,199.0,78.0,229.0,78.0,25.0,53.0,54.0,67.0,81.0,69.0,117.0,62.0,152.0,78.0,173.0,61.0,NA,NA,50.0,529.0,0.0,467.0,167.0,32.0,98.0,1.0,95.0,683.0,73.0
DDD,2013B,546089,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,Fail,-44.0,NA,25.0,93.0,52.0,97.0,81.0,96.0,116.0,96.0,151.0,76.0,NA,NA,NA,NA,25.0,80.0,54.0,97.0,81.0,100.0,117.0,92.0,152.0,96.0,NA,NA,NA,NA,6.0,291.0,0.0,186.0,127.0,14.0,29.0,2.0,33.0,107.0,25.0
DDD,2013B,546191,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-64.0,NA,24.0,82.0,49.0,89.0,80.0,78.0,NA,NA,150.0,68.0,NA,NA,230.0,44.0,25.0,83.0,54.0,81.0,81.0,89.0,NA,NA,152.0,81.0,173.0,58.0,NA,NA,26.0,238.0,0.0,235.0,73.0,12.0,45.0,1.0,32.0,80.0,42.0
DDD,2013B,546221,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-88.0,NA,23.0,83.0,48.0,84.0,78.0,86.0,113.0,86.0,148.0,77.0,195.0,80.0,230.0,60.0,25.0,73.0,54.0,86.0,81.0,64.0,117.0,77.0,152.0,94.0,173.0,81.0,209.0,84.0,95.0,411.0,5.0,600.0,159.0,107.0,98.0,0.0,105.0,776.0,88.0
DDD,2013B,546293,M,Scotland,HE Qualification,40-50%,35-55,0,60,Y,Withdrawn,-23.0,107.0,NA,NA,53.0,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,40.0,54.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,0.0,0.0,36.0,54.0,0.0,0.0,0.0,4.0,21.0,4.0
DDD,2013B,546339,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,-15.0,76.0,25.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,148.0,0.0,80.0,31.0,0.0,0.0,3.0,12.0,28.0,17.0
DDD,2013B,546403,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-90.0,137.0,31.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,18.0,43.0,0.0,0.0,0.0,5.0,6.0,2.0
DDD,2013B,546654,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Withdrawn,-83.0,-24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
