code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34860_date,34860_score,34861_date,34861_score,34862_date,34862_score,34863_date,34863_score,34864_date,34864_score,34865_date,34865_score,34866_date,34866_score,34867_date,34867_score,34868_date,34868_score,34869_date,34869_score,34870_date,34870_score,34871_date,34871_score,clicks_dataplus,clicks_dualpane,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
FFF,2013B,529561,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-30.0,NA,18.0,92.0,46.0,90.0,88.0,80.0,130.0,85.0,166.0,85.0,-8.0,100.0,-8.0,99.0,49.0,84.0,110.0,77.0,179.0,79.0,214.0,82.0,181.0,77.0,0.0,0.0,118.0,0.0,258.0,525.0,15.0,0.0,0.0,0.0,1009.0,19.0,260.0,18.0
FFF,2013B,529563,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-30.0,NA,18.0,86.0,46.0,90.0,88.0,86.0,130.0,80.0,166.0,40.0,20.0,83.0,158.0,86.0,164.0,65.0,164.0,67.0,209.0,74.0,221.0,65.0,209.0,70.0,0.0,0.0,47.0,0.0,145.0,370.0,18.0,0.0,1.0,0.0,642.0,24.0,184.0,19.0
FFF,2013B,529565,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-30.0,NA,18.0,84.0,47.0,86.0,89.0,91.0,131.0,94.0,166.0,40.0,-8.0,95.0,-8.0,93.0,75.0,88.0,181.0,82.0,181.0,96.0,189.0,75.0,181.0,79.0,0.0,0.0,123.0,0.0,220.0,470.0,29.0,0.0,1.0,0.0,1000.0,26.0,220.0,6.0
FFF,2013B,529566,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-30.0,NA,13.0,90.0,47.0,96.0,89.0,88.0,131.0,95.0,166.0,91.0,-8.0,96.0,-8.0,84.0,180.0,90.0,180.0,79.0,181.0,78.0,182.0,85.0,181.0,88.0,0.0,0.0,235.0,0.0,266.0,654.0,19.0,0.0,0.0,0.0,510.0,26.0,257.0,20.0
FFF,2013B,529567,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-30.0,NA,19.0,100.0,47.0,94.0,89.0,93.0,131.0,87.0,170.0,84.0,-8.0,100.0,68.0,97.0,84.0,82.0,180.0,91.0,181.0,69.0,214.0,85.0,214.0,85.0,0.0,2.0,157.0,0.0,217.0,449.0,12.0,0.0,2.0,0.0,816.0,36.0,234.0,12.0
FFF,2013B,529569,F,London Region,No Formal quals,60-70%,0-35,0,120,N,Pass,-30.0,NA,16.0,82.0,46.0,92.0,88.0,80.0,130.0,91.0,159.0,82.0,62.0,89.0,97.0,88.0,152.0,70.0,152.0,76.0,153.0,82.0,160.0,72.0,154.0,76.0,0.0,1.0,235.0,0.0,379.0,808.0,8.0,0.0,0.0,0.0,1253.0,33.0,449.0,30.0
FFF,2013B,529572,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-30.0,NA,18.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,19.0,0.0,12.0,18.0,2.0,0.0,0.0,0.0,0.0,2.0,17.0,4.0
FFF,2013B,529644,M,South Region,A Level or Equivalent,50-60%,0-35,1,120,N,Pass,-58.0,NA,15.0,92.0,46.0,88.0,88.0,91.0,127.0,93.0,162.0,90.0,37.0,92.0,39.0,95.0,103.0,94.0,133.0,94.0,136.0,86.0,181.0,88.0,181.0,91.0,1.0,16.0,212.0,0.0,278.0,1284.0,16.0,0.0,2.0,3.0,599.0,25.0,103.0,8.0
FFF,2013B,529689,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-58.0,NA,18.0,72.0,45.0,74.0,88.0,84.0,130.0,78.0,164.0,85.0,52.0,88.0,25.0,91.0,87.0,94.0,132.0,90.0,152.0,91.0,207.0,86.0,207.0,88.0,4.0,30.0,609.0,0.0,837.0,2333.0,46.0,35.0,25.0,44.0,656.0,49.0,539.0,76.0
FFF,2013B,529762,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-89.0,NA,18.0,82.0,46.0,80.0,100.0,40.0,131.0,55.0,169.0,42.0,17.0,63.0,39.0,71.0,70.0,60.0,97.0,72.0,152.0,61.0,210.0,68.0,209.0,60.0,4.0,2.0,732.0,0.0,499.0,2025.0,67.0,13.0,17.0,3.0,1295.0,24.0,361.0,37.0
FFF,2013B,529834,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-93.0,NA,18.0,62.0,46.0,72.0,96.0,59.0,130.0,58.0,163.0,64.0,47.0,70.0,123.0,67.0,146.0,60.0,160.0,69.0,160.0,48.0,184.0,56.0,184.0,67.0,13.0,7.0,215.0,0.0,367.0,2783.0,3.0,26.0,17.0,35.0,877.0,41.0,318.0,74.0
FFF,2013B,529864,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-25.0,NA,18.0,96.0,46.0,64.0,89.0,58.0,134.0,74.0,166.0,52.0,217.0,73.0,220.0,87.0,222.0,65.0,223.0,79.0,223.0,74.0,224.0,67.0,224.0,63.0,0.0,0.0,92.0,0.0,402.0,1234.0,1.0,1.0,13.0,0.0,971.0,20.0,393.0,15.0
FFF,2013B,529870,M,North Region,A Level or Equivalent,60-70%,35-55,1,120,N,Distinction,-121.0,NA,17.0,76.0,46.0,82.0,81.0,88.0,130.0,89.0,159.0,98.0,37.0,81.0,37.0,91.0,82.0,81.0,95.0,82.0,128.0,84.0,156.0,85.0,153.0,86.0,27.0,17.0,446.0,0.0,602.0,1318.0,22.0,23.0,18.0,32.0,1170.0,34.0,289.0,33.0
FFF,2013B,529871,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,150,N,Pass,-23.0,NA,16.0,100.0,46.0,96.0,96.0,94.0,131.0,96.0,166.0,89.0,37.0,87.0,122.0,86.0,143.0,93.0,143.0,85.0,171.0,88.0,195.0,90.0,194.0,88.0,0.0,3.0,579.0,0.0,629.0,2312.0,3.0,13.0,5.0,8.0,900.0,71.0,395.0,31.0
FFF,2013B,529991,M,South Region,Lower Than A Level,80-90%,35-55,1,120,N,Fail,-58.0,NA,20.0,46.0,47.0,50.0,92.0,39.0,131.0,34.0,173.0,56.0,81.0,72.0,186.0,73.0,194.0,56.0,195.0,60.0,213.0,85.0,216.0,60.0,209.0,74.0,0.0,2.0,100.0,0.0,386.0,1232.0,62.0,116.0,9.0,0.0,1039.0,65.0,345.0,32.0
FFF,2013B,530057,M,South Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-123.0,NA,18.0,82.0,47.0,72.0,89.0,59.0,131.0,60.0,166.0,70.0,26.0,91.0,37.0,84.0,139.0,71.0,103.0,81.0,208.0,68.0,220.0,68.0,220.0,64.0,1.0,12.0,546.0,0.0,442.0,1609.0,77.0,30.0,8.0,17.0,665.0,39.0,241.0,43.0
FFF,2013B,530296,M,South Region,A Level or Equivalent,40-50%,0-35,1,120,N,Pass,-65.0,NA,18.0,88.0,46.0,78.0,96.0,64.0,137.0,86.0,165.0,92.0,178.0,83.0,178.0,87.0,187.0,69.0,181.0,69.0,181.0,75.0,199.0,63.0,192.0,59.0,18.0,5.0,466.0,0.0,601.0,1496.0,97.0,75.0,15.0,20.0,977.0,70.0,646.0,59.0
FFF,2013B,530344,F,Scotland,A Level or Equivalent,10-20,35-55,0,75,N,Pass,-24.0,NA,18.0,82.0,53.0,70.0,89.0,73.0,129.0,69.0,165.0,74.0,185.0,88.0,207.0,86.0,202.0,78.0,199.0,82.0,185.0,84.0,220.0,81.0,203.0,91.0,38.0,13.0,994.0,0.0,971.0,2113.0,32.0,72.0,27.0,42.0,1498.0,133.0,825.0,90.0
FFF,2013B,530445,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,N,Distinction,-113.0,NA,15.0,86.0,50.0,84.0,89.0,91.0,137.0,88.0,173.0,91.0,37.0,74.0,175.0,97.0,207.0,77.0,207.0,82.0,213.0,78.0,207.0,81.0,213.0,80.0,1.0,9.0,264.0,0.0,521.0,951.0,48.0,64.0,12.0,27.0,888.0,107.0,395.0,38.0
FFF,2013B,530558,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-96.0,NA,13.0,78.0,45.0,92.0,87.0,74.0,128.0,86.0,164.0,84.0,-8.0,83.0,30.0,86.0,70.0,68.0,107.0,59.0,137.0,71.0,154.0,71.0,171.0,67.0,14.0,11.0,584.0,0.0,644.0,1923.0,20.0,14.0,25.0,8.0,1216.0,48.0,490.0,20.0
FFF,2013B,530567,M,Wales,HE Qualification,20-30%,0-35,1,120,N,Distinction,-104.0,NA,9.0,100.0,44.0,92.0,72.0,90.0,122.0,96.0,161.0,97.0,48.0,87.0,17.0,95.0,69.0,83.0,95.0,78.0,143.0,76.0,156.0,79.0,157.0,86.0,26.0,9.0,765.0,0.0,775.0,2200.0,30.0,26.0,18.0,38.0,811.0,36.0,451.0,81.0
FFF,2013B,530676,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-53.0,87.0,18.0,76.0,50.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,105.0,1.0,112.0,127.0,14.0,2.0,6.0,0.0,33.0,7.0,81.0,9.0
FFF,2013B,530736,M,South Region,HE Qualification,90-100%,0-35,1,180,N,Pass,-66.0,NA,19.0,88.0,NA,NA,89.0,61.0,131.0,48.0,166.0,33.0,214.0,91.0,216.0,99.0,216.0,91.0,223.0,90.0,223.0,81.0,220.0,89.0,223.0,82.0,0.0,0.0,34.0,0.0,182.0,643.0,0.0,8.0,3.0,1.0,448.0,22.0,190.0,16.0
FFF,2013B,530802,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Distinction,-113.0,NA,8.0,90.0,45.0,98.0,84.0,94.0,126.0,95.0,160.0,99.0,42.0,96.0,55.0,96.0,80.0,87.0,115.0,91.0,150.0,92.0,178.0,85.0,178.0,83.0,33.0,9.0,700.0,0.0,836.0,3260.0,50.0,110.0,31.0,43.0,1137.0,146.0,660.0,92.0
FFF,2013B,530852,M,Wales,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-95.0,87.0,18.0,94.0,45.0,84.0,NA,NA,NA,NA,NA,NA,76.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,511.0,0.0,341.0,309.0,1.0,2.0,6.0,0.0,168.0,40.0,144.0,21.0
FFF,2013B,530853,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Fail,-126.0,NA,18.0,88.0,NA,NA,90.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,133.0,0.0,169.0,238.0,24.0,9.0,15.0,3.0,100.0,11.0,64.0,14.0
FFF,2013B,530862,M,South Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,-30.0,NA,18.0,94.0,46.0,62.0,96.0,77.0,132.0,89.0,165.0,95.0,37.0,93.0,172.0,99.0,175.0,84.0,179.0,77.0,195.0,81.0,181.0,80.0,196.0,78.0,8.0,2.0,477.0,0.0,571.0,2224.0,34.0,92.0,17.0,17.0,607.0,40.0,396.0,51.0
FFF,2013B,530944,M,South East Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,-61.0,NA,18.0,94.0,43.0,90.0,86.0,88.0,128.0,93.0,159.0,94.0,17.0,93.0,30.0,87.0,49.0,91.0,98.0,94.0,143.0,93.0,171.0,85.0,171.0,85.0,5.0,1.0,101.0,0.0,616.0,2004.0,16.0,5.0,9.0,4.0,781.0,24.0,328.0,30.0
FFF,2013B,531077,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-123.0,NA,14.0,88.0,42.0,88.0,85.0,93.0,115.0,82.0,162.0,96.0,37.0,98.0,37.0,100.0,87.0,93.0,115.0,98.0,164.0,96.0,213.0,97.0,198.0,94.0,10.0,11.0,429.0,0.0,548.0,1312.0,107.0,29.0,17.0,42.0,986.0,42.0,339.0,50.0
FFF,2013B,531124,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-89.0,NA,15.0,78.0,42.0,58.0,87.0,76.0,130.0,78.0,165.0,57.0,3.0,71.0,132.0,83.0,198.0,54.0,196.0,63.0,180.0,59.0,198.0,71.0,198.0,68.0,0.0,0.0,54.0,0.0,82.0,187.0,12.0,0.0,0.0,0.0,585.0,12.0,62.0,7.0
FFF,2013B,531182,M,London Region,Lower Than A Level,80-90%,0-35,1,120,N,Pass,-67.0,NA,17.0,84.0,46.0,82.0,88.0,78.0,130.0,80.0,166.0,66.0,-8.0,88.0,25.0,94.0,48.0,78.0,90.0,78.0,133.0,96.0,178.0,92.0,178.0,87.0,0.0,0.0,440.0,0.0,456.0,846.0,6.0,15.0,6.0,3.0,534.0,14.0,210.0,29.0
FFF,2013B,531190,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,180,N,Pass,-29.0,NA,19.0,88.0,47.0,94.0,88.0,91.0,141.0,85.0,NA,NA,179.0,76.0,179.0,93.0,208.0,87.0,208.0,71.0,208.0,88.0,213.0,93.0,213.0,85.0,0.0,1.0,205.0,0.0,480.0,958.0,51.0,23.0,16.0,13.0,567.0,31.0,226.0,28.0
FFF,2013B,531251,M,Scotland,HE Qualification,70-80%,0-35,0,120,N,Withdrawn,-114.0,-94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,531270,M,North Region,A Level or Equivalent,NA,0-35,1,120,N,Pass,-53.0,NA,19.0,94.0,47.0,90.0,89.0,94.0,131.0,94.0,166.0,90.0,6.0,100.0,13.0,100.0,68.0,98.0,128.0,99.0,202.0,84.0,203.0,96.0,222.0,92.0,10.0,13.0,1698.0,0.0,1025.0,3231.0,39.0,64.0,23.0,27.0,1826.0,35.0,516.0,45.0
FFF,2013B,531294,M,North Region,A Level or Equivalent,NA,0-35,1,120,N,Pass,-80.0,NA,19.0,62.0,46.0,36.0,85.0,66.0,124.0,78.0,163.0,78.0,33.0,94.0,26.0,98.0,88.0,83.0,125.0,91.0,150.0,84.0,203.0,79.0,189.0,80.0,8.0,2.0,409.0,0.0,396.0,1671.0,27.0,17.0,9.0,7.0,555.0,47.0,241.0,38.0
FFF,2013B,531397,F,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-93.0,NA,18.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,79.0,0.0,45.0,58.0,1.0,2.0,9.0,0.0,2.0,6.0,46.0,4.0
FFF,2013B,531448,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-86.0,NA,18.0,70.0,52.0,62.0,88.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,113.0,0.0,229.0,608.0,1.0,19.0,11.0,3.0,3.0,18.0,119.0,19.0
FFF,2013B,531629,M,London Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-113.0,NA,16.0,90.0,45.0,72.0,87.0,80.0,129.0,72.0,156.0,78.0,37.0,73.0,157.0,95.0,157.0,76.0,157.0,68.0,157.0,73.0,213.0,85.0,213.0,84.0,0.0,6.0,421.0,0.0,468.0,1316.0,24.0,40.0,19.0,32.0,875.0,61.0,390.0,59.0
FFF,2013B,531667,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,-140.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,531709,M,Ireland,Lower Than A Level,90-100%,0-35,0,90,N,Distinction,-23.0,NA,19.0,96.0,47.0,78.0,88.0,85.0,131.0,75.0,164.0,95.0,154.0,78.0,175.0,83.0,220.0,73.0,220.0,75.0,220.0,69.0,220.0,76.0,220.0,88.0,2.0,6.0,459.0,0.0,545.0,1401.0,76.0,8.0,6.0,3.0,822.0,52.0,551.0,45.0
FFF,2013B,531791,F,Scotland,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-107.0,NA,14.0,72.0,48.0,66.0,88.0,75.0,130.0,58.0,NA,NA,52.0,90.0,59.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,7.0,312.0,0.0,282.0,994.0,14.0,39.0,5.0,4.0,375.0,37.0,121.0,11.0
FFF,2013B,531866,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,-123.0,-23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,531894,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,1,180,N,Withdrawn,-88.0,95.0,17.0,54.0,47.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,290.0,1.0,278.0,919.0,74.0,46.0,26.0,10.0,118.0,23.0,319.0,50.0
FFF,2013B,531905,F,South East Region,No Formal quals,60-70%,0-35,0,180,N,Pass,-92.0,NA,17.0,94.0,46.0,74.0,88.0,79.0,126.0,75.0,169.0,78.0,10.0,84.0,27.0,79.0,76.0,80.0,116.0,90.0,156.0,89.0,208.0,46.0,208.0,87.0,0.0,10.0,336.0,0.0,603.0,2290.0,33.0,29.0,6.0,18.0,1115.0,25.0,388.0,42.0
FFF,2013B,532049,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-109.0,NA,18.0,76.0,47.0,58.0,93.0,38.0,NA,NA,NA,NA,11.0,95.0,25.0,92.0,NA,NA,143.0,66.0,NA,NA,NA,NA,NA,NA,0.0,0.0,181.0,0.0,176.0,216.0,1.0,1.0,10.0,0.0,945.0,17.0,211.0,17.0
FFF,2013B,532050,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail,-102.0,NA,18.0,80.0,47.0,76.0,114.0,22.0,NA,NA,166.0,38.0,17.0,86.0,17.0,94.0,60.0,79.0,147.0,78.0,147.0,82.0,199.0,54.0,192.0,80.0,0.0,0.0,120.0,0.0,224.0,365.0,0.0,0.0,5.0,0.0,655.0,18.0,128.0,9.0
FFF,2013B,532062,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-16.0,173.0,19.0,72.0,47.0,66.0,NA,NA,NA,NA,NA,NA,41.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,5.0,116.0,2.0,202.0,381.0,6.0,14.0,7.0,2.0,83.0,20.0,128.0,11.0
FFF,2013B,532428,M,Ireland,Lower Than A Level,NA,0-35,0,120,N,Fail,-98.0,NA,18.0,84.0,47.0,74.0,102.0,71.0,136.0,72.0,NA,NA,171.0,78.0,209.0,91.0,213.0,74.0,213.0,67.0,213.0,70.0,213.0,65.0,213.0,68.0,0.0,2.0,194.0,3.0,331.0,490.0,4.0,18.0,11.0,14.0,742.0,31.0,262.0,26.0
FFF,2013B,532436,F,Yorkshire Region,HE Qualification,20-30%,0-35,0,120,N,Pass,-73.0,NA,19.0,84.0,47.0,72.0,89.0,94.0,131.0,93.0,165.0,99.0,110.0,82.0,207.0,90.0,209.0,80.0,213.0,89.0,213.0,80.0,223.0,89.0,223.0,94.0,54.0,9.0,263.0,0.0,349.0,1899.0,22.0,58.0,19.0,35.0,533.0,39.0,311.0,55.0
FFF,2013B,532464,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-77.0,NA,19.0,86.0,46.0,60.0,108.0,36.0,138.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,33.0,0.0,76.0,206.0,0.0,1.0,4.0,0.0,0.0,12.0,61.0,6.0
FFF,2013B,532476,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-140.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,532575,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-42.0,179.0,16.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,45.0,0.0,76.0,90.0,1.0,0.0,13.0,0.0,14.0,13.0,50.0,5.0
FFF,2013B,532578,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-55.0,NA,18.0,82.0,47.0,74.0,89.0,76.0,131.0,81.0,166.0,89.0,68.0,84.0,68.0,83.0,208.0,74.0,208.0,75.0,208.0,69.0,208.0,80.0,208.0,83.0,2.0,3.0,88.0,0.0,192.0,885.0,6.0,9.0,4.0,3.0,524.0,27.0,117.0,23.0
FFF,2013B,532579,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-106.0,NA,16.0,92.0,47.0,82.0,95.0,84.0,130.0,84.0,165.0,88.0,10.0,90.0,192.0,78.0,192.0,79.0,207.0,92.0,210.0,75.0,223.0,59.0,215.0,74.0,25.0,9.0,801.0,0.0,413.0,3016.0,13.0,145.0,21.0,37.0,1072.0,52.0,613.0,58.0
FFF,2013B,532589,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-93.0,NA,18.0,82.0,64.0,72.0,108.0,63.0,151.0,65.0,166.0,83.0,45.0,72.0,222.0,86.0,222.0,67.0,222.0,68.0,222.0,51.0,223.0,69.0,222.0,92.0,0.0,0.0,170.0,0.0,245.0,1135.0,0.0,8.0,8.0,3.0,629.0,32.0,228.0,16.0
FFF,2013B,532608,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-89.0,NA,11.0,84.0,43.0,88.0,89.0,70.0,130.0,75.0,172.0,78.0,37.0,75.0,68.0,82.0,88.0,64.0,90.0,87.0,139.0,85.0,186.0,67.0,185.0,58.0,47.0,23.0,1385.0,0.0,1410.0,3714.0,317.0,137.0,18.0,39.0,984.0,60.0,711.0,62.0
FFF,2013B,532627,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-115.0,NA,16.0,68.0,43.0,84.0,88.0,76.0,130.0,0.0,165.0,79.0,31.0,81.0,31.0,97.0,216.0,83.0,217.0,79.0,217.0,81.0,223.0,78.0,220.0,84.0,3.0,11.0,304.0,0.0,700.0,1367.0,15.0,64.0,27.0,17.0,608.0,40.0,355.0,41.0
FFF,2013B,532703,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-52.0,60.0,22.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,45.0,0.0,12.0,78.0,2.0,2.0,2.0,1.0,0.0,5.0,18.0,4.0
FFF,2013B,532715,F,Scotland,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-106.0,NA,17.0,80.0,45.0,70.0,102.0,80.0,131.0,83.0,185.0,77.0,66.0,91.0,199.0,95.0,95.0,82.0,126.0,89.0,196.0,88.0,207.0,79.0,207.0,79.0,0.0,1.0,266.0,0.0,580.0,1617.0,10.0,25.0,25.0,10.0,731.0,39.0,226.0,49.0
FFF,2013B,532968,M,Wales,HE Qualification,20-30%,35-55,1,120,N,Pass,-127.0,NA,13.0,98.0,45.0,80.0,89.0,96.0,121.0,98.0,161.0,95.0,52.0,86.0,52.0,93.0,81.0,61.0,109.0,96.0,160.0,96.0,209.0,87.0,196.0,91.0,37.0,12.0,613.0,0.0,929.0,2840.0,29.0,40.0,30.0,40.0,790.0,42.0,566.0,77.0
FFF,2013B,533016,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-50.0,137.0,19.0,80.0,47.0,80.0,90.0,75.0,135.0,25.0,NA,NA,28.0,84.0,14.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,230.0,0.0,272.0,551.0,0.0,3.0,7.0,0.0,264.0,13.0,169.0,9.0
FFF,2013B,533044,M,North Region,A Level or Equivalent,NA,0-35,0,60,N,Pass,-52.0,NA,18.0,58.0,46.0,76.0,88.0,73.0,131.0,84.0,165.0,68.0,223.0,85.0,223.0,96.0,223.0,71.0,223.0,68.0,223.0,78.0,223.0,70.0,223.0,77.0,7.0,3.0,292.0,0.0,397.0,1047.0,5.0,68.0,8.0,12.0,630.0,50.0,211.0,28.0
FFF,2013B,533134,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-116.0,NA,15.0,82.0,44.0,58.0,88.0,89.0,126.0,90.0,164.0,87.0,23.0,89.0,52.0,89.0,80.0,79.0,115.0,85.0,152.0,76.0,209.0,75.0,198.0,72.0,18.0,7.0,421.0,0.0,745.0,1373.0,25.0,46.0,14.0,32.0,663.0,34.0,390.0,48.0
FFF,2013B,533172,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-86.0,NA,18.0,96.0,47.0,90.0,89.0,87.0,131.0,81.0,165.0,27.0,37.0,92.0,39.0,92.0,105.0,82.0,109.0,84.0,143.0,87.0,221.0,81.0,220.0,83.0,0.0,0.0,174.0,0.0,397.0,1154.0,7.0,2.0,8.0,0.0,813.0,22.0,358.0,40.0
FFF,2013B,533198,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,Y,Withdrawn,-50.0,138.0,22.0,80.0,52.0,60.0,92.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,621.0,0.0,341.0,306.0,18.0,10.0,8.0,0.0,99.0,31.0,189.0,19.0
FFF,2013B,533201,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-77.0,NA,15.0,88.0,46.0,78.0,88.0,72.0,131.0,81.0,165.0,87.0,174.0,81.0,174.0,93.0,NA,NA,NA,NA,166.0,82.0,207.0,74.0,NA,NA,0.0,5.0,739.0,0.0,487.0,980.0,46.0,5.0,8.0,0.0,435.0,19.0,170.0,26.0
FFF,2013B,533321,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-90.0,NA,15.0,86.0,44.0,92.0,82.0,87.0,127.0,96.0,161.0,100.0,7.0,97.0,18.0,97.0,69.0,89.0,110.0,92.0,143.0,92.0,194.0,92.0,194.0,86.0,54.0,7.0,891.0,0.0,1315.0,3002.0,27.0,68.0,15.0,41.0,948.0,112.0,734.0,111.0
