code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34886_date,34886_score,34887_date,34887_score,34888_date,34888_score,34889_date,34889_score,34890_date,34890_score,34891_date,34891_score,34892_date,34892_score,34893_date,34893_score,34894_date,34894_score,34895_date,34895_score,34896_date,34896_score,34897_date,34897_score,clicks_dataplus,clicks_dualpane,clicks_folder,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
FFF,2014B,610771,M,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-51.0,NA,30.0,72.0,52.0,72.0,107.0,78.0,129.0,54.0,172.0,43.0,187.0,71.0,188.0,82.0,201.0,75.0,200.0,71.0,201.0,73.0,202.0,61.0,201.0,75.0,0.0,0.0,4.0,142.0,0.0,146.0,0.0,370.0,2.0,9.0,0.0,694.0,23.0,165.0,7.0
FFF,2014B,610775,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-51.0,NA,24.0,88.0,52.0,80.0,86.0,81.0,129.0,83.0,159.0,77.0,53.0,73.0,42.0,83.0,185.0,67.0,185.0,66.0,186.0,63.0,188.0,53.0,186.0,70.0,6.0,0.0,4.0,477.0,0.0,401.0,0.0,1139.0,33.0,9.0,3.0,739.0,31.0,329.0,27.0
FFF,2014B,610778,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Withdrawn,-100.0,58.0,10.0,88.0,43.0,90.0,NA,NA,NA,NA,NA,NA,7.0,58.0,19.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,102.0,0.0,169.0,4.0,394.0,12.0,7.0,9.0,169.0,9.0,99.0,6.0
FFF,2014B,610992,M,North Region,A Level or Equivalent,NA,35-55,0,210,N,Pass,-1.0,NA,24.0,92.0,52.0,84.0,87.0,87.0,129.0,84.0,171.0,73.0,131.0,97.0,131.0,97.0,136.0,90.0,226.0,88.0,175.0,89.0,226.0,91.0,226.0,93.0,0.0,0.0,1.0,219.0,0.0,308.0,2.0,815.0,0.0,5.0,0.0,826.0,64.0,158.0,7.0
FFF,2014B,611185,M,North Region,Lower Than A Level,NA,0-35,0,120,N,Pass,-16.0,NA,24.0,90.0,52.0,64.0,87.0,68.0,129.0,38.0,NA,NA,13.0,85.0,193.0,85.0,207.0,63.0,207.0,65.0,207.0,62.0,212.0,65.0,212.0,62.0,0.0,0.0,1.0,90.0,0.0,117.0,0.0,290.0,0.0,3.0,0.0,724.0,11.0,119.0,7.0
FFF,2014B,611245,M,Wales,Lower Than A Level,60-70%,0-35,1,240,N,Withdrawn,-16.0,67.0,20.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,31.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,90.0,0.0,48.0,0.0,21.0,0.0,1.0,0.0,115.0,0.0,27.0,1.0
FFF,2014B,611350,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-60.0,NA,23.0,82.0,50.0,66.0,86.0,71.0,128.0,61.0,170.0,82.0,59.0,74.0,216.0,88.0,216.0,72.0,216.0,80.0,216.0,86.0,217.0,69.0,217.0,68.0,42.0,2.0,1.0,138.0,0.0,247.0,0.0,1891.0,19.0,18.0,24.0,602.0,49.0,256.0,22.0
FFF,2014B,611427,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Fail,-110.0,NA,23.0,94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,61.0,0.0,63.0,1.0,96.0,1.0,7.0,0.0,4.0,10.0,75.0,6.0
FFF,2014B,611517,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-132.0,NA,24.0,86.0,52.0,54.0,NA,NA,129.0,43.0,NA,NA,31.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,540.0,0.0,251.0,2.0,209.0,1.0,10.0,0.0,107.0,31.0,100.0,5.0
FFF,2014B,611542,M,North Region,A Level or Equivalent,NA,0-35,0,60,Y,Distinction,-146.0,NA,24.0,98.0,52.0,80.0,86.0,88.0,128.0,88.0,171.0,91.0,95.0,93.0,95.0,95.0,95.0,87.0,143.0,89.0,175.0,94.0,175.0,95.0,175.0,87.0,9.0,0.0,1.0,276.0,0.0,195.0,1.0,867.0,20.0,12.0,6.0,811.0,12.0,222.0,37.0
FFF,2014B,611581,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,-89.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,611595,M,North Region,HE Qualification,NA,35-55,0,60,N,Pass,-102.0,NA,24.0,82.0,52.0,70.0,94.0,81.0,128.0,84.0,167.0,60.0,88.0,90.0,88.0,91.0,130.0,83.0,105.0,83.0,105.0,85.0,178.0,87.0,175.0,84.0,8.0,0.0,2.0,157.0,0.0,390.0,0.0,1022.0,17.0,12.0,12.0,748.0,57.0,333.0,40.0
FFF,2014B,611635,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-22.0,NA,26.0,80.0,58.0,78.0,97.0,82.0,138.0,66.0,174.0,80.0,17.0,80.0,221.0,73.0,221.0,72.0,221.0,73.0,221.0,75.0,224.0,63.0,221.0,66.0,0.0,0.0,5.0,169.0,4.0,238.0,1.0,568.0,0.0,6.0,0.0,615.0,20.0,164.0,17.0
FFF,2014B,611714,M,South Region,HE Qualification,70-80%,0-35,0,90,N,Fail,-146.0,NA,27.0,42.0,52.0,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,46.0,0.0,71.0,3.0,36.0,1.0,3.0,0.0,5.0,7.0,47.0,5.0
FFF,2014B,611763,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-133.0,NA,23.0,88.0,52.0,84.0,87.0,67.0,129.0,85.0,171.0,84.0,39.0,82.0,138.0,87.0,193.0,66.0,193.0,67.0,193.0,76.0,227.0,79.0,193.0,71.0,0.0,0.0,1.0,135.0,0.0,86.0,5.0,544.0,5.0,4.0,0.0,534.0,12.0,131.0,15.0
FFF,2014B,611798,M,Wales,HE Qualification,10-20,0-35,0,60,N,Fail,-29.0,NA,23.0,86.0,52.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,178.0,0.0,73.0,0.0,19.0,0.0,5.0,0.0,57.0,2.0,27.0,1.0
FFF,2014B,611813,M,South Region,Lower Than A Level,10-20,35-55,0,60,N,Distinction,-59.0,NA,24.0,94.0,50.0,92.0,82.0,91.0,138.0,94.0,168.0,98.0,23.0,92.0,46.0,84.0,83.0,82.0,126.0,83.0,215.0,86.0,219.0,95.0,219.0,90.0,7.0,2.0,2.0,500.0,0.0,253.0,11.0,2439.0,29.0,9.0,12.0,569.0,48.0,379.0,19.0
FFF,2014B,611855,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-106.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,7.0,0.0,58.0,0.0,116.0,0.0,9.0,0.0,15.0,11.0,68.0,4.0
FFF,2014B,611905,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-46.0,201.0,23.0,0.0,NA,NA,86.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,15.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
FFF,2014B,612248,M,Scotland,HE Qualification,30-40%,35-55,0,90,N,Pass,-109.0,NA,23.0,98.0,51.0,74.0,86.0,63.0,129.0,40.0,171.0,71.0,24.0,75.0,214.0,81.0,215.0,64.0,226.0,76.0,219.0,65.0,219.0,68.0,219.0,54.0,0.0,0.0,3.0,635.0,0.0,683.0,5.0,936.0,25.0,8.0,9.0,602.0,18.0,282.0,26.0
FFF,2014B,612254,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,NA,-88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,612338,M,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,-141.0,-57.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,612506,F,Scotland,Lower Than A Level,20-30%,0-35,0,75,N,Fail,-103.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,612528,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-50.0,NA,23.0,86.0,41.0,80.0,87.0,87.0,127.0,79.0,171.0,80.0,32.0,79.0,40.0,71.0,101.0,80.0,159.0,69.0,217.0,71.0,223.0,74.0,222.0,81.0,0.0,0.0,3.0,79.0,0.0,379.0,15.0,791.0,0.0,2.0,0.0,630.0,19.0,252.0,21.0
FFF,2014B,612530,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-50.0,NA,23.0,94.0,48.0,98.0,75.0,90.0,125.0,90.0,171.0,93.0,26.0,94.0,54.0,99.0,105.0,81.0,189.0,89.0,189.0,90.0,194.0,86.0,194.0,88.0,6.0,0.0,1.0,120.0,0.0,259.0,5.0,561.0,0.0,5.0,0.0,663.0,12.0,140.0,12.0
FFF,2014B,612535,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-50.0,NA,24.0,92.0,51.0,98.0,87.0,97.0,129.0,90.0,171.0,87.0,13.0,89.0,52.0,89.0,61.0,87.0,110.0,82.0,131.0,84.0,201.0,88.0,187.0,92.0,0.0,0.0,3.0,78.0,0.0,267.0,6.0,836.0,1.0,3.0,0.0,607.0,25.0,232.0,11.0
FFF,2014B,612538,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-50.0,NA,24.0,92.0,52.0,94.0,87.0,94.0,129.0,88.0,171.0,92.0,28.0,92.0,31.0,91.0,67.0,79.0,108.0,74.0,132.0,68.0,194.0,68.0,194.0,61.0,0.0,0.0,2.0,314.0,0.0,453.0,31.0,1507.0,3.0,11.0,1.0,937.0,24.0,277.0,18.0
FFF,2014B,612539,M,South Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,-50.0,NA,23.0,84.0,47.0,80.0,85.0,92.0,128.0,80.0,171.0,92.0,12.0,77.0,54.0,81.0,97.0,79.0,193.0,87.0,194.0,87.0,222.0,82.0,194.0,84.0,0.0,0.0,2.0,137.0,0.0,192.0,7.0,311.0,0.0,5.0,0.0,566.0,15.0,117.0,5.0
FFF,2014B,612540,M,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,-50.0,NA,24.0,94.0,52.0,98.0,87.0,91.0,129.0,84.0,171.0,96.0,178.0,88.0,178.0,99.0,194.0,87.0,195.0,97.0,195.0,89.0,208.0,83.0,195.0,92.0,0.0,0.0,1.0,143.0,0.0,241.0,12.0,555.0,2.0,10.0,0.0,487.0,28.0,197.0,14.0
FFF,2014B,612542,M,South Region,HE Qualification,90-100%,0-35,0,120,N,Pass,-50.0,NA,24.0,78.0,52.0,92.0,87.0,83.0,128.0,91.0,171.0,87.0,32.0,91.0,68.0,94.0,108.0,77.0,108.0,81.0,194.0,74.0,194.0,67.0,194.0,87.0,0.0,0.0,2.0,443.0,0.0,422.0,16.0,535.0,0.0,2.0,0.0,580.0,13.0,153.0,26.0
FFF,2014B,612543,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-50.0,NA,23.0,92.0,51.0,94.0,87.0,76.0,129.0,83.0,171.0,86.0,28.0,82.0,28.0,77.0,54.0,73.0,104.0,82.0,187.0,53.0,187.0,65.0,187.0,61.0,0.0,0.0,2.0,121.0,0.0,236.0,11.0,440.0,0.0,0.0,0.0,751.0,13.0,246.0,15.0
FFF,2014B,612545,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-50.0,NA,21.0,84.0,47.0,94.0,87.0,84.0,129.0,92.0,165.0,93.0,28.0,85.0,28.0,97.0,52.0,73.0,95.0,73.0,95.0,71.0,167.0,60.0,167.0,78.0,0.0,0.0,3.0,132.0,0.0,312.0,11.0,1041.0,0.0,2.0,0.0,770.0,17.0,268.0,11.0
FFF,2014B,612547,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-50.0,NA,24.0,96.0,51.0,94.0,87.0,87.0,129.0,86.0,170.0,87.0,19.0,84.0,28.0,96.0,54.0,80.0,104.0,76.0,123.0,80.0,175.0,74.0,171.0,75.0,0.0,0.0,3.0,57.0,0.0,175.0,4.0,919.0,2.0,2.0,6.0,535.0,13.0,148.0,12.0
FFF,2014B,612549,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-50.0,NA,22.0,90.0,52.0,94.0,87.0,83.0,129.0,88.0,171.0,92.0,24.0,90.0,52.0,90.0,76.0,82.0,129.0,93.0,146.0,75.0,192.0,87.0,192.0,82.0,0.0,0.0,3.0,78.0,0.0,376.0,7.0,892.0,5.0,4.0,0.0,690.0,24.0,178.0,13.0
FFF,2014B,612598,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-93.0,NA,24.0,98.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,55.0,0.0,57.0,0.0,39.0,7.0,9.0,0.0,0.0,12.0,64.0,21.0
FFF,2014B,612607,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-89.0,NA,15.0,86.0,50.0,80.0,86.0,86.0,NA,NA,NA,NA,52.0,92.0,52.0,98.0,95.0,83.0,95.0,91.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,166.0,0.0,193.0,1.0,499.0,32.0,9.0,9.0,325.0,17.0,202.0,11.0
FFF,2014B,612638,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-141.0,145.0,20.0,90.0,51.0,74.0,106.0,61.0,NA,NA,NA,NA,10.0,51.0,39.0,76.0,59.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,163.0,0.0,227.0,0.0,699.0,25.0,12.0,3.0,435.0,25.0,262.0,42.0
FFF,2014B,612740,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-141.0,NA,15.0,88.0,50.0,64.0,86.0,49.0,129.0,59.0,170.0,60.0,175.0,85.0,194.0,88.0,217.0,81.0,217.0,65.0,221.0,63.0,217.0,74.0,222.0,63.0,0.0,0.0,3.0,107.0,0.0,166.0,0.0,536.0,3.0,6.0,0.0,639.0,63.0,253.0,14.0
FFF,2014B,612743,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-141.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0
FFF,2014B,612880,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-75.0,178.0,24.0,52.0,52.0,48.0,86.0,46.0,128.0,47.0,NA,NA,101.0,67.0,101.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,58.0,0.0,212.0,0.0,466.0,5.0,8.0,3.0,225.0,39.0,123.0,12.0
FFF,2014B,612982,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-80.0,NA,23.0,72.0,51.0,66.0,86.0,61.0,130.0,42.0,172.0,48.0,14.0,70.0,209.0,76.0,226.0,51.0,226.0,54.0,226.0,67.0,228.0,57.0,227.0,51.0,0.0,0.0,1.0,318.0,0.0,164.0,4.0,477.0,2.0,4.0,0.0,689.0,15.0,234.0,6.0
FFF,2014B,613013,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-139.0,NA,23.0,90.0,52.0,40.0,87.0,57.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,259.0,0.0,168.0,10.0,201.0,0.0,8.0,3.0,0.0,61.0,98.0,0.0
FFF,2014B,613106,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-139.0,-26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,613146,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-137.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
FFF,2014B,613152,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,Y,Fail,-24.0,NA,23.0,88.0,50.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,10.0,0.0,52.0,0.0,330.0,9.0,4.0,3.0,2.0,3.0,37.0,1.0
FFF,2014B,613226,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-139.0,142.0,24.0,86.0,52.0,48.0,87.0,38.0,NA,NA,NA,NA,5.0,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,97.0,0.0,82.0,0.0,69.0,2.0,11.0,0.0,53.0,15.0,65.0,4.0
FFF,2014B,613255,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-24.0,NA,24.0,84.0,54.0,78.0,87.0,61.0,129.0,79.0,171.0,86.0,228.0,71.0,228.0,84.0,228.0,69.0,228.0,67.0,228.0,75.0,227.0,76.0,227.0,68.0,0.0,0.0,2.0,137.0,0.0,185.0,0.0,690.0,16.0,4.0,0.0,641.0,22.0,192.0,14.0
FFF,2014B,613281,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,Fail,-133.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,20.0,0.0,71.0,0.0,340.0,0.0,8.0,9.0,106.0,6.0,47.0,4.0
FFF,2014B,613417,M,Wales,Lower Than A Level,10-20,0-35,0,90,N,Fail,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0,0.0,2.0,0.0,0.0,1.0,11.0,0.0
FFF,2014B,613447,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,Fail,-137.0,NA,18.0,92.0,51.0,60.0,NA,NA,NA,NA,NA,NA,19.0,79.0,19.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,49.0,0.0,24.0,0.0,105.0,0.0,5.0,0.0,149.0,4.0,37.0,3.0
FFF,2014B,613459,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-89.0,NA,23.0,94.0,51.0,78.0,87.0,74.0,NA,NA,NA,NA,73.0,94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,269.0,0.0,116.0,0.0,527.0,22.0,6.0,9.0,304.0,24.0,177.0,14.0
FFF,2014B,613461,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Pass,-51.0,NA,22.0,78.0,51.0,62.0,87.0,73.0,129.0,75.0,170.0,81.0,226.0,91.0,226.0,89.0,226.0,74.0,226.0,77.0,226.0,78.0,226.0,75.0,226.0,84.0,0.0,0.0,1.0,83.0,0.0,265.0,0.0,224.0,1.0,3.0,0.0,599.0,37.0,206.0,9.0
FFF,2014B,613464,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-75.0,NA,14.0,80.0,51.0,60.0,87.0,83.0,132.0,76.0,171.0,82.0,17.0,90.0,31.0,77.0,108.0,66.0,115.0,59.0,130.0,69.0,227.0,65.0,227.0,67.0,0.0,0.0,3.0,200.0,0.0,167.0,2.0,373.0,4.0,7.0,0.0,850.0,62.0,254.0,13.0
FFF,2014B,613574,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-16.0,NA,23.0,66.0,52.0,16.0,NA,NA,NA,NA,NA,NA,17.0,80.0,39.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,66.0,0.0,179.0,0.0,367.0,9.0,7.0,10.0,325.0,15.0,175.0,15.0
FFF,2014B,613593,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-34.0,NA,24.0,88.0,52.0,76.0,87.0,87.0,181.0,60.0,197.0,83.0,210.0,67.0,210.0,73.0,210.0,59.0,210.0,65.0,212.0,71.0,212.0,58.0,212.0,67.0,0.0,0.0,3.0,103.0,0.0,107.0,1.0,163.0,1.0,6.0,0.0,616.0,15.0,123.0,6.0
FFF,2014B,613630,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-89.0,NA,23.0,70.0,52.0,74.0,87.0,67.0,130.0,65.0,172.0,77.0,32.0,87.0,37.0,88.0,112.0,82.0,140.0,70.0,168.0,75.0,223.0,73.0,223.0,69.0,48.0,3.0,3.0,354.0,21.0,593.0,18.0,3618.0,202.0,33.0,46.0,1524.0,82.0,861.0,130.0
FFF,2014B,613676,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-65.0,132.0,23.0,76.0,52.0,82.0,85.0,73.0,NA,NA,NA,NA,63.0,83.0,63.0,91.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,561.0,0.0,401.0,2.0,883.0,96.0,9.0,9.0,328.0,93.0,206.0,29.0
FFF,2014B,613677,F,North Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,-99.0,NA,24.0,70.0,52.0,68.0,92.0,71.0,129.0,51.0,NA,NA,23.0,69.0,128.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,189.0,0.0,234.0,2.0,672.0,0.0,14.0,4.0,346.0,23.0,291.0,10.0
FFF,2014B,613717,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-137.0,129.0,23.0,68.0,52.0,42.0,87.0,69.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,30.0,0.0,83.0,0.0,77.0,0.0,0.0,0.0,0.0,11.0,44.0,1.0
FFF,2014B,613775,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-130.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,20.0,0.0,9.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
FFF,2014B,613865,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-134.0,NA,19.0,92.0,49.0,86.0,86.0,88.0,125.0,86.0,170.0,85.0,98.0,73.0,108.0,92.0,172.0,65.0,154.0,75.0,140.0,82.0,210.0,76.0,210.0,79.0,26.0,3.0,5.0,126.0,0.0,388.0,0.0,2120.0,17.0,18.0,13.0,838.0,37.0,344.0,38.0
FFF,2014B,613900,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-129.0,NA,22.0,98.0,51.0,58.0,106.0,25.0,146.0,30.0,176.0,57.0,18.0,64.0,38.0,74.0,74.0,51.0,207.0,61.0,229.0,70.0,207.0,51.0,229.0,50.0,0.0,0.0,3.0,293.0,1.0,361.0,23.0,435.0,43.0,16.0,0.0,687.0,36.0,222.0,51.0
FFF,2014B,613928,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-136.0,NA,23.0,84.0,51.0,78.0,86.0,72.0,128.0,58.0,170.0,74.0,200.0,80.0,200.0,95.0,200.0,78.0,200.0,71.0,200.0,78.0,200.0,85.0,200.0,77.0,0.0,0.0,1.0,76.0,0.0,270.0,0.0,725.0,8.0,8.0,0.0,904.0,55.0,311.0,31.0
FFF,2014B,613952,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Pass,-36.0,NA,20.0,96.0,50.0,78.0,82.0,79.0,121.0,77.0,157.0,70.0,34.0,77.0,35.0,98.0,83.0,90.0,150.0,76.0,150.0,73.0,147.0,80.0,150.0,79.0,0.0,0.0,1.0,311.0,0.0,438.0,28.0,566.0,11.0,6.0,11.0,820.0,24.0,211.0,10.0
FFF,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,Withdrawn,-17.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,21.0,0.0,21.0,1.0,2.0,0.0,0.0,4.0,15.0,0.0
FFF,2014B,614083,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,-134.0,NA,23.0,92.0,52.0,38.0,97.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,44.0,2.0,105.0,2.0,100.0,0.0,8.0,0.0,13.0,7.0,73.0,3.0
FFF,2014B,614163,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-122.0,NA,23.0,86.0,51.0,82.0,86.0,94.0,126.0,91.0,170.0,95.0,17.0,91.0,62.0,97.0,84.0,86.0,98.0,93.0,101.0,89.0,154.0,87.0,153.0,94.0,0.0,0.0,2.0,1027.0,0.0,847.0,2.0,365.0,37.0,3.0,3.0,1846.0,16.0,239.0,6.0
FFF,2014B,614172,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-135.0,116.0,24.0,78.0,52.0,82.0,87.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,131.0,0.0,125.0,0.0,125.0,0.0,7.0,0.0,12.0,31.0,127.0,8.0
