code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34899_date,34899_score,34900_date,34900_score,34901_date,34901_score,34902_date,34902_score,34903_date,34903_score,34904_date,34904_score,34905_date,34905_score,34906_date,34906_score,34907_date,34907_score,34908_date,34908_score,34909_date,34909_score,34910_date,34910_score,clicks_dataplus,clicks_dualpane,clicks_forumng,clicks_glossary,clicks_homepage,clicks_htmlactivity,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_subpage,clicks_url
FFF,2014J,647398,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-155.0,NA,23.0,80.0,49.0,82.0,92.0,83.0,132.0,64.0,195.0,76.0,44.0,83.0,44.0,81.0,95.0,55.0,95.0,62.0,172.0,74.0,219.0,69.0,207.0,75.0,4.0,0.0,182.0,0.0,425.0,4.0,0.0,1413.0,19.0,3.0,0.0,656.0,0.0,20.0,221.0,18.0
FFF,2014J,647399,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,-154.0,NA,11.0,96.0,59.0,82.0,87.0,87.0,135.0,70.0,168.0,91.0,33.0,92.0,51.0,95.0,65.0,87.0,118.0,81.0,168.0,89.0,233.0,85.0,233.0,84.0,13.0,1.0,1564.0,0.0,1355.0,4.0,30.0,1892.0,23.0,2.0,17.0,989.0,0.0,52.0,432.0,29.0
FFF,2014J,647417,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,-77.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0,88.0,20.0,93.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,126.0,0.0,1.0,21.0,1.0
FFF,2014J,647425,F,Wales,Lower Than A Level,80-90%,35-55,0,120,N,Pass,-16.0,NA,24.0,54.0,51.0,76.0,94.0,63.0,132.0,90.0,199.0,28.0,9.0,73.0,58.0,93.0,116.0,77.0,135.0,85.0,163.0,89.0,243.0,58.0,242.0,73.0,41.0,7.0,1778.0,0.0,842.0,23.0,5.0,4923.0,195.0,19.0,26.0,597.0,0.0,88.0,1271.0,183.0
FFF,2014J,647485,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,-60.0,NA,22.0,66.0,51.0,62.0,93.0,60.0,135.0,53.0,198.0,73.0,205.0,80.0,207.0,83.0,210.0,77.0,207.0,85.0,210.0,82.0,210.0,74.0,210.0,66.0,0.0,0.0,229.0,0.0,545.0,7.0,0.0,1367.0,3.0,1.0,0.0,731.0,0.0,34.0,225.0,28.0
FFF,2014J,647496,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-129.0,NA,23.0,72.0,50.0,86.0,102.0,83.0,135.0,65.0,NA,NA,13.0,68.0,58.0,93.0,233.0,76.0,233.0,82.0,233.0,85.0,233.0,77.0,233.0,94.0,0.0,0.0,61.0,0.0,265.0,4.0,0.0,458.0,2.0,2.0,0.0,779.0,0.0,36.0,253.0,11.0
FFF,2014J,647525,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-150.0,67.0,24.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,139.0,0.0,136.0,4.0,2.0,221.0,18.0,2.0,3.0,41.0,0.0,11.0,98.0,10.0
FFF,2014J,647594,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,-115.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,647598,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0
FFF,2014J,647765,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-127.0,NA,23.0,90.0,52.0,82.0,93.0,77.0,135.0,46.0,198.0,66.0,38.0,76.0,212.0,90.0,219.0,73.0,226.0,77.0,226.0,79.0,235.0,67.0,226.0,77.0,9.0,0.0,185.0,0.0,172.0,6.0,1.0,790.0,29.0,0.0,9.0,587.0,0.0,23.0,158.0,15.0
FFF,2014J,647784,F,North Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,-154.0,12.0,24.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,54.0,0.0,48.0,4.0,2.0,92.0,0.0,1.0,0.0,219.0,0.0,5.0,39.0,4.0
FFF,2014J,647799,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,-147.0,-103.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,647841,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-108.0,NA,23.0,94.0,51.0,74.0,93.0,79.0,151.0,48.0,199.0,70.0,52.0,70.0,52.0,75.0,227.0,61.0,227.0,60.0,229.0,72.0,231.0,75.0,231.0,73.0,12.0,0.0,180.0,0.0,225.0,4.0,4.0,1850.0,69.0,2.0,20.0,1059.0,0.0,27.0,214.0,24.0
FFF,2014J,647898,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-37.0,NA,23.0,80.0,51.0,96.0,94.0,88.0,135.0,85.0,197.0,89.0,7.0,93.0,65.0,90.0,102.0,91.0,178.0,93.0,178.0,100.0,230.0,99.0,230.0,96.0,0.0,0.0,91.0,0.0,292.0,5.0,0.0,914.0,3.0,2.0,3.0,1476.0,0.0,47.0,277.0,33.0
FFF,2014J,647910,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-144.0,NA,24.0,66.0,52.0,46.0,NA,NA,136.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,268.0,0.0,144.0,0.0,0.0,451.0,2.0,0.0,0.0,41.0,0.0,19.0,175.0,0.0
FFF,2014J,647915,M,Scotland,A Level or Equivalent,60-70%,0-35,0,180,N,Withdrawn,-81.0,60.0,23.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,128.0,0.0,113.0,6.0,3.0,188.0,4.0,3.0,0.0,0.0,0.0,16.0,58.0,7.0
FFF,2014J,647945,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-150.0,NA,16.0,86.0,38.0,86.0,78.0,61.0,132.0,86.0,176.0,84.0,-1.0,90.0,14.0,86.0,45.0,77.0,80.0,68.0,158.0,68.0,228.0,46.0,219.0,72.0,0.0,0.0,348.0,0.0,510.0,7.0,4.0,745.0,12.0,4.0,6.0,745.0,0.0,29.0,229.0,51.0
FFF,2014J,647987,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,Y,Fail,-105.0,NA,20.0,82.0,51.0,74.0,93.0,45.0,144.0,77.0,NA,NA,9.0,90.0,32.0,98.0,66.0,70.0,184.0,74.0,184.0,68.0,179.0,70.0,NA,NA,0.0,1.0,258.0,0.0,316.0,5.0,12.0,455.0,13.0,3.0,10.0,1883.0,0.0,38.0,164.0,7.0
FFF,2014J,648027,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-102.0,NA,22.0,86.0,55.0,74.0,93.0,72.0,135.0,78.0,199.0,75.0,10.0,93.0,52.0,99.0,94.0,88.0,184.0,82.0,184.0,82.0,233.0,96.0,233.0,83.0,1.0,0.0,49.0,0.0,272.0,3.0,2.0,854.0,14.0,0.0,3.0,623.0,0.0,22.0,274.0,10.0
FFF,2014J,648037,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-143.0,NA,22.0,80.0,50.0,98.0,93.0,90.0,135.0,93.0,198.0,97.0,14.0,87.0,30.0,94.0,44.0,84.0,114.0,84.0,177.0,86.0,226.0,89.0,219.0,75.0,10.0,0.0,1030.0,0.0,843.0,1.0,5.0,1833.0,33.0,5.0,0.0,1580.0,0.0,32.0,446.0,31.0
FFF,2014J,648038,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-155.0,NA,20.0,82.0,51.0,74.0,94.0,57.0,136.0,78.0,194.0,76.0,6.0,88.0,40.0,89.0,70.0,76.0,105.0,74.0,139.0,82.0,156.0,68.0,164.0,74.0,11.0,0.0,790.0,1.0,1020.0,6.0,14.0,1472.0,24.0,1.0,26.0,862.0,0.0,33.0,403.0,47.0
FFF,2014J,648040,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-108.0,NA,23.0,88.0,51.0,90.0,93.0,86.0,135.0,89.0,198.0,87.0,18.0,98.0,47.0,95.0,62.0,93.0,98.0,93.0,126.0,92.0,174.0,80.0,164.0,84.0,1.0,1.0,1031.0,0.0,1132.0,8.0,18.0,2286.0,38.0,7.0,15.0,726.0,0.0,49.0,422.0,68.0
FFF,2014J,648086,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass,-141.0,NA,23.0,88.0,51.0,84.0,93.0,72.0,135.0,75.0,198.0,89.0,13.0,85.0,24.0,90.0,62.0,74.0,91.0,73.0,114.0,70.0,220.0,71.0,220.0,75.0,0.0,0.0,102.0,0.0,314.0,7.0,2.0,1012.0,1.0,2.0,0.0,733.0,0.0,16.0,227.0,14.0
FFF,2014J,648105,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-155.0,NA,35.0,70.0,51.0,84.0,94.0,88.0,135.0,93.0,199.0,83.0,49.0,98.0,49.0,98.0,75.0,91.0,96.0,90.0,173.0,95.0,163.0,97.0,194.0,98.0,28.0,4.0,408.0,2.0,451.0,6.0,6.0,1197.0,12.0,4.0,34.0,1720.0,0.0,42.0,279.0,141.0
FFF,2014J,648114,M,Scotland,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-101.0,NA,21.0,76.0,49.0,80.0,93.0,67.0,133.0,71.0,184.0,80.0,35.0,80.0,61.0,89.0,114.0,64.0,144.0,63.0,172.0,70.0,180.0,65.0,173.0,79.0,0.0,0.0,710.0,0.0,512.0,2.0,1.0,1865.0,4.0,4.0,0.0,1859.0,0.0,41.0,609.0,41.0
FFF,2014J,648116,F,North Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-88.0,NA,27.0,72.0,52.0,72.0,94.0,80.0,137.0,73.0,198.0,63.0,242.0,81.0,242.0,85.0,242.0,78.0,242.0,60.0,242.0,73.0,242.0,65.0,242.0,62.0,0.0,0.0,430.0,1.0,160.0,10.0,0.0,1168.0,26.0,4.0,0.0,1097.0,0.0,25.0,275.0,18.0
FFF,2014J,648118,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-77.0,-37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648137,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-135.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648140,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-105.0,NA,15.0,72.0,50.0,80.0,92.0,74.0,134.0,73.0,196.0,81.0,9.0,81.0,10.0,91.0,48.0,82.0,94.0,87.0,181.0,84.0,200.0,77.0,200.0,79.0,0.0,0.0,116.0,0.0,258.0,0.0,0.0,272.0,5.0,1.0,0.0,741.0,0.0,20.0,249.0,14.0
FFF,2014J,648190,M,North Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,-155.0,NA,20.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,97.0,0.0,29.0,6.0,0.0,32.0,1.0,2.0,0.0,9.0,0.0,7.0,44.0,9.0
FFF,2014J,648244,F,Wales,HE Qualification,40-50%,0-35,0,120,N,Fail,-43.0,NA,24.0,60.0,59.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,31.0,0.0,49.0,6.0,2.0,114.0,1.0,0.0,0.0,0.0,0.0,6.0,49.0,1.0
FFF,2014J,648254,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-149.0,NA,20.0,92.0,48.0,80.0,94.0,73.0,136.0,75.0,197.0,85.0,202.0,82.0,202.0,85.0,227.0,65.0,227.0,61.0,227.0,68.0,227.0,59.0,227.0,68.0,0.0,0.0,98.0,0.0,257.0,5.0,29.0,1063.0,7.0,5.0,0.0,625.0,0.0,34.0,275.0,22.0
FFF,2014J,648287,M,Wales,A Level or Equivalent,80-90%,0-35,0,150,N,Pass,-23.0,NA,22.0,68.0,51.0,76.0,94.0,70.0,142.0,75.0,198.0,78.0,44.0,67.0,40.0,92.0,94.0,76.0,170.0,78.0,219.0,71.0,240.0,72.0,NA,NA,4.0,0.0,407.0,0.0,438.0,3.0,18.0,1277.0,50.0,0.0,6.0,548.0,0.0,30.0,188.0,14.0
FFF,2014J,648348,M,North Western Region,HE Qualification,10-20,0-35,0,90,N,Withdrawn,-155.0,-136.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648353,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-155.0,NA,30.0,72.0,59.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,84.0,0.0,194.0,4.0,0.0,103.0,0.0,5.0,0.0,31.0,0.0,21.0,83.0,6.0
FFF,2014J,648365,M,South West Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-67.0,NA,21.0,80.0,50.0,92.0,92.0,84.0,133.0,87.0,167.0,65.0,110.0,94.0,110.0,100.0,110.0,87.0,118.0,92.0,167.0,83.0,199.0,86.0,198.0,91.0,41.0,3.0,1043.0,0.0,1339.0,11.0,1.0,3311.0,96.0,16.0,46.0,515.0,0.0,57.0,822.0,139.0
FFF,2014J,648366,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-129.0,NA,23.0,88.0,51.0,94.0,93.0,94.0,135.0,95.0,197.0,94.0,25.0,90.0,40.0,85.0,108.0,91.0,151.0,84.0,194.0,80.0,231.0,61.0,221.0,75.0,9.0,2.0,915.0,0.0,839.0,9.0,12.0,1669.0,55.0,13.0,19.0,769.0,0.0,43.0,341.0,48.0
FFF,2014J,648373,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-155.0,-45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648455,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-149.0,NA,25.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,16.0,2.0,59.0,6.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,9.0
FFF,2014J,648457,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction,-140.0,NA,21.0,98.0,51.0,96.0,93.0,90.0,135.0,87.0,198.0,95.0,-1.0,92.0,30.0,95.0,109.0,90.0,241.0,69.0,NA,NA,224.0,86.0,NA,NA,0.0,0.0,206.0,0.0,309.0,7.0,4.0,797.0,22.0,2.0,0.0,509.0,0.0,21.0,222.0,11.0
FFF,2014J,648470,F,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction,-133.0,NA,23.0,78.0,48.0,90.0,93.0,84.0,133.0,85.0,196.0,94.0,52.0,100.0,102.0,85.0,198.0,79.0,199.0,85.0,219.0,76.0,235.0,82.0,224.0,83.0,11.0,1.0,846.0,0.0,621.0,4.0,0.0,2802.0,19.0,5.0,8.0,614.0,0.0,29.0,447.0,18.0
FFF,2014J,648477,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-154.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648508,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Fail,-2.0,NA,24.0,94.0,60.0,80.0,NA,NA,NA,NA,NA,NA,107.0,92.0,107.0,98.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,25.0,0.0,38.0,3.0,0.0,138.0,0.0,0.0,0.0,113.0,0.0,16.0,49.0,4.0
FFF,2014J,648515,M,Scotland,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-87.0,NA,19.0,72.0,51.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,80.0,0.0,69.0,2.0,3.0,183.0,4.0,1.0,3.0,34.0,0.0,7.0,52.0,1.0
FFF,2014J,648521,F,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-144.0,-120.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648531,M,London Region,Lower Than A Level,80-90%,0-35,0,150,Y,Distinction,-58.0,NA,23.0,78.0,51.0,88.0,87.0,90.0,135.0,87.0,198.0,92.0,38.0,87.0,40.0,89.0,102.0,73.0,118.0,81.0,160.0,78.0,201.0,78.0,240.0,80.0,1.0,4.0,322.0,0.0,588.0,4.0,5.0,1297.0,16.0,12.0,14.0,1187.0,0.0,31.0,372.0,27.0
FFF,2014J,648536,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-155.0,NA,21.0,88.0,51.0,88.0,94.0,89.0,136.0,82.0,199.0,93.0,21.0,66.0,30.0,85.0,46.0,59.0,87.0,61.0,151.0,67.0,209.0,62.0,209.0,47.0,7.0,0.0,721.0,0.0,349.0,8.0,11.0,915.0,17.0,3.0,3.0,711.0,0.0,27.0,220.0,27.0
FFF,2014J,648546,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-155.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648564,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-35.0,NA,20.0,90.0,49.0,82.0,92.0,84.0,133.0,80.0,195.0,84.0,37.0,96.0,23.0,98.0,44.0,84.0,107.0,96.0,139.0,91.0,212.0,81.0,167.0,87.0,0.0,0.0,303.0,0.0,378.0,4.0,0.0,1333.0,31.0,3.0,9.0,1579.0,0.0,24.0,278.0,17.0
FFF,2014J,648571,M,Scotland,A Level or Equivalent,90-100%,0-35,0,90,N,Distinction,-106.0,NA,21.0,90.0,51.0,94.0,96.0,88.0,136.0,94.0,196.0,96.0,35.0,80.0,44.0,94.0,118.0,88.0,208.0,90.0,208.0,86.0,212.0,84.0,209.0,95.0,38.0,0.0,599.0,0.0,764.0,4.0,6.0,1320.0,30.0,7.0,25.0,699.0,0.0,20.0,441.0,49.0
FFF,2014J,648576,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-123.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014J,648590,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-155.0,NA,24.0,74.0,55.0,74.0,94.0,73.0,136.0,80.0,199.0,82.0,40.0,83.0,46.0,94.0,124.0,50.0,132.0,54.0,234.0,64.0,236.0,69.0,236.0,66.0,0.0,0.0,109.0,0.0,158.0,4.0,2.0,358.0,21.0,2.0,0.0,659.0,0.0,24.0,218.0,13.0
FFF,2014J,648605,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,-150.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648611,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-154.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,19.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,14.0,5.0
FFF,2014J,648613,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-148.0,NA,22.0,88.0,51.0,92.0,94.0,76.0,136.0,86.0,199.0,77.0,24.0,97.0,158.0,97.0,235.0,95.0,235.0,98.0,235.0,98.0,237.0,90.0,237.0,94.0,0.0,0.0,604.0,0.0,213.0,5.0,6.0,1005.0,1.0,5.0,0.0,1872.0,0.0,48.0,249.0,10.0
FFF,2014J,648650,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,180,N,Withdrawn,-72.0,-53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648661,M,South West Region,Lower Than A Level,0-10%,35-55,0,60,Y,Fail,-99.0,NA,23.0,72.0,52.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,150.0,0.0,103.0,9.0,2.0,61.0,0.0,1.0,0.0,2.0,0.0,47.0,88.0,6.0
FFF,2014J,648667,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-155.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648685,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-74.0,NA,24.0,98.0,51.0,96.0,94.0,96.0,146.0,83.0,199.0,97.0,195.0,86.0,199.0,86.0,233.0,82.0,195.0,73.0,219.0,85.0,236.0,88.0,238.0,92.0,40.0,2.0,733.0,0.0,547.0,9.0,5.0,1831.0,84.0,14.0,24.0,846.0,0.0,34.0,436.0,51.0
FFF,2014J,648698,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-115.0,-87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,648725,M,South West Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-155.0,12.0,15.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,161.0,0.0,55.0,2.0,2.0,33.0,2.0,4.0,0.0,57.0,0.0,7.0,70.0,8.0
FFF,2014J,648804,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-147.0,NA,23.0,80.0,49.0,80.0,93.0,78.0,135.0,85.0,NA,NA,65.0,92.0,65.0,89.0,NA,NA,NA,NA,139.0,74.0,NA,NA,NA,NA,0.0,0.0,948.0,0.0,277.0,3.0,3.0,307.0,7.0,1.0,0.0,411.0,0.0,16.0,161.0,7.0
FFF,2014J,648815,M,Scotland,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-114.0,NA,15.0,84.0,50.0,92.0,89.0,80.0,134.0,85.0,197.0,76.0,236.0,91.0,236.0,96.0,236.0,80.0,236.0,89.0,236.0,85.0,236.0,90.0,236.0,93.0,66.0,6.0,467.0,0.0,825.0,16.0,11.0,3660.0,71.0,24.0,53.0,1112.0,0.0,91.0,762.0,122.0
FFF,2014J,648819,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-154.0,-4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014J,648840,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-98.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0
FFF,2014J,648863,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-20.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014J,648867,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-135.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,26.0,0.0,21.0,0.0,0.0,43.0,0.0,1.0,0.0,19.0,0.0,7.0,24.0,0.0
