code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,14984_date,14984_score,14985_date,14985_score,14986_date,14986_score,14987_date,14987_score,14988_date,14988_score,14989_date,14989_score,14991_date,14991_score,14992_date,14992_score,14993_date,14993_score,14994_date,14994_score,14995_date,14995_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
BBB,2013B,530215,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,120,N,Withdrawn,-121.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,530226,F,North Western Region,A Level or Equivalent,0-10%,0-35,1,120,Y,Pass,-46.0,NA,19.0,60.0,122.0,56.0,122.0,43.0,124.0,70.0,172.0,59.0,NA,NA,NA,NA,95.0,80.0,126.0,80.0,NA,NA,189.0,60.0,93.0,0.0,71.0,0.0,9.0,67.0,51.0,0.0,64.0,7.0
BBB,2013B,530245,F,West Midlands Region,A Level or Equivalent,10-20,35-55,1,120,N,Withdrawn,-128.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,1.0,26.0,0.0,0.0,1.0,10.0,0.0,18.0,6.0
BBB,2013B,530266,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-121.0,NA,19.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0,0.0,12.0,0.0,0.0,15.0,9.0,0.0,13.0,4.0
BBB,2013B,530398,F,East Anglian Region,Lower Than A Level,10-20,35-55,1,120,N,Withdrawn,-109.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BBB,2013B,530483,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-121.0,-28.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,530493,F,London Region,Lower Than A Level,0-10%,35-55,1,180,N,Fail,-114.0,NA,19.0,70.0,61.0,67.0,96.0,66.0,NA,NA,NA,NA,NA,NA,60.0,80.0,95.0,100.0,126.0,80.0,NA,NA,NA,NA,53.0,0.0,41.0,0.0,0.0,67.0,7.0,0.0,13.0,2.0
BBB,2013B,530669,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-116.0,NA,19.0,39.0,75.0,24.0,89.0,45.0,124.0,48.0,166.0,52.0,190.0,55.0,NA,NA,NA,NA,126.0,80.0,164.0,60.0,189.0,40.0,2114.0,2.0,374.0,0.0,0.0,50.0,21.0,0.0,77.0,18.0
BBB,2013B,530987,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-121.0,NA,38.0,45.0,69.0,56.0,93.0,59.0,131.0,58.0,170.0,45.0,194.0,45.0,NA,NA,95.0,80.0,126.0,60.0,164.0,40.0,NA,NA,178.0,2.0,125.0,0.0,0.0,50.0,14.0,0.0,18.0,17.0
BBB,2013B,531000,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-22.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
BBB,2013B,531027,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-73.0,NA,19.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,43.0,0.0,16.0,1.0,0.0,16.0,14.0,0.0,17.0,3.0
BBB,2013B,531205,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-24.0,62.0,26.0,NA,53.0,41.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,22.0,0.0,10.0,0.0,0.0,13.0,11.0,0.0,24.0,5.0
BBB,2013B,531235,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-77.0,31.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,11.0,4.0
BBB,2013B,531427,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,-113.0,NA,20.0,65.0,47.0,62.0,97.0,68.0,124.0,68.0,NA,NA,NA,NA,60.0,80.0,95.0,40.0,126.0,100.0,164.0,100.0,NA,NA,33.0,0.0,16.0,0.0,0.0,53.0,0.0,0.0,2.0,1.0
BBB,2013B,531428,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn,-133.0,48.0,19.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0,2.0,13.0,2.0,2.0,0.0,10.0,0.0,17.0,6.0
BBB,2013B,531464,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-94.0,NA,19.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0,0.0,22.0,1.0,0.0,0.0,10.0,0.0,16.0,4.0
BBB,2013B,531481,F,London Region,A Level or Equivalent,80-90%,35-55,1,180,N,Withdrawn,-107.0,-75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,531569,F,South Region,A Level or Equivalent,20-30%,0-35,1,120,N,Fail,-73.0,NA,20.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0
BBB,2013B,531573,F,Wales,Lower Than A Level,0-10%,35-55,1,120,Y,Fail,-44.0,NA,16.0,53.0,45.0,44.0,88.0,42.0,123.0,43.0,158.0,41.0,186.0,41.0,NA,NA,NA,NA,NA,NA,164.0,40.0,189.0,80.0,18.0,0.0,21.0,0.0,2.0,39.0,20.0,0.0,35.0,8.0
BBB,2013B,531634,F,North Region,HE Qualification,10-20,0-35,0,120,N,Fail,-68.0,NA,32.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.0,0.0,55.0,1.0,0.0,0.0,9.0,0.0,18.0,11.0
BBB,2013B,531689,F,Yorkshire Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,-92.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,532000,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,-89.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.0,0.0,45.0,0.0,0.0,0.0,24.0,0.0,25.0,6.0
BBB,2013B,532034,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail,-82.0,NA,19.0,72.0,47.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,31.0,0.0,28.0,1.0,0.0,15.0,23.0,0.0,34.0,10.0
BBB,2013B,532140,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,270,N,Pass,-128.0,NA,16.0,60.0,28.0,65.0,68.0,72.0,112.0,65.0,133.0,83.0,186.0,85.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,112.0,0.0,48.0,0.0,0.0,92.0,8.0,0.0,17.0,4.0
BBB,2013B,532142,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,1,120,N,Withdrawn,-73.0,109.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,11.0,1.0
BBB,2013B,532317,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-93.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,532396,F,South Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-130.0,44.0,18.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.0,0.0,78.0,2.0,0.0,2.0,27.0,0.0,31.0,7.0
BBB,2013B,532500,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-9.0,NA,41.0,33.0,41.0,25.0,41.0,0.0,124.0,0.0,NA,NA,NA,NA,60.0,40.0,95.0,80.0,126.0,20.0,NA,NA,NA,NA,46.0,0.0,184.0,2.0,0.0,67.0,72.0,0.0,61.0,28.0
BBB,2013B,532512,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-44.0,191.0,14.0,72.0,45.0,70.0,89.0,68.0,NA,NA,NA,NA,NA,NA,60.0,80.0,95.0,60.0,NA,NA,NA,NA,NA,NA,285.0,0.0,207.0,1.0,4.0,46.0,32.0,0.0,35.0,25.0
BBB,2013B,532534,M,North Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,-93.0,NA,20.0,45.0,47.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,NA,NA,NA,NA,337.0,0.0,175.0,2.0,0.0,59.0,16.0,0.0,16.0,7.0
BBB,2013B,532584,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-120.0,NA,18.0,55.0,46.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,10.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
BBB,2013B,532665,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-52.0,NA,19.0,57.0,47.0,63.0,89.0,78.0,124.0,78.0,158.0,73.0,187.0,78.0,60.0,100.0,95.0,80.0,126.0,80.0,164.0,100.0,189.0,60.0,6.0,0.0,22.0,1.0,0.0,85.0,10.0,0.0,17.0,3.0
BBB,2013B,532668,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-113.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0
BBB,2013B,532710,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Fail,-50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,23.0,0.0,7.0,1.0,0.0,22.0,9.0,0.0,20.0,3.0
BBB,2013B,532742,F,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-55.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0
BBB,2013B,532839,F,North Region,HE Qualification,NA,0-35,0,60,N,Withdrawn,-130.0,208.0,18.0,57.0,46.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,80.0,NA,NA,NA,NA,380.0,5.0,285.0,1.0,1.0,63.0,42.0,0.0,96.0,16.0
BBB,2013B,532886,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-107.0,NA,18.0,87.0,46.0,80.0,87.0,83.0,123.0,68.0,159.0,70.0,NA,NA,60.0,100.0,95.0,60.0,126.0,100.0,164.0,100.0,189.0,80.0,299.0,0.0,114.0,1.0,1.0,70.0,14.0,0.0,64.0,14.0
BBB,2013B,532928,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-93.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.0,9.0,38.0,7.0,0.0,0.0,16.0,0.0,17.0,14.0
BBB,2013B,532950,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-64.0,NA,16.0,82.0,47.0,64.0,92.0,73.0,NA,NA,165.0,70.0,186.0,89.0,60.0,100.0,95.0,80.0,126.0,80.0,164.0,60.0,189.0,60.0,3897.0,2.0,1093.0,2.0,1.0,75.0,91.0,0.0,155.0,33.0
BBB,2013B,533324,F,South West Region,Lower Than A Level,20-30%,0-35,0,120,Y,Pass,-89.0,NA,11.0,60.0,41.0,65.0,86.0,63.0,123.0,75.0,158.0,55.0,178.0,62.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,60.0,191.0,0.0,110.0,0.0,0.0,86.0,6.0,0.0,24.0,6.0
BBB,2013B,533347,F,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-71.0,NA,16.0,46.0,45.0,45.0,83.0,61.0,128.0,66.0,157.0,65.0,NA,NA,60.0,80.0,95.0,80.0,126.0,60.0,164.0,100.0,189.0,40.0,34.0,0.0,140.0,4.0,0.0,102.0,84.0,0.0,55.0,14.0
BBB,2013B,533365,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-89.0,NA,31.0,70.0,51.0,80.0,87.0,45.0,NA,NA,NA,NA,NA,NA,60.0,60.0,95.0,80.0,NA,NA,NA,NA,NA,NA,48.0,0.0,43.0,0.0,0.0,29.0,12.0,0.0,47.0,3.0
BBB,2013B,533512,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-95.0,-2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,533545,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-109.0,NA,17.0,65.0,47.0,62.0,87.0,65.0,121.0,15.0,NA,NA,186.0,72.0,60.0,80.0,95.0,80.0,126.0,100.0,NA,NA,189.0,80.0,297.0,0.0,192.0,0.0,2.0,90.0,16.0,0.0,31.0,13.0
BBB,2013B,533697,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-86.0,136.0,19.0,73.0,47.0,60.0,89.0,50.0,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,60.0,NA,NA,NA,NA,NA,NA,125.0,1.0,86.0,0.0,0.0,28.0,25.0,0.0,54.0,3.0
BBB,2013B,533722,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction,-130.0,NA,17.0,79.0,47.0,81.0,89.0,87.0,124.0,87.0,158.0,75.0,187.0,81.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,150.0,0.0,199.0,2.0,2.0,81.0,49.0,0.0,65.0,22.0
BBB,2013B,533737,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,-102.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,533839,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-30.0,NA,19.0,75.0,47.0,87.0,86.0,80.0,131.0,83.0,159.0,75.0,187.0,77.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,60.0,234.0,0.0,51.0,4.0,0.0,71.0,14.0,0.0,53.0,6.0
BBB,2013B,533846,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,N,Fail,-77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.0,0.0,41.0,4.0,0.0,2.0,18.0,0.0,41.0,2.0
BBB,2013B,533969,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-111.0,NA,18.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0,0.0,13.0,1.0,0.0,0.0,2.0,0.0,5.0,3.0
BBB,2013B,533996,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-111.0,90.0,18.0,70.0,50.0,69.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,228.0,3.0,127.0,0.0,0.0,20.0,84.0,0.0,80.0,18.0
BBB,2013B,534051,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-78.0,NA,18.0,80.0,46.0,71.0,89.0,76.0,124.0,82.0,NA,NA,186.0,61.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,80.0,189.0,100.0,36.0,0.0,109.0,1.0,0.0,81.0,14.0,0.0,37.0,16.0
BBB,2013B,534086,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-92.0,NA,18.0,71.0,46.0,73.0,88.0,83.0,123.0,78.0,158.0,79.0,185.0,85.0,60.0,100.0,95.0,60.0,126.0,100.0,164.0,80.0,189.0,80.0,155.0,0.0,186.0,1.0,0.0,88.0,49.0,0.0,51.0,10.0
BBB,2013B,534151,F,North Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-134.0,27.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,34.0,0.0,0.0,19.0,6.0,0.0,15.0,10.0
BBB,2013B,534217,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-116.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,534343,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-61.0,NA,16.0,77.0,46.0,77.0,85.0,93.0,124.0,87.0,159.0,67.0,187.0,82.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,271.0,0.0,237.0,1.0,0.0,78.0,32.0,0.0,57.0,27.0
BBB,2013B,534360,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-64.0,NA,19.0,70.0,51.0,77.0,103.0,63.0,124.0,84.0,159.0,87.0,187.0,87.0,60.0,100.0,NA,NA,126.0,80.0,164.0,80.0,189.0,100.0,19.0,0.0,37.0,0.0,0.0,60.0,13.0,0.0,25.0,6.0
BBB,2013B,534373,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-44.0,NA,17.0,73.0,45.0,75.0,87.0,81.0,117.0,80.0,155.0,80.0,177.0,79.0,60.0,100.0,95.0,60.0,126.0,100.0,164.0,80.0,189.0,80.0,507.0,0.0,245.0,0.0,0.0,95.0,22.0,0.0,41.0,6.0
BBB,2013B,534426,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-89.0,-11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,534432,F,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-79.0,NA,17.0,87.0,46.0,73.0,95.0,74.0,NA,NA,164.0,69.0,186.0,78.0,60.0,80.0,95.0,80.0,126.0,80.0,164.0,100.0,189.0,60.0,133.0,2.0,103.0,0.0,0.0,69.0,25.0,0.0,44.0,5.0
BBB,2013B,534530,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-71.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BBB,2013B,534652,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-82.0,NA,17.0,93.0,46.0,90.0,88.0,92.0,NA,NA,165.0,87.0,193.0,77.0,60.0,100.0,95.0,100.0,126.0,80.0,NA,NA,189.0,100.0,787.0,0.0,343.0,1.0,0.0,80.0,18.0,0.0,18.0,6.0
BBB,2013B,534671,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Withdrawn,-16.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,4.0,1.0
BBB,2013B,534698,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-116.0,NA,14.0,77.0,43.0,82.0,87.0,80.0,122.0,84.0,158.0,82.0,186.0,86.0,60.0,100.0,95.0,100.0,126.0,80.0,NA,NA,189.0,60.0,1518.0,0.0,706.0,1.0,3.0,115.0,57.0,0.0,81.0,16.0
BBB,2013B,534709,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-89.0,NA,19.0,64.0,55.0,48.0,102.0,64.0,124.0,39.0,202.0,40.0,NA,NA,60.0,80.0,95.0,80.0,126.0,100.0,NA,NA,189.0,60.0,355.0,0.0,130.0,0.0,0.0,78.0,28.0,0.0,51.0,7.0
BBB,2013B,534713,F,Scotland,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-107.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,534744,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-44.0,NA,18.0,80.0,47.0,77.0,99.0,71.0,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,NA,NA,NA,NA,103.0,1.0,86.0,0.0,0.0,70.0,8.0,0.0,16.0,6.0
BBB,2013B,534758,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,-92.0,-19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,534765,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Pass,3.0,NA,17.0,67.0,46.0,72.0,87.0,95.0,126.0,70.0,159.0,77.0,191.0,85.0,60.0,80.0,95.0,100.0,126.0,80.0,164.0,100.0,NA,NA,354.0,0.0,108.0,0.0,0.0,53.0,5.0,0.0,9.0,3.0
BBB,2013B,534830,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,-59.0,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,534908,F,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-29.0,NA,47.0,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,0.0,49.0,1.0,0.0,1.0,17.0,0.0,17.0,16.0
BBB,2013B,534922,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-127.0,-80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,534983,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-77.0,NA,18.0,65.0,48.0,68.0,104.0,65.0,123.0,55.0,159.0,50.0,NA,NA,60.0,100.0,95.0,60.0,126.0,80.0,164.0,100.0,189.0,60.0,84.0,0.0,152.0,1.0,0.0,70.0,21.0,0.0,47.0,8.0
BBB,2013B,534991,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-24.0,NA,18.0,40.0,47.0,40.0,89.0,47.0,124.0,48.0,159.0,48.0,187.0,56.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,60.0,189.0,40.0,43.0,0.0,35.0,0.0,1.0,89.0,11.0,0.0,20.0,4.0
BBB,2013B,535012,F,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-87.0,NA,18.0,71.0,47.0,64.0,89.0,57.0,NA,NA,159.0,63.0,187.0,42.0,60.0,80.0,95.0,40.0,126.0,60.0,164.0,60.0,189.0,100.0,200.0,1.0,155.0,1.0,0.0,82.0,41.0,0.0,53.0,7.0
BBB,2013B,535140,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,-111.0,NA,18.0,70.0,46.0,68.0,89.0,75.0,124.0,73.0,NA,NA,187.0,66.0,60.0,80.0,95.0,80.0,126.0,100.0,164.0,60.0,189.0,60.0,192.0,0.0,301.0,1.0,0.0,132.0,47.0,0.0,62.0,18.0
BBB,2013B,535145,F,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-46.0,NA,18.0,73.0,47.0,85.0,89.0,55.0,124.0,87.0,NA,NA,187.0,85.0,60.0,80.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,60.0,721.0,5.0,625.0,2.0,0.0,99.0,154.0,0.0,169.0,19.0
BBB,2013B,535152,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-23.0,113.0,22.0,71.0,60.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,80.0,NA,NA,NA,NA,NA,NA,428.0,9.0,92.0,0.0,5.0,27.0,12.0,0.0,29.0,20.0
BBB,2013B,535155,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-119.0,157.0,16.0,70.0,45.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,80.0,NA,NA,NA,NA,97.0,0.0,52.0,1.0,1.0,47.0,38.0,0.0,56.0,10.0
BBB,2013B,535269,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-94.0,121.0,18.0,74.0,46.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,132.0,4.0,134.0,3.0,2.0,43.0,37.0,0.0,50.0,20.0
