code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34873_date,34873_score,34874_date,34874_score,34875_date,34875_score,34876_date,34876_score,34877_date,34877_score,34878_date,34878_score,34879_date,34879_score,34880_date,34880_score,34881_date,34881_score,34882_date,34882_score,34883_date,34883_score,34884_date,34884_score,clicks_dataplus,clicks_dualpane,clicks_folder,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_subpage,clicks_url
FFF,2013J,576670,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,-149.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,576672,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-149.0,NA,17.0,90.0,46.0,76.0,95.0,93.0,130.0,20.0,170.0,22.0,12.0,91.0,14.0,90.0,49.0,85.0,104.0,84.0,150.0,77.0,156.0,74.0,156.0,54.0,0.0,0.0,2.0,82.0,0.0,177.0,0.0,170.0,3.0,3.0,3.0,684.0,0.0,15.0,134.0,2.0
FFF,2013J,576681,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,-149.0,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,576704,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Pass,-144.0,NA,18.0,82.0,46.0,60.0,95.0,67.0,130.0,76.0,164.0,87.0,133.0,89.0,185.0,99.0,186.0,74.0,186.0,84.0,196.0,88.0,228.0,86.0,221.0,83.0,23.0,13.0,1.0,281.0,1.0,410.0,12.0,3081.0,40.0,21.0,19.0,625.0,0.0,41.0,397.0,49.0
FFF,2013J,576765,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Fail,-32.0,NA,18.0,90.0,69.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,308.0,0.0,48.0,5.0,152.0,9.0,0.0,0.0,1.0,0.0,8.0,54.0,0.0
FFF,2013J,576780,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,-90.0,NA,17.0,80.0,46.0,90.0,89.0,85.0,129.0,90.0,172.0,91.0,44.0,91.0,24.0,96.0,72.0,89.0,119.0,93.0,173.0,94.0,220.0,91.0,220.0,92.0,56.0,15.0,2.0,610.0,0.0,688.0,3.0,1844.0,80.0,27.0,39.0,832.0,0.0,54.0,475.0,69.0
FFF,2013J,576789,M,Ireland,Lower Than A Level,NA,35-55,0,60,N,Pass,-59.0,NA,17.0,78.0,45.0,70.0,95.0,71.0,131.0,65.0,171.0,70.0,210.0,81.0,210.0,83.0,210.0,72.0,210.0,77.0,210.0,74.0,210.0,75.0,210.0,80.0,43.0,22.0,5.0,441.0,0.0,676.0,1.0,2566.0,85.0,25.0,48.0,1588.0,0.0,56.0,650.0,99.0
FFF,2013J,576791,M,North Region,HE Qualification,40-50%,0-35,0,120,N,Distinction,-127.0,NA,18.0,90.0,47.0,84.0,96.0,91.0,138.0,89.0,172.0,99.0,60.0,95.0,94.0,98.0,150.0,93.0,181.0,96.0,194.0,92.0,235.0,95.0,234.0,90.0,0.0,11.0,1.0,640.0,0.0,523.0,5.0,1080.0,29.0,9.0,22.0,455.0,0.0,32.0,227.0,19.0
FFF,2013J,576813,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-134.0,NA,18.0,78.0,46.0,78.0,102.0,82.0,130.0,80.0,173.0,56.0,193.0,80.0,203.0,90.0,217.0,77.0,221.0,71.0,227.0,73.0,228.0,88.0,228.0,72.0,0.0,11.0,2.0,320.0,0.0,432.0,0.0,626.0,25.0,6.0,9.0,730.0,0.0,29.0,167.0,12.0
FFF,2013J,576856,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-177.0,NA,22.0,96.0,53.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,48.0,0.0,103.0,1.0,172.0,0.0,3.0,0.0,163.0,0.0,19.0,89.0,0.0
FFF,2013J,576888,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-149.0,NA,17.0,86.0,45.0,86.0,95.0,86.0,130.0,80.0,172.0,76.0,12.0,85.0,33.0,92.0,94.0,64.0,188.0,63.0,230.0,75.0,236.0,79.0,230.0,69.0,0.0,1.0,2.0,257.0,0.0,310.0,0.0,1138.0,24.0,5.0,8.0,969.0,0.0,21.0,188.0,19.0
FFF,2013J,576921,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-172.0,NA,11.0,90.0,43.0,90.0,83.0,91.0,129.0,93.0,170.0,100.0,28.0,83.0,31.0,96.0,72.0,86.0,129.0,87.0,172.0,78.0,192.0,85.0,192.0,82.0,0.0,6.0,3.0,1075.0,0.0,798.0,18.0,1478.0,6.0,10.0,0.0,697.0,0.0,74.0,362.0,20.0
FFF,2013J,576943,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-146.0,-140.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,576972,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-127.0,166.0,18.0,86.0,47.0,40.0,118.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,65.0,0.0,59.0,1.0,42.0,0.0,4.0,0.0,17.0,0.0,13.0,62.0,2.0
FFF,2013J,577042,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-144.0,NA,19.0,86.0,47.0,90.0,96.0,75.0,130.0,73.0,173.0,79.0,55.0,98.0,108.0,99.0,109.0,85.0,168.0,83.0,187.0,87.0,216.0,88.0,215.0,91.0,32.0,9.0,4.0,397.0,0.0,775.0,8.0,2449.0,28.0,10.0,33.0,1879.0,0.0,32.0,564.0,70.0
FFF,2013J,577149,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-92.0,NA,18.0,70.0,46.0,60.0,96.0,50.0,135.0,51.0,173.0,56.0,65.0,68.0,235.0,87.0,237.0,55.0,227.0,86.0,237.0,85.0,237.0,67.0,236.0,76.0,0.0,17.0,5.0,402.0,0.0,474.0,12.0,2113.0,40.0,14.0,15.0,1078.0,0.0,33.0,410.0,26.0
FFF,2013J,577222,F,Scotland,A Level or Equivalent,10-20,0-35,0,90,N,Distinction,-107.0,NA,12.0,88.0,46.0,94.0,93.0,84.0,130.0,90.0,172.0,87.0,27.0,97.0,108.0,90.0,142.0,68.0,142.0,75.0,152.0,84.0,227.0,68.0,223.0,77.0,0.0,0.0,2.0,908.0,0.0,933.0,4.0,1247.0,25.0,11.0,3.0,742.0,0.0,119.0,393.0,19.0
FFF,2013J,577371,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-107.0,-44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,577389,M,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,13.0,NA,30.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,16.0,0.0,13.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,5.0,16.0,0.0
FFF,2013J,577396,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-169.0,73.0,17.0,76.0,49.0,78.0,NA,NA,NA,NA,NA,NA,44.0,83.0,27.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,432.0,0.0,294.0,8.0,368.0,15.0,7.0,3.0,604.0,0.0,21.0,183.0,8.0
FFF,2013J,577404,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,-176.0,NA,12.0,76.0,43.0,90.0,89.0,87.0,131.0,95.0,173.0,89.0,58.0,94.0,16.0,100.0,142.0,87.0,142.0,87.0,185.0,86.0,234.0,90.0,234.0,88.0,0.0,3.0,4.0,317.0,0.0,519.0,9.0,2136.0,36.0,6.0,15.0,941.0,0.0,34.0,354.0,24.0
FFF,2013J,577454,M,London Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,-109.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,21.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
FFF,2013J,577476,M,Ireland,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-149.0,NA,15.0,88.0,46.0,96.0,87.0,85.0,131.0,85.0,170.0,88.0,47.0,69.0,47.0,75.0,89.0,58.0,167.0,81.0,192.0,71.0,234.0,65.0,214.0,74.0,21.0,13.0,1.0,401.0,0.0,553.0,0.0,1970.0,20.0,12.0,29.0,661.0,0.0,43.0,391.0,32.0
FFF,2013J,577533,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-172.0,98.0,19.0,88.0,47.0,78.0,NA,NA,NA,NA,NA,NA,44.0,73.0,44.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,5.0,0.0,304.0,0.0,198.0,4.0,253.0,30.0,6.0,3.0,265.0,0.0,14.0,166.0,7.0
FFF,2013J,577605,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-156.0,NA,14.0,70.0,38.0,76.0,95.0,73.0,129.0,77.0,159.0,84.0,31.0,81.0,139.0,95.0,139.0,82.0,160.0,67.0,180.0,61.0,181.0,77.0,181.0,71.0,26.0,0.0,1.0,26.0,0.0,121.0,0.0,447.0,4.0,3.0,0.0,556.0,0.0,49.0,155.0,4.0
FFF,2013J,577607,M,Ireland,Lower Than A Level,50-60%,0-35,0,90,N,Fail,-128.0,NA,18.0,82.0,47.0,72.0,105.0,11.0,131.0,55.0,180.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,425.0,0.0,258.0,9.0,325.0,0.0,5.0,0.0,40.0,0.0,11.0,88.0,10.0
FFF,2013J,577640,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,-79.0,227.0,28.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,85.0,0.0,81.0,1.0,617.0,28.0,13.0,0.0,13.0,0.0,18.0,101.0,4.0
FFF,2013J,577673,M,Scotland,HE Qualification,50-60%,0-35,0,120,Y,Withdrawn,-141.0,-84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,577688,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-172.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,577721,M,Ireland,Lower Than A Level,50-60%,0-35,0,150,N,Withdrawn,-144.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,15.0,0.0,14.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,0.0
FFF,2013J,577763,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-99.0,NA,17.0,86.0,45.0,94.0,96.0,84.0,131.0,91.0,173.0,88.0,5.0,90.0,34.0,91.0,55.0,84.0,104.0,80.0,137.0,74.0,192.0,71.0,174.0,83.0,0.0,8.0,4.0,354.0,0.0,475.0,18.0,1063.0,92.0,25.0,10.0,662.0,0.0,91.0,259.0,30.0
FFF,2013J,577764,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction,-149.0,NA,17.0,98.0,45.0,92.0,93.0,91.0,126.0,98.0,165.0,97.0,32.0,96.0,33.0,93.0,69.0,87.0,117.0,96.0,151.0,78.0,154.0,79.0,154.0,80.0,0.0,8.0,3.0,1980.0,0.0,1926.0,8.0,2458.0,48.0,13.0,11.0,1055.0,0.0,41.0,504.0,46.0
FFF,2013J,577797,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-172.0,101.0,16.0,84.0,42.0,80.0,NA,NA,NA,NA,NA,NA,3.0,94.0,17.0,98.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,7.0,0.0,173.0,0.0,162.0,1.0,231.0,15.0,3.0,6.0,164.0,0.0,12.0,110.0,12.0
FFF,2013J,577867,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-149.0,NA,19.0,80.0,47.0,72.0,103.0,40.0,131.0,71.0,180.0,62.0,185.0,79.0,185.0,91.0,214.0,94.0,234.0,89.0,234.0,88.0,234.0,92.0,234.0,80.0,0.0,0.0,1.0,69.0,0.0,107.0,0.0,342.0,0.0,4.0,3.0,472.0,0.0,18.0,85.0,7.0
FFF,2013J,577922,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-124.0,NA,14.0,86.0,46.0,72.0,95.0,92.0,130.0,80.0,172.0,93.0,13.0,80.0,32.0,91.0,109.0,76.0,132.0,79.0,182.0,79.0,223.0,71.0,185.0,71.0,7.0,2.0,2.0,427.0,0.0,302.0,2.0,463.0,37.0,7.0,10.0,576.0,0.0,21.0,133.0,7.0
FFF,2013J,577959,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-102.0,NA,19.0,86.0,46.0,88.0,95.0,76.0,131.0,76.0,173.0,99.0,168.0,89.0,168.0,91.0,168.0,88.0,168.0,88.0,192.0,88.0,192.0,79.0,222.0,91.0,10.0,2.0,3.0,152.0,0.0,262.0,3.0,956.0,26.0,9.0,18.0,546.0,0.0,29.0,164.0,20.0
FFF,2013J,577999,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-148.0,NA,16.0,84.0,61.0,94.0,96.0,90.0,130.0,75.0,172.0,91.0,52.0,81.0,52.0,88.0,108.0,73.0,193.0,78.0,223.0,74.0,228.0,66.0,224.0,78.0,0.0,6.0,2.0,600.0,0.0,775.0,8.0,1130.0,55.0,5.0,9.0,751.0,0.0,20.0,251.0,24.0
FFF,2013J,578050,M,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-19.0,NA,17.0,78.0,45.0,96.0,95.0,86.0,130.0,90.0,167.0,75.0,234.0,78.0,234.0,88.0,234.0,80.0,234.0,78.0,234.0,84.0,234.0,84.0,234.0,83.0,0.0,6.0,4.0,185.0,0.0,370.0,0.0,758.0,11.0,7.0,0.0,510.0,0.0,131.0,297.0,14.0
FFF,2013J,578152,M,Wales,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,-85.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,106.0,2.0,158.0,2.0,226.0,6.0,18.0,0.0,37.0,0.0,20.0,117.0,15.0
FFF,2013J,578199,M,Scotland,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-74.0,NA,18.0,80.0,47.0,74.0,95.0,73.0,145.0,49.0,173.0,53.0,215.0,81.0,215.0,79.0,234.0,77.0,235.0,79.0,236.0,77.0,238.0,63.0,238.0,62.0,4.0,6.0,2.0,623.0,0.0,351.0,24.0,1209.0,37.0,9.0,20.0,726.0,0.0,35.0,317.0,30.0
FFF,2013J,578208,M,North Western Region,Lower Than A Level,20-30%,0-35,0,75,N,Withdrawn,-158.0,107.0,18.0,54.0,46.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,121.0,0.0,68.0,0.0,118.0,7.0,7.0,0.0,44.0,0.0,11.0,75.0,5.0
FFF,2013J,578258,M,South West Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,-9.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,19.0,0.0,21.0,0.0,83.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0
FFF,2013J,578259,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-144.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,578276,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,-60.0,NA,19.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,20.0,0.0,8.0,2.0,17.0,0.0,1.0,0.0,2.0,0.0,7.0,18.0,1.0
FFF,2013J,578281,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Distinction,-144.0,NA,2.0,92.0,42.0,90.0,91.0,86.0,128.0,93.0,168.0,95.0,4.0,100.0,16.0,100.0,72.0,94.0,126.0,95.0,168.0,95.0,222.0,97.0,220.0,95.0,42.0,17.0,2.0,365.0,0.0,743.0,4.0,3713.0,51.0,17.0,39.0,838.0,0.0,87.0,674.0,55.0
FFF,2013J,578492,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-67.0,NA,18.0,76.0,46.0,70.0,95.0,56.0,131.0,64.0,NA,NA,166.0,78.0,166.0,89.0,166.0,84.0,NA,NA,NA,NA,237.0,79.0,237.0,72.0,0.0,8.0,3.0,265.0,0.0,261.0,0.0,696.0,29.0,8.0,5.0,373.0,0.0,18.0,182.0,6.0
FFF,2013J,578497,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-135.0,NA,18.0,86.0,46.0,88.0,94.0,90.0,130.0,92.0,172.0,90.0,31.0,94.0,28.0,99.0,90.0,93.0,132.0,91.0,171.0,90.0,214.0,95.0,220.0,88.0,33.0,15.0,3.0,1974.0,0.0,1524.0,15.0,2730.0,82.0,38.0,46.0,1172.0,0.0,39.0,933.0,115.0
FFF,2013J,578519,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,180,N,Pass,-96.0,NA,15.0,82.0,47.0,84.0,94.0,87.0,138.0,91.0,NA,NA,25.0,83.0,46.0,96.0,98.0,77.0,195.0,83.0,NA,NA,200.0,77.0,NA,NA,0.0,2.0,2.0,307.0,0.0,327.0,1.0,1444.0,25.0,8.0,10.0,461.0,0.0,32.0,284.0,8.0
FFF,2013J,578547,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-132.0,NA,18.0,64.0,47.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,38.0,0.0,50.0,0.0,131.0,8.0,4.0,0.0,33.0,0.0,9.0,57.0,8.0
FFF,2013J,578550,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,-129.0,45.0,14.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,538.0,0.0,203.0,6.0,109.0,17.0,8.0,0.0,217.0,0.0,18.0,162.0,13.0
FFF,2013J,578561,M,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-106.0,NA,19.0,80.0,47.0,24.0,101.0,14.0,136.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,57.0,0.0,122.0,0.0,382.0,0.0,6.0,0.0,18.0,0.0,47.0,137.0,17.0
FFF,2013J,578599,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-169.0,132.0,18.0,72.0,47.0,56.0,NA,NA,NA,NA,NA,NA,14.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,278.0,0.0,204.0,2.0,465.0,18.0,15.0,0.0,165.0,0.0,16.0,100.0,8.0
FFF,2013J,578649,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-72.0,-39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,578744,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-60.0,NA,18.0,90.0,47.0,86.0,96.0,76.0,138.0,76.0,173.0,87.0,27.0,89.0,116.0,92.0,220.0,83.0,185.0,95.0,220.0,84.0,234.0,82.0,234.0,86.0,8.0,8.0,4.0,127.0,0.0,313.0,7.0,1202.0,37.0,14.0,24.0,760.0,0.0,25.0,268.0,32.0
FFF,2013J,579038,M,London Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,-136.0,NA,17.0,72.0,46.0,74.0,95.0,65.0,126.0,70.0,170.0,80.0,3.0,78.0,5.0,79.0,54.0,76.0,150.0,69.0,171.0,73.0,214.0,76.0,171.0,71.0,47.0,8.0,4.0,350.0,0.0,730.0,16.0,2110.0,33.0,18.0,16.0,813.0,0.0,73.0,371.0,54.0
FFF,2013J,579064,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-148.0,144.0,18.0,80.0,44.0,86.0,99.0,43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,572.0,0.0,267.0,1.0,226.0,14.0,19.0,0.0,284.0,0.0,25.0,195.0,16.0
FFF,2013J,579069,M,London Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-165.0,47.0,18.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,0.0,162.0,0.0,93.0,4.0,322.0,138.0,13.0,13.0,79.0,0.0,14.0,106.0,8.0
FFF,2013J,579115,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0,0.0,17.0,0.0,51.0,1.0,5.0,0.0,1.0,0.0,2.0,20.0,2.0
FFF,2013J,579176,F,Scotland,HE Qualification,40-50%,35-55,0,75,N,Pass,-59.0,NA,15.0,84.0,44.0,92.0,96.0,77.0,132.0,86.0,171.0,82.0,45.0,87.0,104.0,91.0,206.0,73.0,187.0,83.0,187.0,94.0,206.0,82.0,206.0,84.0,37.0,11.0,2.0,979.0,0.0,720.0,6.0,2130.0,81.0,26.0,44.0,1121.0,0.0,46.0,623.0,61.0
FFF,2013J,579257,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-88.0,NA,17.0,70.0,45.0,50.0,100.0,61.0,130.0,48.0,170.0,72.0,235.0,75.0,235.0,80.0,236.0,70.0,236.0,79.0,236.0,47.0,236.0,57.0,236.0,51.0,19.0,9.0,2.0,22.0,0.0,271.0,2.0,1590.0,16.0,14.0,12.0,528.0,0.0,42.0,203.0,30.0
FFF,2013J,579278,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-135.0,NA,19.0,56.0,46.0,70.0,95.0,67.0,130.0,61.0,173.0,62.0,181.0,69.0,181.0,87.0,182.0,66.0,185.0,70.0,202.0,69.0,214.0,56.0,214.0,67.0,0.0,0.0,3.0,98.0,0.0,89.0,1.0,267.0,5.0,6.0,0.0,624.0,0.0,39.0,159.0,5.0
FFF,2013J,579307,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-157.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
FFF,2013J,579354,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-81.0,70.0,10.0,60.0,46.0,64.0,NA,NA,NA,NA,NA,NA,40.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,6.0,0.0,371.0,0.0,224.0,0.0,585.0,85.0,9.0,15.0,327.0,0.0,25.0,230.0,25.0
FFF,2013J,579361,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,Withdrawn,-144.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,579415,M,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-142.0,NA,13.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,18.0,0.0,33.0,1.0,53.0,1.0,2.0,0.0,1.0,0.0,15.0,51.0,4.0
FFF,2013J,579416,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-67.0,NA,11.0,84.0,47.0,82.0,95.0,78.0,NA,NA,NA,NA,52.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,56.0,0.0,66.0,3.0,227.0,1.0,5.0,0.0,80.0,0.0,9.0,55.0,1.0
FFF,2013J,579482,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-65.0,NA,18.0,68.0,47.0,36.0,NA,NA,131.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,0.0,145.0,0.0,127.0,4.0,403.0,23.0,10.0,1.0,37.0,0.0,16.0,188.0,16.0
