code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,ass_1_date,ass_1_score,ass_2_date,ass_2_score,ass_3_date,ass_3_score,ass_4_date,ass_4_score,ass_5_date,ass_5_score,ass_6_date,ass_6_score,ass_7_date,ass_7_score,ass_8_date,ass_8_score,ass_9_date,ass_9_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_quiz,clicks_resource,clicks_subpage
2014B,628455,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-17.0,,55.0,60.0,112.0,50.0,162.0,66.0,95.0,80.0,163.0,80.0,163.0,68.0,199.0,80.0,223.0,80.0,223.0,100.0,153.0,7.0,271.0,305.0,220.0,43.0,58.0
2014B,628495,M,South West Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-44.0,,52.0,73.0,108.0,65.0,166.0,74.0,139.0,100.0,139.0,100.0,153.0,60.0,216.0,80.0,216.0,80.0,222.0,100.0,105.0,2.0,124.0,370.0,106.0,43.0,26.0
2014B,628530,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-36.0,,55.0,58.0,109.0,55.0,158.0,55.0,73.0,100.0,121.0,100.0,151.0,80.0,177.0,100.0,189.0,100.0,207.0,100.0,112.0,7.0,197.0,501.0,234.0,40.0,34.0
2014B,628538,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-44.0,,,,,,,,,,,,,,,,,,,,13.0,0.0,17.0,21.0,0.0,10.0,3.0
2014B,628545,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Distinction,-39.0,,57.0,80.0,115.0,85.0,163.0,90.0,81.0,100.0,143.0,100.0,158.0,100.0,192.0,100.0,207.0,100.0,207.0,80.0,637.0,1.0,325.0,251.0,103.0,30.0,24.0
2014B,628598,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-45.0,,57.0,78.0,116.0,66.0,165.0,66.0,210.0,100.0,210.0,80.0,210.0,100.0,210.0,60.0,210.0,20.0,210.0,100.0,11.0,0.0,106.0,175.0,157.0,13.0,12.0
2014B,628630,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-5.0,,61.0,76.0,117.0,74.0,166.0,63.0,209.0,100.0,209.0,40.0,209.0,100.0,209.0,100.0,,,,,15.0,0.0,60.0,39.0,100.0,18.0,18.0
2014B,628653,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-25.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,2.0,0.0,3.0,0.0
2014B,628669,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass,-43.0,,65.0,75.0,116.0,65.0,165.0,50.0,216.0,100.0,216.0,80.0,216.0,60.0,216.0,60.0,216.0,80.0,216.0,80.0,4.0,7.0,186.0,229.0,79.0,63.0,92.0
2014B,628712,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,-36.0,,51.0,90.0,110.0,82.0,163.0,86.0,112.0,100.0,130.0,100.0,168.0,52.0,178.0,100.0,212.0,60.0,212.0,100.0,96.0,0.0,153.0,278.0,122.0,31.0,27.0
2014B,628715,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn,-17.0,130.0,60.0,75.0,,,,,,,,,,,,,,,,,0.0,0.0,33.0,25.0,0.0,16.0,3.0
2014B,628722,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Fail,-25.0,,61.0,65.0,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2014B,628759,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-22.0,,67.0,51.0,116.0,75.0,,,105.0,80.0,,,,,,,,,,,17.0,0.0,20.0,1.0,18.0,1.0,0.0
2014B,628849,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Fail,-17.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,0.0,3.0,0.0
2014B,628851,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-17.0,,49.0,5.0,,,,,,,,,,,,,,,,,0.0,0.0,16.0,5.0,0.0,9.0,2.0
2014B,628869,M,South East Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,-15.0,,61.0,80.0,115.0,95.0,168.0,90.0,89.0,100.0,168.0,100.0,168.0,80.0,207.0,100.0,221.0,100.0,,,31.0,4.0,97.0,287.0,58.0,21.0,17.0
2014B,628870,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,Y,Pass,-15.0,,61.0,65.0,116.0,70.0,164.0,65.0,95.0,100.0,191.0,80.0,192.0,100.0,207.0,80.0,207.0,100.0,207.0,100.0,6.0,1.0,51.0,103.0,108.0,361.0,6.0
2014B,628881,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,-53.0,,51.0,60.0,114.0,70.0,166.0,75.0,74.0,100.0,132.0,100.0,143.0,100.0,217.0,100.0,217.0,100.0,217.0,80.0,182.0,0.0,138.0,256.0,89.0,29.0,23.0
2014B,628929,F,South West Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-8.0,,,,117.0,63.0,164.0,69.0,160.0,100.0,160.0,60.0,224.0,100.0,224.0,100.0,224.0,40.0,,,0.0,0.0,46.0,85.0,72.0,18.0,22.0
2014B,628931,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,-39.0,,57.0,65.0,116.0,85.0,165.0,80.0,80.0,100.0,131.0,100.0,199.0,100.0,199.0,100.0,,,,,103.0,0.0,160.0,313.0,78.0,30.0,13.0
2014B,629153,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-17.0,,60.0,72.0,116.0,74.0,165.0,77.0,73.0,100.0,122.0,80.0,150.0,60.0,178.0,100.0,191.0,60.0,221.0,80.0,266.0,0.0,182.0,215.0,98.0,19.0,14.0
2014B,629198,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction,-59.0,,60.0,75.0,116.0,80.0,165.0,83.0,88.0,100.0,130.0,80.0,161.0,100.0,212.0,100.0,214.0,80.0,221.0,100.0,115.0,1.0,93.0,229.0,154.0,19.0,53.0
2014B,629310,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,Y,Fail,-15.0,,61.0,75.0,125.0,70.0,166.0,70.0,216.0,100.0,217.0,100.0,219.0,80.0,220.0,100.0,,,,,0.0,1.0,106.0,405.0,95.0,40.0,71.0
2014B,629387,F,London Region,No Formal quals,10-20,0-35,0,30,N,Withdrawn,-15.0,143.0,,,,,,,,,,,,,,,,,,,3.0,0.0,16.0,1.0,0.0,6.0,0.0
2014B,629514,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,-45.0,,35.0,80.0,115.0,35.0,,,105.0,80.0,131.0,80.0,144.0,100.0,,,,,,,32.0,0.0,72.0,123.0,49.0,21.0,14.0
2014B,629537,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-12.0,,,,,,,,,,,,,,,,,,,,11.0,0.0,6.0,1.0,0.0,0.0,0.0
2014B,629542,M,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-29.0,,30.0,78.0,,,,,76.0,80.0,,,,,,,,,,,6.0,0.0,13.0,4.0,19.0,1.0,4.0
2014B,629580,F,North Western Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-25.0,,60.0,55.0,,,,,,,,,,,,,,,,,10.0,1.0,17.0,12.0,2.0,9.0,6.0
2014B,629633,F,London Region,Lower Than A Level,10-20,35-55,0,30,Y,Distinction,-28.0,,58.0,60.0,116.0,65.0,174.0,68.0,95.0,80.0,201.0,80.0,201.0,80.0,199.0,100.0,210.0,100.0,217.0,80.0,32.0,8.0,264.0,589.0,281.0,32.0,47.0
2014B,629736,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-15.0,,47.0,75.0,109.0,60.0,166.0,87.0,95.0,100.0,139.0,100.0,214.0,80.0,214.0,80.0,224.0,60.0,224.0,60.0,1.0,0.0,114.0,158.0,86.0,85.0,24.0
2014B,629745,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-10.0,,60.0,48.0,126.0,40.0,182.0,52.0,116.0,80.0,150.0,100.0,186.0,52.0,195.0,80.0,221.0,60.0,223.0,60.0,83.0,4.0,272.0,319.0,105.0,333.0,97.0
2014B,629772,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-17.0,,60.0,68.0,116.0,74.0,166.0,70.0,221.0,100.0,221.0,80.0,221.0,40.0,221.0,60.0,221.0,80.0,221.0,100.0,91.0,0.0,124.0,256.0,134.0,15.0,37.0
2014B,629777,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,-12.0,,46.0,78.0,117.0,58.0,180.0,58.0,115.0,100.0,175.0,80.0,175.0,80.0,209.0,100.0,209.0,20.0,215.0,60.0,461.0,2.0,205.0,155.0,175.0,29.0,25.0
2014B,629779,M,South West Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-17.0,,60.0,69.0,117.0,70.0,166.0,60.0,217.0,100.0,217.0,60.0,217.0,80.0,217.0,80.0,223.0,100.0,223.0,80.0,0.0,0.0,23.0,7.0,81.0,3.0,7.0
2014B,629813,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-8.0,,60.0,75.0,116.0,75.0,165.0,78.0,75.0,100.0,133.0,100.0,175.0,100.0,,,,,,,180.0,3.0,96.0,151.0,68.0,16.0,10.0
2014B,629820,M,South West Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,-52.0,,44.0,60.0,101.0,70.0,163.0,85.0,76.0,100.0,140.0,100.0,144.0,100.0,194.0,80.0,194.0,80.0,207.0,80.0,19.0,2.0,40.0,133.0,106.0,0.0,2.0
2014B,629853,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,-15.0,,60.0,90.0,114.0,84.0,165.0,65.0,95.0,100.0,128.0,100.0,146.0,100.0,186.0,100.0,193.0,60.0,221.0,100.0,31.0,2.0,144.0,202.0,114.0,30.0,26.0
2014B,629960,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail,-34.0,,,,,,,,,,,,,,,,,,,,4.0,0.0,6.0,1.0,0.0,4.0,1.0
2014B,629961,F,London Region,HE Qualification,10-20,0-35,0,30,N,Fail,-53.0,,39.0,50.0,116.0,70.0,,,,,,,,,,,,,,,9.0,0.0,22.0,49.0,1.0,3.0,7.0
2014B,629963,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-8.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,33.0,6.0,0.0,14.0,4.0
2014B,629978,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-17.0,,33.0,55.0,114.0,60.0,166.0,50.0,167.0,80.0,167.0,60.0,167.0,40.0,212.0,60.0,212.0,60.0,212.0,60.0,0.0,0.0,22.0,4.0,75.0,2.0,8.0
2014B,629990,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-15.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,18.0,14.0,0.0,10.0,6.0
2014B,630008,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-24.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,1.0,0.0
2014B,630099,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-17.0,,52.0,65.0,110.0,75.0,165.0,75.0,95.0,100.0,147.0,100.0,151.0,100.0,207.0,100.0,207.0,100.0,207.0,100.0,324.0,4.0,251.0,316.0,153.0,17.0,17.0
2014B,630108,F,London Region,HE Qualification,10-20,35-55,0,30,N,Pass,-17.0,,60.0,78.0,117.0,82.0,166.0,86.0,219.0,100.0,219.0,100.0,219.0,100.0,219.0,80.0,219.0,60.0,220.0,100.0,24.0,6.0,141.0,382.0,134.0,23.0,29.0
2014B,630133,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-24.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014B,630149,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-10.0,,61.0,81.0,,,,,,,,,,,,,,,,,0.0,0.0,14.0,27.0,0.0,2.0,4.0
2014B,630156,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-11.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,4.0,3.0
2014B,630169,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,630203,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,-12.0,210.0,57.0,71.0,,,,,88.0,80.0,,,,,,,,,,,26.0,0.0,37.0,60.0,31.0,12.0,12.0
2014B,630219,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,-22.0,,50.0,50.0,114.0,72.0,171.0,80.0,73.0,80.0,159.0,60.0,163.0,100.0,212.0,80.0,212.0,80.0,212.0,100.0,39.0,0.0,40.0,149.0,83.0,12.0,10.0
2014B,630221,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-43.0,,53.0,69.0,104.0,78.0,156.0,73.0,77.0,100.0,125.0,100.0,179.0,100.0,179.0,100.0,210.0,100.0,210.0,100.0,50.0,10.0,140.0,490.0,131.0,23.0,21.0
2014B,630240,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-11.0,179.0,66.0,68.0,117.0,85.0,,,151.0,80.0,151.0,80.0,151.0,100.0,,,,,,,0.0,0.0,34.0,31.0,45.0,11.0,11.0
2014B,630242,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-4.0,,53.0,80.0,115.0,87.0,,,75.0,100.0,137.0,100.0,166.0,80.0,,,,,,,66.0,1.0,113.0,181.0,49.0,32.0,11.0
2014B,630446,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-36.0,,58.0,88.0,115.0,80.0,165.0,88.0,163.0,100.0,215.0,40.0,222.0,32.0,222.0,80.0,,,,,32.0,0.0,130.0,216.0,105.0,12.0,6.0
2014B,630496,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,-24.0,,66.0,56.0,114.0,64.0,160.0,70.0,136.0,80.0,147.0,100.0,195.0,80.0,195.0,100.0,202.0,100.0,222.0,100.0,83.0,0.0,145.0,558.0,106.0,23.0,25.0
2014B,630522,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-1.0,,60.0,75.0,122.0,75.0,170.0,65.0,96.0,80.0,160.0,60.0,160.0,100.0,223.0,40.0,,,,,17.0,2.0,52.0,392.0,71.0,5.0,7.0
2014B,630538,F,South West Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,-45.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,630569,F,North Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-15.0,,51.0,70.0,103.0,90.0,163.0,85.0,80.0,100.0,123.0,100.0,147.0,100.0,185.0,100.0,196.0,80.0,212.0,100.0,6.0,1.0,52.0,152.0,95.0,10.0,4.0
2014B,630571,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-8.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,630762,F,South Region,Lower Than A Level,40-50%,0-35,0,30,Y,Fail,-11.0,,,,,,,,202.0,60.0,207.0,60.0,207.0,100.0,207.0,80.0,207.0,20.0,,,7.0,0.0,47.0,67.0,91.0,83.0,0.0
2014B,630770,F,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction,-25.0,,57.0,50.0,116.0,75.0,165.0,80.0,167.0,100.0,139.0,80.0,167.0,100.0,202.0,80.0,202.0,100.0,,,89.0,1.0,228.0,354.0,93.0,101.0,60.0
2014B,630776,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-28.0,153.0,49.0,65.0,113.0,60.0,,,76.0,80.0,133.0,100.0,150.0,100.0,,,,,,,484.0,6.0,222.0,229.0,52.0,29.0,107.0
2014B,630787,F,South East Region,Lower Than A Level,50-60%,0-35,0,30,Y,Pass,-10.0,,28.0,88.0,109.0,85.0,165.0,90.0,73.0,100.0,147.0,80.0,147.0,100.0,195.0,100.0,195.0,100.0,207.0,100.0,15.0,1.0,105.0,200.0,86.0,24.0,15.0
2014B,630788,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-15.0,,59.0,80.0,116.0,70.0,157.0,70.0,87.0,100.0,132.0,100.0,147.0,80.0,185.0,100.0,192.0,100.0,209.0,100.0,77.0,8.0,208.0,361.0,166.0,46.0,34.0
2014B,630834,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,-24.0,,50.0,70.0,114.0,63.0,165.0,70.0,88.0,100.0,124.0,100.0,150.0,100.0,193.0,100.0,199.0,100.0,207.0,100.0,51.0,0.0,184.0,445.0,177.0,22.0,15.0
2014B,630841,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-17.0,,58.0,73.0,115.0,75.0,164.0,85.0,82.0,100.0,196.0,100.0,158.0,100.0,180.0,100.0,193.0,20.0,207.0,80.0,110.0,11.0,228.0,531.0,118.0,30.0,49.0
2014B,630863,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-8.0,,61.0,80.0,117.0,90.0,188.0,45.0,95.0,100.0,185.0,80.0,215.0,60.0,215.0,60.0,215.0,20.0,215.0,80.0,14.0,0.0,159.0,193.0,111.0,42.0,12.0
2014B,630881,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,-45.0,,44.0,70.0,115.0,85.0,164.0,68.0,83.0,100.0,129.0,100.0,147.0,80.0,200.0,100.0,200.0,80.0,217.0,100.0,35.0,1.0,132.0,331.0,116.0,29.0,32.0
2014B,630946,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,-11.0,,23.0,82.0,108.0,82.0,163.0,80.0,75.0,100.0,121.0,100.0,143.0,60.0,177.0,100.0,189.0,80.0,207.0,100.0,41.0,1.0,115.0,265.0,124.0,19.0,18.0
2014B,631033,F,London Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-17.0,,61.0,57.0,117.0,64.0,166.0,70.0,223.0,80.0,223.0,100.0,223.0,80.0,223.0,100.0,,,,,4.0,1.0,49.0,81.0,109.0,6.0,5.0
2014B,631189,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,-15.0,,61.0,80.0,124.0,75.0,222.0,0.0,97.0,100.0,223.0,100.0,223.0,80.0,223.0,60.0,223.0,40.0,223.0,60.0,361.0,15.0,147.0,77.0,113.0,32.0,35.0
2014B,631201,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,-22.0,,58.0,80.0,127.0,81.0,185.0,83.0,101.0,100.0,159.0,100.0,187.0,100.0,207.0,100.0,207.0,60.0,220.0,100.0,86.0,7.0,138.0,200.0,93.0,19.0,33.0
2014B,631212,F,South Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn,-10.0,136.0,60.0,64.0,,,,,89.0,100.0,,,,,,,,,,,11.0,0.0,54.0,62.0,25.0,14.0,12.0
2014B,631277,F,South East Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,-17.0,,60.0,65.0,108.0,65.0,166.0,70.0,193.0,100.0,193.0,100.0,193.0,100.0,193.0,100.0,193.0,100.0,212.0,100.0,0.0,0.0,50.0,210.0,75.0,10.0,13.0
2014B,631290,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,-23.0,,54.0,74.0,111.0,64.0,165.0,78.0,75.0,100.0,132.0,100.0,145.0,100.0,181.0,100.0,189.0,80.0,207.0,100.0,127.0,10.0,153.0,569.0,89.0,30.0,18.0
2014B,631392,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction,-15.0,,47.0,70.0,115.0,65.0,163.0,100.0,110.0,100.0,137.0,100.0,188.0,100.0,188.0,100.0,207.0,100.0,220.0,80.0,31.0,1.0,237.0,968.0,224.0,62.0,21.0
2014B,631446,F,East Anglian Region,HE Qualification,90-100%,35-55,0,30,N,Withdrawn,-24.0,219.0,53.0,72.0,103.0,70.0,184.0,64.0,175.0,100.0,175.0,100.0,208.0,100.0,219.0,100.0,,,,,23.0,1.0,81.0,84.0,89.0,21.0,21.0
2014B,631454,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,30,Y,Distinction,-17.0,,47.0,80.0,99.0,83.0,151.0,88.0,73.0,100.0,121.0,100.0,143.0,100.0,178.0,100.0,189.0,100.0,207.0,80.0,192.0,9.0,348.0,584.0,158.0,62.0,93.0
2014B,631542,M,North Western Region,A Level or Equivalent,10-20,35-55,0,30,Y,Pass,-28.0,,51.0,65.0,106.0,75.0,157.0,85.0,131.0,80.0,179.0,100.0,179.0,100.0,201.0,80.0,201.0,80.0,,,391.0,0.0,366.0,356.0,89.0,77.0,32.0
2014B,631554,F,South East Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn,-34.0,-30.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,631693,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-36.0,,70.0,79.0,,,,,,,,,,,,,,,,,14.0,3.0,50.0,70.0,15.0,18.0,23.0
2014B,631753,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,30,Y,Pass,-8.0,,59.0,75.0,116.0,62.0,165.0,68.0,219.0,100.0,219.0,100.0,219.0,100.0,219.0,80.0,219.0,80.0,223.0,100.0,2.0,1.0,76.0,182.0,99.0,47.0,56.0
2014B,631756,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,Y,Fail,-11.0,,62.0,35.0,,,,,,,,,,,,,,,,,0.0,0.0,29.0,3.0,0.0,11.0,8.0
2014B,631786,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,30,Y,Pass,-11.0,,85.0,84.0,138.0,86.0,221.0,,195.0,80.0,199.0,100.0,199.0,100.0,199.0,100.0,,,,,0.0,0.0,32.0,44.0,92.0,7.0,1.0
2014B,631788,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-8.0,170.0,61.0,65.0,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,0.0,0.0,2.0
2014B,631935,F,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-17.0,,52.0,59.0,116.0,63.0,165.0,66.0,103.0,100.0,171.0,100.0,171.0,100.0,186.0,100.0,200.0,80.0,220.0,100.0,55.0,63.0,198.0,479.0,143.0,23.0,18.0
2014B,631953,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-15.0,,45.0,70.0,107.0,85.0,164.0,80.0,88.0,80.0,179.0,100.0,,,217.0,100.0,221.0,40.0,221.0,60.0,688.0,0.0,223.0,152.0,76.0,9.0,19.0
2014B,631978,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-4.0,,60.0,52.0,,,,,,,,,,,,,,,,,0.0,0.0,20.0,36.0,0.0,11.0,1.0
2014B,631992,M,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-17.0,32.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014B,632152,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn,-8.0,199.0,57.0,85.0,102.0,65.0,144.0,75.0,80.0,100.0,125.0,80.0,146.0,100.0,,,,,,,57.0,0.0,68.0,117.0,58.0,10.0,12.0
2014B,632153,F,West Midlands Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-12.0,,58.0,75.0,115.0,70.0,166.0,65.0,98.0,80.0,223.0,80.0,223.0,100.0,223.0,60.0,222.0,40.0,223.0,60.0,38.0,4.0,54.0,74.0,118.0,10.0,24.0
2014B,632210,M,London Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail,-22.0,,75.0,50.0,,,,,,,,,,,,,,,,,0.0,0.0,40.0,9.0,0.0,30.0,11.0
2014B,632267,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-15.0,54.0,,,,,,,,,,,,,,,,,,,0.0,0.0,35.0,14.0,0.0,21.0,14.0
2014B,632475,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-12.0,,37.0,75.0,106.0,77.0,163.0,75.0,73.0,100.0,128.0,100.0,143.0,80.0,188.0,100.0,193.0,100.0,213.0,100.0,199.0,0.0,149.0,315.0,85.0,6.0,18.0
2014B,632483,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-15.0,,60.0,85.0,115.0,90.0,164.0,85.0,96.0,100.0,125.0,40.0,168.0,100.0,196.0,100.0,200.0,100.0,,,7.0,0.0,96.0,447.0,92.0,24.0,9.0
2014B,632485,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-15.0,,58.0,60.0,112.0,65.0,164.0,75.0,73.0,100.0,128.0,100.0,144.0,100.0,185.0,100.0,194.0,80.0,210.0,80.0,69.0,2.0,217.0,938.0,141.0,17.0,68.0
2014B,632512,M,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-17.0,,37.0,62.0,100.0,74.0,153.0,68.0,83.0,100.0,156.0,100.0,156.0,80.0,199.0,80.0,207.0,40.0,207.0,100.0,19.0,1.0,110.0,71.0,124.0,5.0,14.0
2014B,632514,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,-24.0,,51.0,60.0,107.0,53.0,164.0,62.0,76.0,100.0,130.0,80.0,144.0,100.0,187.0,100.0,216.0,20.0,215.0,80.0,66.0,1.0,122.0,168.0,101.0,52.0,36.0
2014B,632526,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,-17.0,,61.0,67.0,126.0,74.0,168.0,82.0,119.0,100.0,147.0,100.0,166.0,100.0,210.0,100.0,212.0,100.0,215.0,100.0,46.0,1.0,155.0,461.0,153.0,5.0,13.0
2014B,632533,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn,-12.0,0.0,,,,,,,,,,,,,,,,,,,10.0,1.0,39.0,3.0,0.0,110.0,10.0
2014B,632543,F,East Anglian Region,HE Qualification,40-50%,0-35,0,30,N,Distinction,-10.0,,55.0,80.0,114.0,74.0,165.0,85.0,88.0,100.0,136.0,80.0,191.0,100.0,207.0,80.0,222.0,100.0,223.0,80.0,120.0,1.0,134.0,1003.0,112.0,24.0,22.0
2014B,632558,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-10.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,32.0,0.0,9.0,4.0
2014B,632559,F,London Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,-25.0,,52.0,60.0,113.0,75.0,165.0,80.0,80.0,100.0,128.0,100.0,150.0,80.0,,,199.0,100.0,209.0,100.0,221.0,1.0,166.0,273.0,96.0,29.0,53.0
2014B,632569,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,Distinction,-22.0,,51.0,82.0,107.0,83.0,171.0,85.0,101.0,100.0,158.0,80.0,,,199.0,100.0,199.0,100.0,207.0,100.0,4.0,0.0,56.0,224.0,101.0,7.0,4.0
