code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,ass_1_date,ass_1_score,ass_2_date,ass_2_score,ass_3_date,ass_3_score,ass_4_date,ass_4_score,ass_5_date,ass_5_score,ass_6_date,ass_6_score,ass_7_date,ass_7_score,ass_8_date,ass_8_score,ass_9_date,ass_9_score,ass_10_date,ass_10_score,ass_11_date,ass_11_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouelluminate,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
2013J,601885,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-58.0,,39.0,45.0,46.0,45.0,95.0,54.0,130.0,60.0,165.0,48.0,207.0,69.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,147.0,0.0,64.0,0.0,14.0,,69.0,12.0,0.0,34.0,7.0
2013J,601887,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-58.0,,16.0,67.0,46.0,62.0,96.0,60.0,130.0,69.0,164.0,75.0,208.0,76.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,126.0,0.0,27.0,0.0,45.0,,88.0,2.0,0.0,30.0,3.0
2013J,601896,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-53.0,,19.0,63.0,51.0,64.0,100.0,66.0,133.0,64.0,166.0,74.0,217.0,66.0,56.0,80.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,80.0,53.0,0.0,94.0,0.0,52.0,,87.0,14.0,0.0,48.0,5.0
2013J,601934,F,North Western Region,Lower Than A Level,0-10%,35-55,0,180,N,Fail,-52.0,,17.0,33.0,47.0,0.0,96.0,27.0,136.0,60.0,,,,,56.0,80.0,102.0,80.0,133.0,80.0,,,,,200.0,0.0,243.0,0.0,22.0,,80.0,36.0,0.0,184.0,59.0
2013J,601951,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-52.0,,19.0,75.0,47.0,58.0,103.0,59.0,,,,,,,56.0,100.0,102.0,80.0,133.0,100.0,,,,,670.0,1.0,196.0,0.0,2.0,,56.0,21.0,0.0,19.0,9.0
2013J,602009,F,Wales,HE Qualification,50-60%,0-35,0,60,N,Pass,-58.0,,15.0,75.0,46.0,76.0,94.0,72.0,128.0,92.0,164.0,89.0,206.0,83.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,98.0,1.0,76.0,0.0,7.0,,66.0,13.0,0.0,16.0,18.0
2013J,602011,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,-25.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,602014,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,-35.0,,6.0,71.0,44.0,65.0,94.0,61.0,138.0,73.0,165.0,73.0,206.0,63.0,56.0,100.0,102.0,80.0,133.0,60.0,168.0,80.0,210.0,60.0,787.0,2.0,215.0,0.0,38.0,,112.0,27.0,0.0,60.0,14.0
2013J,602032,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-57.0,,19.0,60.0,,,,,,,,,,,,,,,,,,,,,25.0,1.0,25.0,0.0,1.0,,1.0,3.0,0.0,3.0,3.0
2013J,602066,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-35.0,,18.0,65.0,47.0,70.0,101.0,72.0,131.0,73.0,170.0,77.0,216.0,80.0,56.0,100.0,,,133.0,100.0,168.0,100.0,210.0,100.0,87.0,0.0,183.0,0.0,23.0,,70.0,23.0,0.0,30.0,9.0
2013J,602147,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-18.0,,13.0,85.0,45.0,64.0,103.0,60.0,134.0,64.0,165.0,72.0,207.0,71.0,56.0,100.0,102.0,100.0,,,168.0,100.0,210.0,100.0,91.0,0.0,46.0,0.0,21.0,,66.0,8.0,0.0,28.0,3.0
2013J,602245,F,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Pass,-45.0,,10.0,75.0,38.0,60.0,92.0,64.0,126.0,65.0,164.0,72.0,203.0,74.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,8098.0,13.0,1047.0,4.0,38.0,,143.0,70.0,0.0,183.0,72.0
2013J,602324,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Fail,-56.0,,18.0,63.0,48.0,80.0,,,,,,,,,56.0,100.0,102.0,100.0,133.0,40.0,,,,,24.0,3.0,49.0,0.0,0.0,,43.0,5.0,0.0,25.0,5.0
2013J,602395,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,-56.0,,17.0,78.0,46.0,73.0,109.0,70.0,131.0,36.0,166.0,60.0,,,56.0,80.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,80.0,164.0,0.0,69.0,0.0,13.0,,80.0,8.0,0.0,15.0,7.0
2013J,602458,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,-46.0,,18.0,86.0,45.0,93.0,95.0,89.0,134.0,77.0,166.0,75.0,207.0,74.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,100.0,264.0,1.0,237.0,0.0,22.0,,78.0,42.0,0.0,94.0,41.0
2013J,602483,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-29.0,,26.0,72.0,53.0,74.0,,,,,,,,,56.0,100.0,102.0,100.0,,,,,,,39.0,0.0,39.0,0.0,0.0,,29.0,11.0,0.0,16.0,5.0
2013J,602496,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,-32.0,,18.0,77.0,46.0,74.0,95.0,81.0,131.0,75.0,165.0,69.0,207.0,87.0,56.0,100.0,102.0,80.0,133.0,80.0,168.0,60.0,210.0,100.0,27.0,0.0,59.0,0.0,37.0,,109.0,14.0,0.0,31.0,9.0
2013J,602598,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-53.0,,30.0,45.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
2013J,602631,F,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,-31.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,2.0,,0.0,1.0,0.0,5.0,3.0
2013J,602634,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-29.0,0.0,19.0,71.0,,,,,,,,,,,,,,,,,,,,,34.0,1.0,20.0,0.0,1.0,,1.0,7.0,0.0,13.0,4.0
2013J,602652,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-45.0,37.0,19.0,69.0,,,,,,,,,,,,,,,,,,,,,16.0,0.0,5.0,0.0,0.0,,1.0,4.0,0.0,6.0,6.0
2013J,602666,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,-53.0,9.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,0.0,,0.0,3.0,0.0,5.0,3.0
2013J,602739,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-53.0,189.0,19.0,69.0,46.0,48.0,,,,,,,,,56.0,60.0,102.0,80.0,,,,,,,110.0,0.0,85.0,0.0,2.0,,30.0,51.0,0.0,86.0,6.0
2013J,602767,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-53.0,,30.0,56.0,66.0,51.0,149.0,73.0,,,,,,,56.0,80.0,102.0,60.0,,,168.0,100.0,,,47.0,0.0,137.0,0.0,1.0,,43.0,109.0,0.0,160.0,34.0
2013J,602803,F,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,-52.0,12.0,19.0,62.0,47.0,52.0,,,,,,,,,56.0,80.0,102.0,100.0,133.0,60.0,,,,,126.0,1.0,127.0,0.0,5.0,,52.0,68.0,0.0,104.0,22.0
2013J,602826,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,240,N,Fail,-53.0,,16.0,84.0,45.0,81.0,95.0,75.0,131.0,81.0,,,,,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,,,535.0,0.0,181.0,0.0,0.0,,107.0,4.0,0.0,16.0,9.0
2013J,602863,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-31.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,602971,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-53.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,603012,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-31.0,,16.0,83.0,45.0,78.0,95.0,84.0,130.0,92.0,166.0,79.0,207.0,80.0,56.0,100.0,102.0,100.0,133.0,60.0,168.0,80.0,210.0,100.0,344.0,0.0,141.0,0.0,21.0,,71.0,15.0,0.0,32.0,3.0
2013J,603035,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-49.0,,18.0,73.0,47.0,63.0,95.0,70.0,130.0,68.0,164.0,69.0,207.0,60.0,56.0,100.0,102.0,60.0,133.0,80.0,168.0,80.0,210.0,100.0,2.0,0.0,20.0,0.0,7.0,,73.0,1.0,0.0,8.0,2.0
2013J,603036,F,Wales,HE Qualification,10-20,0-35,0,120,N,Pass,-53.0,,16.0,81.0,47.0,84.0,103.0,87.0,136.0,85.0,177.0,88.0,206.0,88.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,100.0,97.0,0.0,361.0,0.0,35.0,,82.0,190.0,0.0,265.0,36.0
2013J,603038,F,Wales,HE Qualification,10-20,35-55,0,120,N,Pass,-53.0,,17.0,79.0,47.0,78.0,94.0,77.0,131.0,68.0,166.0,89.0,,,56.0,80.0,102.0,80.0,133.0,80.0,168.0,80.0,,,48.0,0.0,83.0,0.0,10.0,,52.0,28.0,0.0,69.0,31.0
2013J,603052,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-53.0,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,603113,F,South East Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,-53.0,3.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,,0.0,1.0,0.0,2.0,1.0
2013J,603123,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-36.0,,19.0,71.0,50.0,76.0,110.0,62.0,131.0,75.0,,,207.0,78.0,56.0,100.0,,,133.0,100.0,,,210.0,80.0,37.0,0.0,28.0,0.0,1.0,,59.0,2.0,0.0,3.0,1.0
2013J,603165,F,Wales,HE Qualification,40-50%,35-55,0,60,N,Distinction,-35.0,,18.0,85.0,46.0,90.0,96.0,85.0,131.0,95.0,170.0,90.0,,,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,566.0,0.0,238.0,3.0,20.0,,84.0,7.0,0.0,10.0,1.0
2013J,603210,F,Scotland,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,-4.0,,19.0,70.0,46.0,80.0,95.0,80.0,130.0,70.0,165.0,78.0,208.0,85.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,394.0,0.0,154.0,0.0,26.0,,101.0,35.0,0.0,78.0,11.0
2013J,603265,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-28.0,,18.0,77.0,47.0,72.0,96.0,72.0,,,,,,,56.0,60.0,102.0,80.0,,,,,,,59.0,0.0,34.0,0.0,2.0,,33.0,8.0,0.0,12.0,3.0
2013J,603270,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-52.0,,19.0,64.0,47.0,42.0,96.0,67.0,131.0,62.0,,,238.0,60.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,203.0,4.0,334.0,0.0,24.0,,90.0,138.0,0.0,70.0,61.0
2013J,603287,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-46.0,,6.0,65.0,44.0,71.0,93.0,74.0,137.0,65.0,166.0,63.0,206.0,67.0,56.0,100.0,102.0,80.0,133.0,100.0,168.0,80.0,210.0,100.0,1.0,0.0,70.0,0.0,11.0,,74.0,3.0,0.0,15.0,8.0
2013J,603296,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-30.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,603398,F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-30.0,,15.0,87.0,47.0,79.0,110.0,76.0,131.0,73.0,166.0,83.0,,,56.0,100.0,102.0,100.0,133.0,60.0,168.0,100.0,,,304.0,5.0,115.0,0.0,19.0,,67.0,16.0,0.0,28.0,13.0
2013J,603440,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-52.0,,19.0,45.0,47.0,80.0,96.0,74.0,131.0,63.0,166.0,46.0,208.0,56.0,56.0,100.0,102.0,100.0,,,168.0,80.0,210.0,100.0,153.0,0.0,207.0,0.0,1.0,,50.0,104.0,0.0,170.0,9.0
2013J,603446,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-52.0,,18.0,57.0,47.0,63.0,96.0,84.0,130.0,80.0,166.0,93.0,208.0,75.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,100.0,364.0,0.0,256.0,1.0,94.0,,95.0,52.0,0.0,164.0,30.0
2013J,603471,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,603516,F,North Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-51.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,603601,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-32.0,,17.0,63.0,46.0,66.0,94.0,69.0,132.0,75.0,165.0,69.0,205.0,76.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,577.0,1.0,371.0,0.0,16.0,,93.0,52.0,0.0,43.0,24.0
2013J,603627,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-28.0,,18.0,74.0,46.0,82.0,95.0,82.0,130.0,80.0,165.0,88.0,207.0,88.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,86.0,0.0,44.0,4.0,22.0,,72.0,21.0,0.0,17.0,2.0
2013J,603661,F,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-30.0,,16.0,88.0,44.0,89.0,95.0,83.0,131.0,88.0,165.0,90.0,207.0,89.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,233.0,1.0,237.0,4.0,19.0,,113.0,55.0,0.0,102.0,58.0
2013J,603789,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,603818,F,South Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-32.0,144.0,27.0,59.0,47.0,48.0,,,,,,,,,56.0,100.0,102.0,40.0,,,,,,,59.0,0.0,84.0,0.0,0.0,,50.0,54.0,1.0,78.0,8.0
2013J,603908,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-22.0,,18.0,66.0,74.0,62.0,,,138.0,60.0,179.0,58.0,217.0,56.0,,,,,,,,,,,161.0,0.0,91.0,0.0,10.0,,1.0,8.0,0.0,20.0,14.0
2013J,603910,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-15.0,94.0,25.0,53.0,47.0,67.0,,,,,,,,,56.0,80.0,,,,,,,,,88.0,0.0,68.0,0.0,1.0,,20.0,21.0,0.0,27.0,19.0
2013J,603912,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Distinction,-28.0,,18.0,71.0,46.0,78.0,96.0,83.0,131.0,86.0,166.0,87.0,208.0,75.0,56.0,80.0,102.0,80.0,133.0,100.0,168.0,100.0,210.0,80.0,107.0,1.0,128.0,0.0,28.0,,73.0,66.0,0.0,115.0,30.0
2013J,604079,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,-49.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013J,604095,F,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-36.0,,22.0,60.0,51.0,46.0,96.0,57.0,131.0,51.0,180.0,57.0,,,56.0,80.0,102.0,60.0,133.0,60.0,,,,,5.0,0.0,18.0,0.0,17.0,,63.0,7.0,0.0,6.0,2.0
2013J,604116,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-22.0,,18.0,65.0,44.0,72.0,95.0,76.0,134.0,72.0,165.0,61.0,207.0,72.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,80.0,210.0,80.0,22.0,0.0,105.0,0.0,28.0,,92.0,22.0,0.0,38.0,23.0
2013J,604118,F,South Region,HE Qualification,70-80%,35-55,0,120,N,Fail,-38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,604147,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-32.0,,18.0,75.0,47.0,84.0,103.0,63.0,138.0,52.0,,,,,56.0,60.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,80.0,277.0,0.0,73.0,0.0,0.0,,99.0,0.0,0.0,2.0,0.0
2013J,604151,F,South East Region,HE Qualification,70-80%,0-35,0,120,N,Distinction,-19.0,,13.0,71.0,46.0,90.0,89.0,84.0,128.0,97.0,164.0,90.0,,,56.0,60.0,102.0,100.0,133.0,100.0,168.0,80.0,210.0,80.0,105.0,2.0,124.0,0.0,13.0,,104.0,13.0,0.0,33.0,5.0
2013J,604154,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-3.0,,17.0,59.0,56.0,58.0,96.0,66.0,138.0,68.0,,,208.0,75.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,80.0,98.0,0.0,24.0,0.0,0.0,,70.0,4.0,0.0,0.0,0.0
2013J,604161,M,Wales,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-15.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,0.0,0.0,,0.0,8.0,0.0,17.0,2.0
2013J,604187,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-32.0,,19.0,81.0,46.0,83.0,103.0,70.0,131.0,72.0,187.0,82.0,214.0,87.0,56.0,100.0,102.0,100.0,133.0,100.0,,,210.0,100.0,402.0,3.0,272.0,1.0,49.0,,72.0,39.0,0.0,84.0,53.0
2013J,604196,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-22.0,,15.0,80.0,45.0,72.0,103.0,54.0,,,169.0,75.0,,,56.0,100.0,102.0,60.0,133.0,60.0,168.0,60.0,210.0,100.0,284.0,0.0,93.0,0.0,15.0,,79.0,11.0,0.0,11.0,2.0
2013J,604200,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-42.0,,13.0,78.0,42.0,68.0,95.0,78.0,130.0,85.0,163.0,85.0,205.0,80.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,9666.0,6.0,1371.0,0.0,27.0,,118.0,61.0,0.0,80.0,92.0
2013J,604204,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-3.0,,15.0,75.0,45.0,65.0,95.0,54.0,,,170.0,60.0,203.0,61.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,60.0,306.0,0.0,139.0,0.0,54.0,,78.0,35.0,0.0,25.0,10.0
2013J,604238,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-42.0,,19.0,72.0,47.0,77.0,96.0,90.0,131.0,85.0,166.0,95.0,208.0,89.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,80.0,210.0,100.0,25.0,0.0,341.0,0.0,27.0,,100.0,67.0,0.0,96.0,101.0
2013J,604292,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-38.0,,18.0,80.0,46.0,75.0,102.0,77.0,138.0,86.0,172.0,71.0,208.0,91.0,56.0,100.0,102.0,80.0,133.0,100.0,168.0,100.0,210.0,100.0,6180.0,2.0,1160.0,1.0,100.0,,131.0,63.0,0.0,128.0,119.0
2013J,604298,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013J,604315,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-49.0,,18.0,75.0,46.0,93.0,95.0,94.0,138.0,92.0,173.0,71.0,207.0,90.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,80.0,210.0,100.0,2100.0,1.0,515.0,0.0,8.0,,108.0,35.0,0.0,50.0,31.0
2013J,604356,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-49.0,,16.0,79.0,46.0,83.0,96.0,84.0,131.0,77.0,166.0,83.0,,,56.0,80.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,60.0,454.0,2.0,272.0,0.0,77.0,,98.0,27.0,0.0,29.0,17.0
2013J,604523,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-30.0,19.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.0,0.0,0.0,,1.0,8.0,0.0,13.0,2.0
2013J,604543,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,-38.0,,19.0,58.0,44.0,71.0,107.0,73.0,131.0,70.0,178.0,55.0,204.0,63.0,56.0,40.0,102.0,80.0,133.0,80.0,,,210.0,40.0,463.0,0.0,143.0,4.0,12.0,,64.0,33.0,0.0,37.0,6.0
2013J,604556,F,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-37.0,,19.0,63.0,47.0,53.0,96.0,53.0,131.0,45.0,166.0,46.0,208.0,46.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,80.0,210.0,80.0,43.0,0.0,52.0,0.0,18.0,,72.0,25.0,0.0,20.0,7.0
2013J,604610,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,-35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,1.0,,0.0,2.0,0.0,2.0,3.0
2013J,604731,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-42.0,,19.0,70.0,51.0,37.0,96.0,35.0,,,166.0,30.0,208.0,50.0,56.0,60.0,102.0,40.0,,,168.0,60.0,210.0,40.0,184.0,6.0,80.0,0.0,36.0,,59.0,30.0,0.0,64.0,17.0
2013J,604752,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-46.0,,17.0,57.0,,,,,,,,,,,,,,,,,,,,,113.0,0.0,44.0,0.0,1.0,,1.0,3.0,0.0,9.0,3.0
2013J,604916,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-22.0,,25.0,55.0,47.0,72.0,,,,,166.0,75.0,214.0,88.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,275.0,1.0,149.0,2.0,49.0,,86.0,59.0,0.0,86.0,27.0
2013J,604917,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Pass,-24.0,,12.0,71.0,47.0,79.0,95.0,73.0,131.0,72.0,165.0,76.0,208.0,73.0,56.0,100.0,102.0,80.0,133.0,60.0,168.0,100.0,210.0,100.0,437.0,8.0,344.0,2.0,21.0,,75.0,119.0,0.0,208.0,56.0
2013J,604919,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-36.0,,15.0,75.0,47.0,68.0,95.0,68.0,130.0,70.0,165.0,73.0,207.0,67.0,56.0,80.0,102.0,80.0,133.0,60.0,168.0,100.0,210.0,100.0,154.0,4.0,161.0,1.0,23.0,,95.0,122.0,0.0,91.0,25.0
2013J,604921,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-4.0,,18.0,43.0,47.0,38.0,96.0,45.0,133.0,56.0,166.0,30.0,208.0,64.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,1208.0,1.0,773.0,0.0,53.0,,103.0,66.0,0.0,154.0,175.0
2013J,604923,F,Ireland,Lower Than A Level,10-20,35-55,0,60,N,Fail,-8.0,,18.0,40.0,47.0,37.0,,,,,,,,,56.0,80.0,,,,,,,,,0.0,0.0,9.0,0.0,0.0,,12.0,0.0,0.0,2.0,0.0
2013J,604932,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-8.0,,17.0,48.0,46.0,49.0,92.0,41.0,127.0,62.0,162.0,44.0,204.0,47.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,90.0,0.0,86.0,0.0,11.0,,65.0,10.0,0.0,18.0,7.0
2013J,604939,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail,-46.0,,14.0,71.0,44.0,52.0,102.0,52.0,131.0,60.0,177.0,62.0,208.0,64.0,56.0,80.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,165.0,0.0,104.0,1.0,26.0,,103.0,14.0,0.0,15.0,8.0
2013J,604942,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-5.0,,19.0,50.0,47.0,67.0,96.0,62.0,131.0,59.0,166.0,30.0,,,,,102.0,80.0,133.0,60.0,168.0,100.0,,,877.0,9.0,350.0,0.0,97.0,,143.0,65.0,0.0,158.0,99.0
2013J,604951,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-29.0,,20.0,48.0,56.0,46.0,,,,,,,,,56.0,100.0,,,,,,,,,19.0,0.0,11.0,0.0,7.0,,22.0,2.0,0.0,4.0,1.0
2013J,604962,F,Ireland,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,-8.0,44.0,,,,,,,,,,,,,,,,,,,,,,,134.0,2.0,28.0,0.0,3.0,,3.0,14.0,0.0,44.0,17.0
2013J,604966,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-8.0,,18.0,82.0,46.0,73.0,93.0,75.0,130.0,73.0,165.0,71.0,,,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,60.0,3656.0,1.0,785.0,0.0,182.0,,167.0,73.0,0.0,177.0,74.0
2013J,604982,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-8.0,,17.0,54.0,45.0,49.0,94.0,41.0,130.0,51.0,165.0,40.0,,,56.0,100.0,102.0,80.0,133.0,100.0,168.0,80.0,210.0,100.0,85.0,0.0,123.0,0.0,21.0,,98.0,9.0,0.0,11.0,3.0
2013J,605009,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-37.0,,17.0,74.0,45.0,77.0,89.0,60.0,130.0,81.0,165.0,79.0,,,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,298.0,0.0,177.0,0.0,3.0,,138.0,20.0,0.0,31.0,5.0
