code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,ass_1_date,ass_1_score,ass_2_date,ass_2_score,ass_3_date,ass_3_score,ass_4_date,ass_4_score,ass_5_date,ass_5_score,ass_6_date,ass_6_score,ass_7_date,ass_7_score,ass_8_date,ass_8_score,ass_9_date,ass_9_score,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
2014J,61227,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass,-38.0,,,,,,,,,,21.0,78.0,69.0,72.0,147.0,56.0,219.0,67.0,,,234.0,382.0,8.0,502.0,8.0,3194.0,101.0,211.0,2.0
2014J,61236,M,South West Region,HE Qualification,50-60%,35-55,0,110,N,Withdrawn,-23.0,69.0,,,,,,,,,21.0,56.0,,,,,,,,,6.0,193.0,0.0,83.0,0.0,170.0,23.0,17.0,14.0
2014J,63371,M,Ireland,Lower Than A Level,,0-35,0,30,N,Pass,-32.0,,31.0,94.0,109.0,88.0,158.0,81.0,206.0,80.0,21.0,67.0,69.0,89.0,147.0,71.0,219.0,94.0,248.0,46.0,618.0,463.0,3.0,51.0,2.0,1644.0,163.0,374.0,26.0
2014J,67685,M,South Region,A Level or Equivalent,10-20,0-35,0,180,N,Withdrawn,-137.0,-4.0,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
2014J,69494,F,Yorkshire Region,No Formal quals,20-30%,0-35,1,150,N,Withdrawn,-25.0,177.0,45.0,62.0,,,,,,,21.0,0.0,69.0,0.0,147.0,0.0,,,,,110.0,285.0,0.0,10.0,0.0,778.0,65.0,189.0,11.0
2014J,70214,M,Wales,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-17.0,33.0,,,,,,,,,21.0,33.0,,,,,,,,,12.0,52.0,1.0,62.0,0.0,189.0,30.0,21.0,2.0
2014J,70495,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-52.0,,29.0,96.0,106.0,95.0,155.0,91.0,199.0,93.0,21.0,78.0,69.0,89.0,147.0,83.0,219.0,94.0,244.0,84.0,529.0,289.0,4.0,97.0,2.0,875.0,62.0,121.0,0.0
2014J,71723,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-65.0,,37.0,76.0,114.0,80.0,,,,,21.0,56.0,69.0,79.0,147.0,25.0,,,,,71.0,103.0,0.0,8.0,0.0,239.0,17.0,45.0,3.0
2014J,72609,F,Wales,Lower Than A Level,50-60%,35-55,0,120,N,Fail,-23.0,,32.0,84.0,116.0,55.0,168.0,25.0,207.0,65.0,21.0,67.0,69.0,55.0,147.0,46.0,219.0,38.0,245.0,24.0,1677.0,713.0,10.0,673.0,1.0,2843.0,92.0,350.0,19.0
2014J,73664,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-88.0,60.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,7.0,0.0,1.0,5.0,1.0,0.0
2014J,74290,M,Scotland,Lower Than A Level,10-20,0-35,1,30,N,Withdrawn,-124.0,53.0,,,,,,,,,-1.0,10.0,,,,,,,,,1.0,29.0,0.0,2.0,0.0,0.0,10.0,4.0,1.0
2014J,76949,M,London Region,HE Qualification,50-60%,35-55,0,30,N,Pass,-37.0,,29.0,94.0,109.0,89.0,175.0,88.0,207.0,28.0,21.0,89.0,69.0,78.0,147.0,88.0,219.0,92.0,244.0,90.0,91.0,244.0,3.0,275.0,5.0,577.0,96.0,162.0,29.0
2014J,79461,M,Scotland,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,80243,F,North Western Region,A Level or Equivalent,10-20,35-55,0,90,N,Withdrawn,-150.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,80329,M,South Region,Lower Than A Level,80-90%,0-35,1,90,N,Pass,-14.0,,32.0,74.0,116.0,19.0,176.0,98.0,207.0,100.0,,,69.0,94.0,147.0,79.0,219.0,96.0,244.0,60.0,360.0,348.0,188.0,1260.0,0.0,931.0,67.0,174.0,19.0
2014J,80491,M,Scotland,Lower Than A Level,10-20,35-55,0,115,N,Withdrawn,-58.0,198.0,32.0,86.0,116.0,58.0,158.0,19.0,,,21.0,78.0,,,147.0,18.0,,,,,97.0,80.0,0.0,2.0,0.0,118.0,13.0,20.0,0.0
2014J,80868,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-60.0,,,,,,,,,,21.0,44.0,69.0,90.0,147.0,97.0,219.0,92.0,244.0,70.0,5584.0,7059.0,20.0,6110.0,8.0,4295.0,344.0,596.0,123.0
2014J,88758,M,North Region,Post Graduate Qualification,,35-55,1,150,N,Withdrawn,-29.0,-8.0,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,1.0,0.0,1.0,30.0,9.0,1.0
2014J,91040,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,-108.0,230.0,,,109.0,60.0,,,,,21.0,67.0,69.0,28.0,147.0,15.0,,,,,0.0,67.0,0.0,0.0,0.0,327.0,13.0,38.0,1.0
2014J,94978,M,North Region,Post Graduate Qualification,,35-55,0,90,N,Withdrawn,-143.0,111.0,32.0,64.0,,,,,,,21.0,78.0,69.0,67.0,,,,,,,278.0,212.0,1.0,359.0,0.0,279.0,45.0,52.0,8.0
2014J,96864,M,West Midlands Region,HE Qualification,20-30%,0-35,0,30,N,Withdrawn,-15.0,72.0,,,,,,,,,,,69.0,0.0,,,,,,,6.0,23.0,0.0,4.0,0.0,30.0,20.0,11.0,2.0
2014J,96874,F,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,-36.0,,32.0,92.0,,,,,,,21.0,67.0,,,,,,,,,0.0,51.0,0.0,8.0,0.0,64.0,14.0,26.0,1.0
2014J,100788,M,Scotland,HE Qualification,80-90%,0-35,1,60,N,Distinction,-103.0,,,,,,,,,,21.0,100.0,69.0,87.0,147.0,90.0,219.0,83.0,244.0,96.0,140.0,264.0,1.0,40.0,1.0,623.0,71.0,94.0,27.0
2014J,101700,M,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,-49.0,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,102209,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,-57.0,109.0,32.0,56.0,,,,,,,21.0,56.0,69.0,51.0,,,,,,,134.0,100.0,0.0,3.0,0.0,222.0,28.0,45.0,3.0
2014J,104480,M,North Region,No Formal quals,,0-35,0,120,N,Fail,-121.0,,,,107.0,87.0,154.0,95.0,207.0,59.0,21.0,89.0,69.0,98.0,147.0,96.0,219.0,92.0,,,0.0,42.0,0.0,2.0,0.0,133.0,6.0,20.0,0.0
2014J,105168,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,-18.0,,,,,,,,,,21.0,89.0,69.0,78.0,147.0,88.0,,,,,15.0,89.0,1.0,26.0,0.0,298.0,34.0,72.0,5.0
2014J,105413,M,South West Region,HE Qualification,70-80%,35-55,0,100,N,Pass,-43.0,,31.0,96.0,110.0,80.0,158.0,47.0,207.0,32.0,21.0,89.0,69.0,86.0,147.0,60.0,219.0,42.0,244.0,70.0,33.0,194.0,0.0,75.0,4.0,357.0,117.0,168.0,15.0
2014J,107883,F,North Western Region,HE Qualification,30-40%,35-55,0,90,N,Withdrawn,-82.0,68.0,31.0,98.0,,,,,,,21.0,89.0,,,,,,,,,273.0,118.0,0.0,17.0,0.0,145.0,30.0,41.0,2.0
2014J,109577,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-50.0,,33.0,76.0,109.0,36.0,158.0,56.0,,,21.0,100.0,69.0,83.0,147.0,60.0,219.0,21.0,245.0,26.0,168.0,178.0,0.0,1.0,3.0,1564.0,40.0,59.0,5.0
2014J,112454,M,South East Region,HE Qualification,90-100%,0-35,0,30,N,Pass,-123.0,,32.0,98.0,102.0,93.0,158.0,91.0,207.0,95.0,21.0,78.0,69.0,66.0,147.0,81.0,219.0,17.0,245.0,66.0,103.0,276.0,11.0,341.0,0.0,246.0,69.0,81.0,4.0
2014J,114367,F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-51.0,,33.0,92.0,109.0,90.0,158.0,83.0,206.0,94.0,21.0,100.0,69.0,94.0,147.0,88.0,219.0,92.0,244.0,78.0,813.0,376.0,1.0,55.0,3.0,561.0,129.0,269.0,27.0
2014J,119310,M,North Western Region,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn,-30.0,25.0,,,,,,,,,21.0,33.0,,,,,,,,,6.0,17.0,0.0,1.0,0.0,68.0,19.0,7.0,1.0
2014J,120236,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,100,N,Fail,-3.0,,32.0,52.0,109.0,64.0,163.0,22.0,208.0,49.0,21.0,67.0,69.0,44.0,147.0,46.0,219.0,29.0,244.0,26.0,21.0,160.0,7.0,405.0,0.0,551.0,53.0,77.0,7.0
2014J,123598,M,Scotland,A Level or Equivalent,50-60%,0-35,1,60,Y,Pass,-28.0,,,,,,,,,,21.0,89.0,69.0,100.0,147.0,83.0,219.0,81.0,244.0,76.0,109.0,177.0,10.0,6.0,0.0,345.0,18.0,67.0,8.0
2014J,124711,M,London Region,Lower Than A Level,10-20,55<=,0,60,N,Withdrawn,-155.0,54.0,,,,,,,,,21.0,44.0,,,,,,,,,0.0,58.0,0.0,2.0,0.0,78.0,32.0,20.0,6.0
2014J,125777,M,London Region,HE Qualification,30-40%,35-55,0,30,N,Withdrawn,-29.0,87.0,31.0,98.0,,,,,,,21.0,89.0,,,,,,,,,121.0,112.0,2.0,9.0,0.0,116.0,31.0,39.0,8.0
2014J,126812,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-46.0,111.0,31.0,48.0,110.0,31.0,,,,,21.0,56.0,69.0,56.0,,,,,,,132.0,118.0,0.0,5.0,0.0,301.0,23.0,80.0,2.0
2014J,128072,M,Scotland,HE Qualification,90-100%,0-35,0,120,N,Withdrawn,-15.0,73.0,,,,,,,,,21.0,67.0,,,,,,,,,1.0,51.0,1.0,9.0,0.0,62.0,13.0,14.0,2.0
2014J,128510,F,Scotland,Lower Than A Level,50-60%,0-35,1,120,N,Pass,-156.0,,-1.0,90.0,,,,,,,-1.0,70.0,69.0,89.0,147.0,96.0,219.0,94.0,244.0,84.0,69.0,113.0,0.0,16.0,1.0,173.0,42.0,45.0,0.0
2014J,129198,F,North Western Region,HE Qualification,20-30%,35-55,1,60,Y,Withdrawn,37.0,173.0,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0
2014J,130671,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-150.0,34.0,,,,,,,,,21.0,78.0,,,,,,,,,62.0,67.0,0.0,1.0,0.0,67.0,8.0,13.0,1.0
2014J,131222,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-143.0,,31.0,90.0,108.0,94.0,157.0,84.0,205.0,93.0,21.0,89.0,69.0,100.0,147.0,60.0,219.0,85.0,244.0,54.0,107.0,380.0,10.0,526.0,0.0,651.0,38.0,125.0,2.0
2014J,131663,M,Scotland,A Level or Equivalent,40-50%,0-35,1,30,N,Fail,-18.0,,,,,,,,,,,,,,,,,,,,10.0,21.0,0.0,2.0,0.0,3.0,11.0,9.0,2.0
2014J,131933,M,Scotland,Post Graduate Qualification,60-70%,35-55,1,30,N,Pass,-64.0,,,,,,,,207.0,74.0,,,,,147.0,93.0,219.0,88.0,244.0,46.0,10.0,81.0,0.0,0.0,1.0,1076.0,3.0,44.0,1.0
2014J,132423,M,London Region,A Level or Equivalent,40-50%,0-35,0,240,N,Withdrawn,-45.0,12.0,32.0,90.0,,,,,,,21.0,78.0,,,,,,,,,36.0,24.0,0.0,2.0,0.0,47.0,3.0,9.0,0.0
2014J,133419,M,North Western Region,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,-14.0,125.0,,,,,,,,,21.0,89.0,,,,,,,,,58.0,71.0,3.0,97.0,0.0,170.0,27.0,58.0,7.0
2014J,134190,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-70.0,32.0,,,,,,,,,21.0,78.0,,,,,,,,,133.0,73.0,0.0,1.0,0.0,119.0,14.0,19.0,4.0
2014J,134982,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,-24.0,25.0,,,,,,,,,21.0,22.0,,,,,,,,,3.0,8.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0
2014J,136335,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-25.0,217.0,32.0,84.0,108.0,88.0,158.0,96.0,208.0,87.0,21.0,100.0,69.0,98.0,147.0,90.0,,,,,139.0,112.0,0.0,2.0,0.0,481.0,16.0,34.0,8.0
2014J,137281,F,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Fail,-129.0,,,,,,,,,,21.0,56.0,69.0,65.0,,,,,,,12.0,152.0,6.0,178.0,0.0,562.0,41.0,77.0,12.0
2014J,138861,M,London Region,HE Qualification,10-20,0-35,0,90,N,Distinction,-12.0,,31.0,98.0,110.0,85.0,158.0,96.0,212.0,87.0,21.0,100.0,69.0,97.0,147.0,100.0,219.0,92.0,243.0,94.0,70.0,202.0,0.0,5.0,7.0,349.0,75.0,99.0,11.0
2014J,138997,M,Scotland,A Level or Equivalent,60-70%,0-35,0,45,N,Fail,-116.0,,,,,,,,,,21.0,56.0,69.0,40.0,147.0,23.0,219.0,33.0,245.0,30.0,34.0,91.0,0.0,2.0,0.0,175.0,6.0,33.0,3.0
2014J,142092,M,North Western Region,HE Qualification,20-30%,35-55,0,120,N,Distinction,-94.0,,,,70.0,98.0,147.0,92.0,160.0,96.0,21.0,100.0,69.0,100.0,147.0,96.0,219.0,100.0,244.0,100.0,1.0,181.0,0.0,109.0,1.0,730.0,126.0,77.0,1.0
2014J,144745,F,London Region,HE Qualification,20-30%,0-35,0,30,Y,Pass,-51.0,,29.0,86.0,107.0,68.0,157.0,66.0,206.0,80.0,21.0,78.0,69.0,69.0,147.0,63.0,219.0,33.0,245.0,56.0,52.0,121.0,1.0,121.0,1.0,336.0,67.0,91.0,6.0
2014J,145114,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-130.0,,,,,,,,,,21.0,78.0,69.0,66.0,147.0,50.0,219.0,38.0,244.0,22.0,90.0,101.0,0.0,66.0,2.0,540.0,27.0,60.0,7.0
2014J,145490,M,London Region,Lower Than A Level,40-50%,35-55,0,180,N,Fail,-15.0,,,,,,,,,,21.0,56.0,69.0,68.0,147.0,47.0,219.0,40.0,243.0,22.0,2.0,180.0,0.0,90.0,0.0,718.0,41.0,80.0,10.0
2014J,145640,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-74.0,,,,,,,,,,21.0,100.0,69.0,100.0,147.0,96.0,219.0,100.0,245.0,100.0,0.0,249.0,0.0,49.0,1.0,740.0,78.0,112.0,6.0
2014J,152626,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-154.0,9.0,,,,,,,,,,,,,,,,,,,94.0,72.0,0.0,104.0,0.0,125.0,20.0,33.0,7.0
2014J,153788,M,North Western Region,No Formal quals,20-30%,0-35,1,60,N,Withdrawn,-137.0,-106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,155298,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-67.0,,31.0,84.0,107.0,74.0,157.0,65.0,206.0,67.0,21.0,78.0,69.0,83.0,147.0,54.0,219.0,56.0,244.0,62.0,35.0,155.0,0.0,3.0,0.0,190.0,39.0,45.0,2.0
2014J,155956,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,-31.0,,,,,,,,,,21.0,56.0,69.0,69.0,147.0,63.0,219.0,58.0,244.0,22.0,5.0,308.0,8.0,596.0,6.0,1052.0,31.0,161.0,8.0
2014J,157310,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-150.0,-5.0,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014J,160536,F,South Region,Lower Than A Level,30-40%,0-35,0,180,Y,Pass,-31.0,,,,,,,,,,21.0,89.0,69.0,96.0,147.0,77.0,219.0,58.0,244.0,54.0,4.0,72.0,19.0,0.0,0.0,344.0,16.0,37.0,8.0
2014J,161781,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,-38.0,72.0,36.0,56.0,,,,,,,21.0,44.0,,,,,,,,,38.0,52.0,0.0,41.0,0.0,29.0,23.0,7.0,5.0
2014J,163067,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-149.0,12.0,,,,,,,,,,,,,,,,,,,0.0,25.0,0.0,0.0,0.0,38.0,0.0,3.0,2.0
2014J,164968,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Fail,-18.0,,32.0,82.0,109.0,75.0,160.0,89.0,207.0,71.0,21.0,78.0,69.0,63.0,147.0,74.0,219.0,58.0,244.0,36.0,20.0,232.0,2.0,342.0,0.0,586.0,54.0,68.0,3.0
2014J,165647,F,Scotland,A Level or Equivalent,30-40%,0-35,1,90,N,Fail,-78.0,,-1.0,80.0,-1.0,70.0,159.0,48.0,,,-1.0,40.0,-1.0,23.0,-1.0,10.0,219.0,33.0,,,1.0,65.0,0.0,0.0,0.0,152.0,26.0,23.0,3.0
2014J,165733,M,Scotland,A Level or Equivalent,20-30%,0-35,1,30,Y,Withdrawn,-57.0,160.0,,,109.0,25.0,,,,,21.0,67.0,69.0,58.0,147.0,23.0,,,,,17.0,76.0,0.0,5.0,0.0,467.0,33.0,62.0,2.0
2014J,169297,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-38.0,162.0,39.0,60.0,109.0,80.0,,,,,21.0,89.0,69.0,81.0,147.0,65.0,,,,,6.0,65.0,1.0,0.0,0.0,251.0,28.0,44.0,5.0
2014J,170030,M,Wales,HE Qualification,20-30%,0-35,0,60,N,Pass,-60.0,,32.0,98.0,109.0,95.0,158.0,88.0,214.0,90.0,21.0,78.0,69.0,94.0,147.0,58.0,219.0,88.0,245.0,80.0,43.0,204.0,0.0,40.0,2.0,208.0,163.0,146.0,4.0
2014J,171896,F,South East Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn,-134.0,84.0,34.0,42.0,,,,,,,21.0,44.0,69.0,20.0,,,,,,,153.0,111.0,5.0,416.0,0.0,185.0,31.0,32.0,1.0
2014J,175638,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,-43.0,,38.0,58.0,109.0,29.0,165.0,19.0,206.0,29.0,,,69.0,72.0,147.0,45.0,219.0,77.0,,,11.0,55.0,0.0,0.0,0.0,157.0,20.0,24.0,0.0
2014J,178072,M,South East Region,A Level or Equivalent,0-10%,0-35,1,150,N,Pass,-9.0,,-1.0,84.0,109.0,27.0,195.0,69.0,207.0,61.0,-1.0,70.0,-1.0,26.0,,,219.0,58.0,243.0,62.0,6.0,85.0,0.0,0.0,3.0,75.0,40.0,78.0,8.0
2014J,181861,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-142.0,,,,,,,,,,21.0,89.0,69.0,90.0,147.0,75.0,219.0,77.0,243.0,54.0,122.0,304.0,1.0,424.0,2.0,825.0,39.0,91.0,4.0
2014J,182854,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,80,Y,Pass,-14.0,,32.0,82.0,114.0,62.0,165.0,50.0,,,21.0,78.0,69.0,72.0,147.0,79.0,219.0,46.0,244.0,44.0,179.0,226.0,0.0,77.0,3.0,813.0,85.0,128.0,41.0
2014J,185057,M,Ireland,HE Qualification,,35-55,0,90,N,Withdrawn,-31.0,34.0,,,,,,,,,21.0,22.0,,,,,,,,,40.0,49.0,0.0,100.0,0.0,75.0,17.0,15.0,6.0
2014J,185127,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-61.0,,32.0,86.0,109.0,47.0,158.0,52.0,207.0,25.0,21.0,78.0,69.0,61.0,,,,,243.0,48.0,45.0,84.0,0.0,3.0,3.0,184.0,30.0,41.0,4.0
2014J,185451,M,Ireland,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,-89.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,188251,M,North Region,Lower Than A Level,,0-35,0,30,Y,Fail,-9.0,,39.0,54.0,109.0,72.0,,,207.0,62.0,21.0,89.0,69.0,73.0,147.0,75.0,,,,,10.0,105.0,0.0,16.0,0.0,396.0,27.0,44.0,5.0
2014J,188273,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-68.0,,29.0,90.0,113.0,55.0,,,207.0,65.0,21.0,100.0,69.0,56.0,147.0,52.0,,,244.0,70.0,9.0,84.0,0.0,3.0,0.0,393.0,120.0,50.0,3.0
2014J,188662,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-38.0,,32.0,88.0,109.0,93.0,158.0,82.0,207.0,74.0,21.0,89.0,69.0,100.0,147.0,95.0,,,244.0,78.0,190.0,140.0,0.0,78.0,1.0,434.0,30.0,67.0,4.0
2014J,190780,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,Withdrawn,-87.0,75.0,,,,,,,,,21.0,56.0,,,,,,,,,33.0,30.0,0.0,42.0,0.0,99.0,4.0,8.0,2.0
2014J,196189,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-74.0,,,,106.0,92.0,159.0,87.0,205.0,87.0,21.0,78.0,69.0,78.0,147.0,74.0,219.0,75.0,244.0,68.0,49.0,219.0,11.0,0.0,1.0,712.0,19.0,88.0,3.0
2014J,199261,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,-52.0,97.0,29.0,94.0,,,,,,,21.0,33.0,69.0,55.0,,,,,,,0.0,45.0,0.0,5.0,0.0,312.0,12.0,26.0,2.0
2014J,199361,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-80.0,,32.0,96.0,109.0,97.0,158.0,88.0,207.0,90.0,21.0,100.0,69.0,83.0,147.0,85.0,219.0,67.0,244.0,38.0,375.0,197.0,0.0,272.0,2.0,564.0,51.0,108.0,11.0
2014J,199760,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Fail,-15.0,,32.0,50.0,109.0,68.0,167.0,50.0,207.0,53.0,21.0,56.0,69.0,50.0,147.0,40.0,219.0,46.0,244.0,28.0,104.0,107.0,11.0,50.0,0.0,780.0,57.0,143.0,4.0
2014J,200372,M,Scotland,HE Qualification,20-30%,35-55,1,120,N,Withdrawn,-75.0,111.0,29.0,98.0,,,,,,,21.0,56.0,,,,,,,,,7.0,25.0,0.0,1.0,0.0,27.0,3.0,15.0,5.0
2014J,201425,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-115.0,,25.0,96.0,108.0,94.0,165.0,91.0,213.0,70.0,21.0,56.0,69.0,82.0,147.0,75.0,219.0,92.0,244.0,54.0,16.0,164.0,0.0,88.0,0.0,789.0,88.0,105.0,13.0
2014J,205218,M,Scotland,Lower Than A Level,20-30%,35-55,0,50,N,Withdrawn,-120.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,232072,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-31.0,,32.0,56.0,121.0,31.0,,,,,21.0,56.0,69.0,51.0,,,,,,,101.0,90.0,2.0,1232.0,0.0,462.0,37.0,61.0,4.0
2014J,233444,M,London Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,-44.0,187.0,-1.0,78.0,,,,,,,-1.0,50.0,-1.0,48.0,,,,,,,13.0,40.0,0.0,109.0,0.0,19.0,18.0,22.0,0.0
2014J,234957,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-99.0,109.0,,,,,,,,,,,,,,,,,,,0.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2014J,235121,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,115,N,Withdrawn,-11.0,139.0,,,,,,,,,,,,,,,,,,,4.0,25.0,0.0,0.0,0.0,17.0,1.0,3.0,1.0
2014J,238255,F,Scotland,HE Qualification,50-60%,0-35,0,30,Y,Withdrawn,-155.0,118.0,54.0,58.0,,,,,,,21.0,33.0,,,,,,,,,5.0,112.0,0.0,11.0,0.0,42.0,8.0,37.0,4.0
2014J,240486,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,-61.0,,32.0,62.0,109.0,51.0,158.0,68.0,207.0,44.0,21.0,67.0,69.0,69.0,,,219.0,29.0,244.0,36.0,175.0,324.0,8.0,347.0,3.0,278.0,58.0,86.0,7.0
2014J,242636,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-109.0,,,,,,,,,,21.0,0.0,,,,,,,,,2.0,23.0,0.0,0.0,0.0,72.0,1.0,9.0,1.0
2014J,242778,M,Scotland,HE Qualification,90-100%,35-55,1,30,N,Fail,-28.0,,32.0,46.0,112.0,66.0,158.0,44.0,207.0,55.0,21.0,44.0,69.0,71.0,147.0,65.0,219.0,56.0,244.0,38.0,143.0,127.0,17.0,18.0,0.0,280.0,31.0,45.0,8.0
2014J,243358,F,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-57.0,,32.0,76.0,78.0,52.0,158.0,44.0,207.0,64.0,21.0,78.0,69.0,63.0,147.0,66.0,219.0,69.0,244.0,70.0,27.0,95.0,0.0,4.0,2.0,509.0,12.0,70.0,2.0
2014J,244738,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-135.0,,31.0,98.0,108.0,94.0,158.0,85.0,206.0,89.0,21.0,89.0,69.0,93.0,147.0,77.0,219.0,85.0,243.0,88.0,308.0,318.0,0.0,99.0,6.0,887.0,154.0,191.0,3.0
2014J,245217,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,250,N,Fail,-18.0,,32.0,70.0,,,158.0,57.0,207.0,71.0,21.0,67.0,69.0,52.0,147.0,46.0,,,244.0,34.0,9.0,74.0,2.0,1.0,0.0,249.0,50.0,44.0,15.0
2014J,245600,M,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,19.0,,31.0,98.0,108.0,100.0,157.0,93.0,204.0,85.0,,,,,147.0,98.0,,,248.0,92.0,60.0,164.0,0.0,46.0,0.0,211.0,97.0,95.0,7.0
2014J,246829,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,-81.0,158.0,,,109.0,31.0,158.0,24.0,,,21.0,100.0,70.0,37.0,,,,,,,116.0,57.0,0.0,1.0,0.0,133.0,11.0,29.0,2.0
2014J,247304,F,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Fail,-89.0,,32.0,86.0,,,,,,,21.0,89.0,,,,,,,,,3.0,39.0,0.0,0.0,0.0,107.0,8.0,15.0,5.0
2014J,248818,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-115.0,27.0,,,,,,,,,21.0,44.0,,,,,,,,,1.0,17.0,0.0,8.0,0.0,85.0,10.0,5.0,1.0
