code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,ass_1_date,ass_1_score,ass_2_date,ass_2_score,ass_3_date,ass_3_score,ass_4_date,ass_4_score,ass_5_date,ass_5_score,ass_6_date,ass_6_score,ass_7_date,ass_7_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
2014B,592220,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,-129.0,,25.0,74.0,,,,,,,,,,,,,1.0,51.0,0.0,76.0,0.0,56.0,14.0,14.0,36.0,0.0
2014B,592465,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-85.0,,30.0,90.0,52.0,91.0,73.0,84.0,115.0,82.0,157.0,86.0,199.0,25.0,234.0,71.0,18.0,210.0,0.0,60.0,33.0,232.0,78.0,43.0,207.0,37.0
2014B,593099,M,North Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,-207.0,-206.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,593607,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-22.0,,24.0,83.0,53.0,73.0,73.0,64.0,116.0,83.0,158.0,49.0,200.0,57.0,236.0,47.0,14.0,50.0,0.0,121.0,0.0,182.0,28.0,38.0,96.0,1.0
2014B,593657,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,-50.0,,23.0,85.0,52.0,89.0,73.0,87.0,115.0,91.0,154.0,89.0,200.0,91.0,236.0,96.0,44.0,284.0,0.0,543.0,2.0,396.0,243.0,55.0,273.0,61.0
2014B,594078,M,North Region,Lower Than A Level,,0-35,0,120,N,Pass,-8.0,,21.0,81.0,33.0,85.0,66.0,84.0,109.0,65.0,146.0,75.0,172.0,74.0,236.0,64.0,18.0,316.0,12.0,331.0,6.0,32.0,108.0,52.0,273.0,48.0
2014B,594407,F,South East Region,A Level or Equivalent,90-100%,0-35,1,120,N,Fail,24.0,,-1.0,69.0,-1.0,84.0,-1.0,76.0,,,,,,,,,0.0,3.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0
2014B,595193,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-186.0,,21.0,71.0,49.0,81.0,71.0,84.0,114.0,75.0,157.0,62.0,,,234.0,53.0,8.0,575.0,0.0,326.0,8.0,153.0,131.0,95.0,272.0,30.0
2014B,595342,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-203.0,172.0,23.0,92.0,52.0,91.0,74.0,84.0,116.0,71.0,,,,,,,1.0,228.0,0.0,185.0,6.0,97.0,76.0,7.0,62.0,34.0
2014B,595373,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-54.0,,25.0,81.0,52.0,70.0,81.0,73.0,,,,,,,,,2.0,37.0,3.0,110.0,0.0,97.0,24.0,32.0,89.0,14.0
2014B,596439,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-29.0,,22.0,59.0,48.0,65.0,74.0,54.0,114.0,56.0,157.0,74.0,200.0,53.0,234.0,58.0,11.0,471.0,0.0,469.0,1.0,211.0,29.0,30.0,81.0,6.0
2014B,596465,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-199.0,,23.0,77.0,53.0,86.0,72.0,81.0,115.0,84.0,158.0,78.0,200.0,76.0,234.0,73.0,7.0,273.0,0.0,514.0,11.0,219.0,61.0,70.0,318.0,37.0
2014B,596906,M,Scotland,A Level or Equivalent,90-100%,0-35,1,120,N,Fail,-15.0,,25.0,65.0,53.0,65.0,,,,,,,,,,,0.0,8.0,0.0,21.0,1.0,23.0,8.0,9.0,20.0,2.0
2014B,597242,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,120,Y,Withdrawn,-22.0,5.0,,,,,,,,,,,,,,,3.0,97.0,26.0,180.0,20.0,47.0,11.0,46.0,198.0,55.0
2014B,597356,M,Scotland,Lower Than A Level,90-100%,0-35,0,70,N,Withdrawn,-156.0,142.0,23.0,62.0,53.0,52.0,,,,,,,,,,,4.0,261.0,1.0,158.0,1.0,115.0,31.0,47.0,191.0,10.0
2014B,597379,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-138.0,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,597839,F,South West Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,-45.0,130.0,22.0,19.0,46.0,11.0,65.0,25.0,103.0,1.0,,,,,,,2.0,10.0,0.0,194.0,17.0,153.0,45.0,66.0,60.0,6.0
2014B,598102,M,London Region,HE Qualification,0-10%,0-35,0,60,N,Pass,-46.0,,24.0,42.0,53.0,70.0,74.0,68.0,123.0,86.0,164.0,67.0,205.0,25.0,234.0,69.0,48.0,544.0,2.0,1106.0,100.0,269.0,227.0,343.0,1114.0,89.0
2014B,598179,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,-103.0,,24.0,78.0,53.0,38.0,,,,,158.0,36.0,200.0,48.0,234.0,64.0,9.0,137.0,0.0,274.0,0.0,328.0,27.0,56.0,110.0,4.0
2014B,598750,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-22.0,,23.0,82.0,50.0,89.0,68.0,89.0,114.0,92.0,154.0,53.0,200.0,82.0,234.0,89.0,15.0,345.0,0.0,246.0,26.0,81.0,97.0,90.0,309.0,58.0
2014B,599134,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-17.0,,25.0,47.0,53.0,41.0,74.0,34.0,117.0,37.0,158.0,21.0,,,236.0,33.0,18.0,211.0,0.0,496.0,16.0,334.0,121.0,107.0,186.0,16.0
2014B,599649,M,East Midlands Region,HE Qualification,50-60%,0-35,1,150,N,Fail,-23.0,,24.0,67.0,,,73.0,79.0,,,,,,,,,1.0,3.0,0.0,39.0,0.0,122.0,0.0,14.0,63.0,2.0
2014B,599789,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,-81.0,,24.0,85.0,52.0,87.0,74.0,75.0,116.0,48.0,158.0,63.0,,,234.0,51.0,1.0,207.0,0.0,146.0,13.0,151.0,95.0,46.0,174.0,14.0
2014B,600130,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,180,N,Withdrawn,-141.0,227.0,48.0,47.0,64.0,63.0,,,,,,,,,,,1.0,19.0,0.0,49.0,1.0,22.0,9.0,6.0,19.0,5.0
2014B,600670,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-17.0,,25.0,80.0,53.0,88.0,74.0,80.0,116.0,50.0,158.0,42.0,200.0,53.0,234.0,58.0,14.0,311.0,6.0,314.0,16.0,280.0,55.0,107.0,369.0,37.0
2014B,600767,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-36.0,,22.0,76.0,51.0,93.0,64.0,95.0,115.0,91.0,157.0,25.0,198.0,48.0,236.0,62.0,4.0,347.0,8.0,321.0,5.0,82.0,60.0,124.0,403.0,7.0
2014B,600814,M,South West Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn,-179.0,-176.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,600891,F,South East Region,A Level or Equivalent,70-80%,0-35,1,120,N,Pass,-54.0,,24.0,93.0,53.0,93.0,74.0,100.0,116.0,87.0,147.0,94.0,199.0,96.0,236.0,91.0,29.0,550.0,9.0,390.0,42.0,108.0,80.0,93.0,540.0,75.0
2014B,601082,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-53.0,,24.0,84.0,52.0,76.0,73.0,66.0,115.0,53.0,158.0,65.0,200.0,53.0,236.0,47.0,26.0,222.0,0.0,319.0,1.0,219.0,119.0,61.0,179.0,20.0
2014B,601093,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,-24.0,,25.0,86.0,53.0,80.0,74.0,80.0,116.0,91.0,158.0,53.0,200.0,42.0,236.0,73.0,2.0,167.0,0.0,200.0,0.0,192.0,45.0,24.0,122.0,22.0
2014B,601270,F,Scotland,Lower Than A Level,50-60%,0-35,1,120,N,Withdrawn,-43.0,38.0,,,,,,,,,,,,,,,0.0,0.0,0.0,16.0,0.0,27.0,2.0,18.0,39.0,1.0
2014B,601329,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-29.0,150.0,26.0,55.0,44.0,51.0,,,,,,,,,,,5.0,12.0,0.0,99.0,1.0,72.0,26.0,16.0,84.0,6.0
2014B,601652,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-99.0,58.0,21.0,85.0,51.0,82.0,,,,,,,,,,,4.0,160.0,0.0,122.0,11.0,48.0,24.0,17.0,98.0,18.0
2014B,601731,M,London Region,A Level or Equivalent,30-40%,0-35,1,210,N,Fail,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,601956,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-134.0,,25.0,52.0,53.0,59.0,80.0,68.0,116.0,58.0,158.0,43.0,200.0,55.0,234.0,87.0,5.0,353.0,0.0,354.0,5.0,149.0,51.0,48.0,172.0,63.0
2014B,602228,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-109.0,,16.0,63.0,52.0,62.0,68.0,72.0,114.0,49.0,157.0,44.0,,,,,7.0,69.0,0.0,136.0,0.0,207.0,27.0,25.0,34.0,0.0
2014B,602365,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-144.0,,25.0,69.0,53.0,94.0,74.0,84.0,116.0,45.0,,,,,234.0,33.0,5.0,151.0,0.0,92.0,11.0,135.0,33.0,80.0,118.0,6.0
2014B,602454,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-85.0,,24.0,60.0,53.0,57.0,74.0,51.0,115.0,49.0,158.0,27.0,200.0,28.0,236.0,69.0,2.0,8.0,0.0,120.0,0.0,159.0,3.0,46.0,80.0,5.0
2014B,602533,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Distinction,-148.0,,36.0,76.0,54.0,83.0,74.0,89.0,116.0,60.0,158.0,90.0,200.0,78.0,234.0,93.0,10.0,123.0,0.0,131.0,2.0,90.0,113.0,43.0,91.0,8.0
2014B,603241,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-171.0,-80.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,603302,M,South West Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Distinction,-40.0,,-1.0,79.0,51.0,95.0,81.0,92.0,,,158.0,60.0,,,236.0,82.0,13.0,235.0,11.0,408.0,14.0,298.0,64.0,83.0,287.0,39.0
2014B,603559,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail,-101.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,4.0,0.0
2014B,603690,F,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-61.0,,24.0,76.0,58.0,82.0,73.0,85.0,115.0,81.0,158.0,64.0,,,236.0,69.0,32.0,558.0,0.0,589.0,15.0,134.0,157.0,47.0,299.0,35.0
2014B,604027,M,Wales,A Level or Equivalent,50-60%,0-35,1,135,N,Withdrawn,-81.0,25.0,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0
2014B,604398,F,North Region,No Formal quals,10-20,0-35,1,180,N,Withdrawn,-108.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,604480,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,,-168.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,604704,F,Scotland,A Level or Equivalent,30-40%,0-35,1,120,Y,Withdrawn,-78.0,60.0,15.0,44.0,,,,,,,,,,,,,17.0,97.0,0.0,100.0,5.0,23.0,0.0,19.0,62.0,5.0
2014B,604905,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-131.0,,20.0,56.0,52.0,60.0,73.0,58.0,106.0,52.0,151.0,47.0,199.0,35.0,236.0,53.0,8.0,489.0,0.0,133.0,5.0,177.0,3.0,100.0,72.0,0.0
2014B,605131,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-164.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,7.0,0.0
2014B,605596,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-161.0,,24.0,72.0,53.0,73.0,74.0,96.0,115.0,91.0,157.0,90.0,199.0,80.0,236.0,60.0,4.0,149.0,0.0,226.0,5.0,157.0,112.0,69.0,214.0,8.0
2014B,605652,F,South Region,A Level or Equivalent,90-100%,0-35,1,180,N,Pass,-10.0,,32.0,65.0,53.0,61.0,81.0,76.0,116.0,88.0,158.0,46.0,,,234.0,62.0,2.0,31.0,0.0,76.0,0.0,64.0,60.0,18.0,64.0,6.0
2014B,605695,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-137.0,,23.0,85.0,52.0,93.0,73.0,98.0,115.0,79.0,156.0,40.0,,,234.0,78.0,8.0,123.0,1.0,174.0,3.0,121.0,82.0,151.0,147.0,9.0
2014B,605759,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-90.0,226.0,23.0,39.0,52.0,28.0,67.0,40.0,113.0,41.0,159.0,22.0,192.0,50.0,,,6.0,107.0,0.0,177.0,0.0,182.0,10.0,27.0,155.0,4.0
2014B,605781,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-17.0,,25.0,79.0,52.0,85.0,78.0,64.0,116.0,55.0,155.0,56.0,199.0,8.0,234.0,62.0,9.0,19.0,0.0,209.0,0.0,392.0,99.0,43.0,277.0,3.0
2014B,605890,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-121.0,,25.0,82.0,64.0,74.0,,,,,,,,,,,0.0,6.0,0.0,17.0,0.0,36.0,0.0,9.0,6.0,1.0
2014B,606802,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-157.0,90.0,21.0,56.0,52.0,70.0,,,,,,,,,,,1.0,115.0,0.0,82.0,1.0,39.0,61.0,7.0,74.0,2.0
2014B,606884,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-103.0,,19.0,12.0,52.0,51.0,73.0,54.0,115.0,40.0,158.0,54.0,200.0,18.0,234.0,33.0,16.0,312.0,0.0,388.0,20.0,232.0,136.0,44.0,269.0,44.0
2014B,606905,F,South Region,A Level or Equivalent,10-20,0-35,1,120,N,Withdrawn,-44.0,0.0,,,,,,,,,,,,,,,0.0,11.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0
2014B,607063,F,North Region,A Level or Equivalent,,0-35,0,90,N,Withdrawn,-148.0,17.0,,,,,,,,,,,,,,,1.0,0.0,0.0,11.0,0.0,7.0,0.0,2.0,8.0,1.0
2014B,607130,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-51.0,,25.0,71.0,52.0,76.0,73.0,80.0,114.0,68.0,162.0,63.0,198.0,63.0,234.0,67.0,27.0,526.0,31.0,734.0,20.0,638.0,69.0,116.0,728.0,131.0
2014B,607214,F,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-50.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,607462,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-46.0,,23.0,53.0,52.0,76.0,79.0,68.0,124.0,78.0,193.0,,200.0,31.0,236.0,36.0,0.0,47.0,7.0,135.0,10.0,197.0,14.0,33.0,104.0,14.0
2014B,607572,M,Ireland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-115.0,,25.0,71.0,54.0,45.0,74.0,76.0,123.0,54.0,,,207.0,24.0,234.0,27.0,4.0,22.0,12.0,214.0,1.0,222.0,4.0,66.0,159.0,31.0
2014B,607705,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-147.0,-4.0,,,,,,,,,,,,,,,1.0,0.0,0.0,28.0,0.0,22.0,0.0,5.0,11.0,0.0
2014B,607939,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-66.0,,24.0,50.0,,,,,,,,,,,,,1.0,115.0,0.0,85.0,0.0,63.0,32.0,24.0,69.0,8.0
2014B,607946,M,London Region,Lower Than A Level,30-40%,0-35,1,120,Y,Withdrawn,-138.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,608322,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-25.0,,23.0,68.0,52.0,69.0,74.0,67.0,116.0,51.0,158.0,60.0,,,234.0,64.0,6.0,207.0,1.0,429.0,22.0,281.0,130.0,254.0,415.0,29.0
2014B,608487,M,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-17.0,,24.0,85.0,52.0,75.0,74.0,63.0,122.0,55.0,158.0,43.0,,,234.0,38.0,4.0,72.0,0.0,169.0,11.0,280.0,56.0,48.0,109.0,22.0
2014B,608724,M,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,-28.0,,24.0,72.0,53.0,90.0,73.0,100.0,116.0,93.0,166.0,89.0,212.0,26.0,236.0,89.0,24.0,72.0,382.0,154.0,0.0,128.0,69.0,46.0,214.0,6.0
2014B,608772,M,Wales,Lower Than A Level,50-60%,0-35,0,150,Y,Withdrawn,-128.0,174.0,31.0,50.0,62.0,52.0,,,,,,,,,,,2.0,102.0,0.0,107.0,0.0,190.0,113.0,29.0,151.0,11.0
2014B,609019,M,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-100.0,,25.0,48.0,53.0,73.0,88.0,41.0,,,157.0,39.0,204.0,54.0,236.0,36.0,6.0,87.0,5.0,234.0,1.0,287.0,10.0,57.0,141.0,8.0
2014B,609089,M,South West Region,Lower Than A Level,80-90%,35-55,1,120,N,Withdrawn,-36.0,136.0,21.0,49.0,,,,,,,,,,,,,1.0,14.0,0.0,30.0,2.0,67.0,0.0,13.0,45.0,7.0
2014B,609194,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-20.0,,26.0,76.0,59.0,75.0,74.0,64.0,116.0,67.0,165.0,69.0,200.0,45.0,234.0,73.0,22.0,328.0,0.0,179.0,5.0,109.0,68.0,61.0,114.0,6.0
2014B,609265,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,-149.0,,24.0,86.0,52.0,92.0,73.0,90.0,116.0,62.0,,,200.0,44.0,234.0,64.0,42.0,389.0,6.0,692.0,14.0,134.0,51.0,102.0,502.0,149.0
2014B,609267,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-150.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,609354,F,Scotland,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,-61.0,156.0,25.0,83.0,53.0,82.0,75.0,88.0,116.0,47.0,,,,,,,6.0,212.0,0.0,232.0,1.0,186.0,54.0,54.0,116.0,16.0
2014B,609570,F,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Fail,-22.0,,25.0,65.0,53.0,58.0,74.0,60.0,116.0,46.0,,,,,,,0.0,41.0,0.0,54.0,0.0,135.0,26.0,26.0,43.0,1.0
2014B,609573,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,180,N,Distinction,-148.0,,19.0,71.0,52.0,79.0,72.0,88.0,115.0,93.0,157.0,83.0,199.0,79.0,234.0,93.0,26.0,430.0,0.0,493.0,2.0,101.0,153.0,98.0,321.0,23.0
2014B,609681,M,South East Region,A Level or Equivalent,10-20,0-35,1,180,N,Withdrawn,-93.0,143.0,30.0,36.0,,,,,,,,,,,,,0.0,12.0,0.0,18.0,2.0,9.0,1.0,6.0,10.0,4.0
2014B,609708,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-71.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,11.0,0.0,8.0,0.0,3.0,9.0,0.0
2014B,609852,M,North Region,HE Qualification,,35-55,0,60,N,Distinction,-146.0,,25.0,81.0,53.0,81.0,74.0,89.0,116.0,94.0,158.0,83.0,199.0,86.0,236.0,84.0,30.0,3147.0,0.0,843.0,53.0,160.0,391.0,247.0,940.0,69.0
2014B,609946,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-124.0,181.0,24.0,29.0,,,,,,,,,,,,,1.0,11.0,0.0,55.0,1.0,32.0,3.0,4.0,29.0,5.0
2014B,610129,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-144.0,-60.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,610170,M,South Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-24.0,24.0,-1.0,55.0,-1.0,84.0,,,,,,,,,,,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2014B,610228,F,North Region,Lower Than A Level,,0-35,0,90,Y,Withdrawn,-51.0,97.0,25.0,26.0,,,,,,,,,,,,,2.0,189.0,0.0,170.0,0.0,34.0,3.0,10.0,39.0,79.0
2014B,610261,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-123.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
2014B,610285,M,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Distinction,-12.0,,24.0,99.0,62.0,100.0,82.0,100.0,134.0,99.0,175.0,100.0,202.0,100.0,236.0,96.0,5.0,280.0,0.0,227.0,6.0,42.0,106.0,45.0,202.0,28.0
2014B,610326,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,Y,Pass,-123.0,,23.0,67.0,58.0,81.0,73.0,72.0,115.0,78.0,157.0,66.0,200.0,60.0,236.0,64.0,2.0,167.0,20.0,341.0,11.0,149.0,92.0,60.0,171.0,20.0
2014B,610515,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-1.0,,24.0,51.0,53.0,70.0,74.0,54.0,114.0,71.0,158.0,62.0,194.0,69.0,234.0,58.0,4.0,307.0,5.0,226.0,1.0,69.0,67.0,96.0,352.0,23.0
2014B,610609,F,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-148.0,-1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2014B,610931,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-135.0,,8.0,95.0,46.0,96.0,61.0,94.0,108.0,92.0,150.0,89.0,206.0,93.0,234.0,96.0,20.0,1036.0,0.0,1037.0,26.0,226.0,295.0,99.0,762.0,131.0
2014B,611377,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-102.0,,24.0,88.0,53.0,83.0,74.0,81.0,111.0,83.0,158.0,87.0,200.0,59.0,236.0,64.0,1.0,253.0,0.0,167.0,0.0,199.0,86.0,48.0,118.0,10.0
2014B,611493,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-22.0,,,,,,,,,,,,,,,,3.0,23.0,0.0,41.0,4.0,39.0,3.0,19.0,70.0,3.0
2014B,611520,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-147.0,158.0,25.0,47.0,58.0,65.0,84.0,50.0,115.0,21.0,,,,,,,0.0,393.0,0.0,146.0,0.0,201.0,86.0,51.0,16.0,1.0
2014B,611735,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,-144.0,42.0,24.0,56.0,,,,,,,,,,,,,5.0,136.0,0.0,143.0,6.0,28.0,15.0,4.0,42.0,7.0
2014B,611800,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-103.0,-8.0,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0
2014B,611845,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-140.0,,25.0,60.0,60.0,56.0,74.0,76.0,116.0,17.0,165.0,48.0,200.0,21.0,234.0,40.0,16.0,169.0,0.0,282.0,15.0,223.0,70.0,81.0,196.0,24.0
2014B,611865,M,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-141.0,134.0,25.0,71.0,,,,,,,,,,,,,1.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,9.0,1.0
2014B,611879,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-36.0,,25.0,85.0,53.0,67.0,75.0,75.0,116.0,69.0,159.0,66.0,,,234.0,89.0,4.0,49.0,0.0,102.0,8.0,131.0,98.0,37.0,162.0,17.0
2014B,611910,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-110.0,,24.0,80.0,52.0,86.0,79.0,88.0,,,,,,,,,6.0,221.0,0.0,257.0,0.0,204.0,39.0,121.0,162.0,32.0
2014B,611983,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-103.0,,25.0,71.0,,,74.0,71.0,,,,,,,,,2.0,96.0,0.0,61.0,1.0,25.0,14.0,78.0,25.0,3.0
2014B,611988,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-141.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,612000,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-46.0,,25.0,83.0,53.0,92.0,74.0,88.0,116.0,84.0,158.0,90.0,200.0,78.0,234.0,91.0,10.0,308.0,14.0,318.0,13.0,144.0,141.0,89.0,337.0,45.0
2014B,612026,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-16.0,173.0,24.0,87.0,52.0,75.0,73.0,92.0,,,,,,,,,0.0,1.0,0.0,16.0,0.0,37.0,0.0,8.0,15.0,1.0
2014B,612111,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-143.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2014B,612136,F,Scotland,Lower Than A Level,70-80%,0-35,0,75,N,Pass,-131.0,,24.0,83.0,52.0,85.0,72.0,89.0,115.0,81.0,157.0,73.0,198.0,85.0,234.0,78.0,8.0,1482.0,10.0,824.0,19.0,192.0,145.0,197.0,557.0,25.0
2014B,612283,F,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,-51.0,97.0,25.0,36.0,53.0,26.0,,,,,,,,,,,0.0,32.0,0.0,90.0,1.0,144.0,0.0,35.0,54.0,3.0
2014B,612326,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-73.0,,24.0,77.0,53.0,83.0,73.0,86.0,115.0,93.0,157.0,53.0,199.0,85.0,236.0,82.0,26.0,190.0,2.0,536.0,33.0,357.0,160.0,129.0,413.0,73.0
2014B,612439,M,Wales,HE Qualification,20-30%,0-35,0,60,N,Pass,-122.0,,23.0,91.0,52.0,92.0,74.0,93.0,,,,,200.0,65.0,234.0,56.0,3.0,58.0,0.0,109.0,2.0,47.0,15.0,30.0,140.0,26.0
2014B,612443,F,Ireland,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,-64.0,108.0,22.0,76.0,51.0,83.0,73.0,71.0,,,,,,,,,18.0,98.0,0.0,115.0,8.0,60.0,94.0,35.0,163.0,12.0
